#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
92486586225808307 2018-05-28T09:59:26.000000 58548.3 115.654 25119.6 75.884 6.39486 8.07481 0.00179588 7.91138e-07 1 337688 3989 0 144510288762154783 14642 49 22411 82
92490678512562553 2018-05-28T11:46:00.000000 58742.0 115.718 25262.3 76.0946 6.41414 9.00385 0.00177225 7.59004e-07 0 337677 3989 0 144516682960709074 14665 50 22336 40
94756082343790327 2018-07-08T10:55:51.000000 58793.5 115.773 24850.8 75.5443 6.39869 8.85303 0.00180941 7.99996e-07 1 342933 4035 0 148056376446358000 14658 -11 22350 -22
94765823160505421 2018-07-08T15:09:30.000000 58495.5 115.725 25089.1 75.8675 6.37936 8.06749 0.00178949 7.95642e-07 1 342956 4035 0 148071596473250215 14643 -11 22408 10
94769915401400654 2018-07-08T16:56:04.000000 56475.5 113.401 24890.7 75.5176 6.299 9.36431 0.00176165 7.59757e-07 1 342890 4035 0 148077990597882039 14618 -11 22494 63
95139284544550126 2018-07-15T09:14:24.000000 55508.9 112.444 24629.3 75.1203 6.23182 8.757 0.00175495 7.80489e-07 1 343990 4045 0 148655129885388461 14623 18 22479 87
95143376767087134 2018-07-15T11:00:58.000000 56859.0 113.796 24852.3 75.4534 6.34806 9.11471 0.00177605 7.56591e-07 1 343968 4045 0 148661523982291917 14618 19 22494 95
95153117530310478 2018-07-15T15:14:37.000000 56436.8 113.438 24522.7 75.1248 6.42792 7.94923 0.00180955 8.2152e-07 0 343879 4045 0 148676743926490784 14657 20 22345 13
95157209816417530 2018-07-15T17:01:11.000000 58965.6 116.092 24783.5 75.4267 6.43518 8.72102 0.00180056 8.00041e-07 1 343910 4045 0 148683138122722295 14655 21 22363 20
100577294955455332 2018-10-21T17:30:28.000000 54697.1 111.612 24513.3 74.9954 6.49362 8.93193 0.00176676 7.84479e-07 1 357171 4165 0 -9999 -9999 -9999 -9999 -9999
100581387234108924 2018-10-21T19:17:02.000000 58481.8 115.424 25120.4 75.8569 6.51501 8.6605 0.00178765 7.69553e-07 3 357413 4166 0 -9999 -9999 -9999 -9999 -9999
110364339713881067 2019-04-16T17:31:12.000000 56556.9 113.558 24738.6 75.3415 6.13194 8.03182 0.00178561 8.04023e-07 1 382355 4382 0 172444278587255259 14662 33 22317 15
110368431979274439 2019-04-16T19:17:46.000000 55587.4 112.517 24986.7 75.7378 6.22843 9.21342 0.00178039 7.62664e-07 1 382331 4382 0 172450672751964725 14674 34 22287 0
111529781477151901 2019-05-07T19:18:47.000000 55103.0 112.094 24762.9 75.3495 6.34802 10.0845 0.0017934 8.07222e-07 1 385098 4404 0 174265281342985005 14691 -31 22195 -113
111539522283660923 2019-05-07T23:32:25.000000 57000.9 113.932 24831.2 75.3977 5.9656 7.9241 0.00176257 7.84645e-07 1 385246 4405 0 174280501353155923 14633 -33 22436 1
113280553302643249 2019-06-08T11:07:35.000000 58018.5 115.137 25089.9 75.8747 5.985 7.95753 0.00178829 7.89514e-07 1 389885 4462 0 177000862320493044 14640 49 22417 85
