#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
109232205178618765 2019-03-27T05:58:20.000000 37587.7 92.6818 14288.4 57.6306 6.30243 7.81857 0.00183935 1.04569e-06 1 378810 4360 0 170675318376643586 14650 36 22366 43
109236297466687975 2019-03-27T07:44:54.000000 38518.6 93.9075 14213.4 57.441 6.6293 8.5375 0.00182709 9.95253e-07 1 378742 4360 0 170681712576285188 14664 37 22331 23
99490987933868695 2018-10-02T02:11:28.000000 36990.4 91.9412 14557.9 58.0612 6.73929 9.19698 0.00181588 9.9222e-07 1 355079 4137 0 -9999 -9999 -9999 -9999 -9999
99500728732899172 2018-10-02T06:25:09.000000 37964.7 93.4734 14445.7 57.8485 6.67172 7.90585 0.00183001 1.04091e-06 1 355069 4137 0 -9999 -9999 -9999 -9999 -9999
99504821049946232 2018-10-02T08:11:44.000000 9678.6 221.153 30926.6 114.761 nan 296.238 0.00139034 2.10003e-07 0 355030 4137 0 -9999 -9999 -9999 -9999 -9999
106500324067832506 2019-02-05T20:21:55.000000 37462.2 92.5571 14532.0 57.9526 6.36617 8.78326 0.00182261 9.87867e-07 0 371588 4299 0 166406754140441491 14621 50 22489 129
108378991713228563 2019-03-11T19:41:00.000000 35968.2 90.749 14186.6 57.3268 6.61867 10.05 0.00184678 1.0555e-06 1 376837 4337 0 169342172336523580 14694 -32 22174 -122
108388732568883544 2019-03-11T23:54:39.000000 38506.9 93.9471 14727.4 58.432 6.33627 7.98437 0.0018238 1.02132e-06 1 376755 4337 0 169357392423528236 14637 -32 22422 -6
96626014101591202 2018-08-11T06:36:25.000000 38269.4 93.8159 15480.4 59.8346 6.66053 8.84173 0.00182101 1.02803e-06 1 348180 4080 0 150978144819037475 14644 -40 22405 -24
98518935956108636 2018-09-14T12:15:42.000000 37127.3 92.1795 14334.9 57.6454 6.79439 8.16812 0.00183033 1.04585e-06 1 353101 4116 0 153935835215546123 14665 36 22308 13
98523028214555541 2018-09-14T14:02:17.000000 37164.1 92.1357 14507.8 57.9673 6.82793 9.31774 0.00181187 9.87094e-07 1 353002 4116 0 153942229369517035 14676 36 22265 -7
114614963371258248 2019-07-02T14:13:54.000000 37310.4 92.439 9763.29 184.887 6.52104 nan 0.00204589 3.29836e-07 1 393415 4492 0 179085878052281283 14661 -20 22332 -40
114619055640338735 2019-07-02T16:00:29.000000 38395.4 93.6751 14566.9 58.0169 6.39139 8.60378 0.00184003 9.90923e-07 1 393516 4492 2 179092272222048580 14629 -21 22464 29
115338177383428353 2019-07-15T16:08:58.000000 37198.8 92.2816 14320.5 57.5253 6.25143 9.05087 0.00181758 9.89712e-07 1 395452 4506 0 180215899945812977 14617 34 22497 116
115347918197625440 2019-07-15T20:22:39.000000 36148.1 90.9561 15024.5 58.9428 6.62134 9.36869 0.0018154 1.06189e-06 1 395503 4506 0 180231119968199437 14683 36 22211 -28
116763746414642928 2019-08-10T10:56:23.000000 37119.1 92.1066 14265.5 57.532 6.43718 7.58079 0.00183663 1.05509e-06 1 400784 4553 0 182443351557975717 14658 -38 22346 -52
118744562023016195 2019-09-15T06:44:47.000000 35691.0 90.3051 14037.4 57.0447 6.45279 8.83745 0.00178932 1.03161e-06 1 406028 4594 0 185538375944815044 14678 41 22235 -12
118748654339921825 2019-09-15T08:31:22.000000 11422.0 nan 39342.5 nan nan nan 0.00139034 nan 9425 406092 4594 0 185544770190517697 14695 41 22167 -40
119574867531933569 2019-09-30T07:08:58.000000 35445.8 90.0287 14077.8 57.118 6.61808 8.96986 0.00180558 1.03027e-06 1 408087 4617 0 186835728302887236 14678 -24 22231 -88
119578959826834632 2019-09-30T08:55:33.000000 38525.0 94.0286 14556.6 58.0872 6.5661 8.56046 0.00185227 1.01739e-06 1 408101 4617 0 186842122513605999 14643 -25 22408 -9
124746773139977748 2020-01-01T19:54:08.000000 36220.9 90.9635 39997.3 95.5154 5.98787 14.1891 0.00147677 9.17141e-07 1 420996 4727 0 194916830815586639 14623 33 22475 101
