#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
111292556258603452 2019-05-03T12:24:26.000000 70459.8 126.596 27446.7 79.258 6.0453 8.52536 0.00177765 7.17722e-07 1 384452 4399 0 173894616939650938 14617 21 22489 99
111296648605134901 2019-05-03T14:11:00.000000 70841.4 126.961 27588.0 79.5121 6.31538 8.72525 0.00181079 7.05738e-07 1 384443 4399 0 173901011229764367 14615 21 22499 102
111310481775314202 2019-05-03T20:11:13.000000 74496.7 130.198 27814.2 79.8704 6.52159 8.58713 0.0018491 7.37113e-07 1 384647 4400 0 173922625558078336 14656 21 22360 20
111670112118285247 2019-05-10T08:16:02.000000 70470.7 126.609 30261.8 83.2295 6.45127 9.60623 0.00181529 7.12055e-07 1 385575 4407 0 174484547969828763 14679 -10 22264 -61
105964571717808459 2019-01-27T03:52:54.000000 71598.6 127.743 27750.6 79.7434 6.64737 7.91038 0.00182664 7.39525e-07 1 370252 4288 0 165569641093921405 14659 -35 22334 -56
105968664019661022 2019-01-27T05:39:28.000000 70817.5 126.996 27500.9 79.3816 6.40916 9.0424 0.00179637 7.07214e-07 1 370277 4288 0 165576035314804805 14619 -36 22499 35
111679852883357963 2019-05-10T12:29:41.000000 70889.7 127.174 27343.9 79.2532 6.50417 7.89853 0.00182312 7.4342e-07 1 385567 4407 0 174499767914417985 14660 -12 22335 -29
111683945179047253 2019-05-10T14:16:15.000000 74077.3 129.818 27971.0 79.9938 6.48682 8.42873 0.0018353 7.09844e-07 0 385617 4407 0 174506162125973522 14634 -12 22445 27
111693686115168526 2019-05-10T18:29:54.000000 70191.7 126.352 27331.6 79.0913 6.10775 8.74502 0.00178147 7.16122e-07 1 385714 4408 0 174521382339814598 14616 -14 22492 61
93182842820949017 2018-06-10T00:13:19.000000 72463.9 128.432 28108.8 80.2185 6.44753 8.96382 0.00179728 7.02454e-07 1 339549 4003 0 145598189691244321 14622 48 22486 123
94850827984328354 2018-07-10T04:06:38.000000 72298.3 128.565 27770.6 79.7563 6.60095 7.61696 0.00182605 7.40404e-07 1 343097 4036 0 148204416509947915 14644 -35 22393 -24
96205582470764118 2018-08-03T16:03:53.000000 73328.7 129.393 27673.0 79.619 6.69552 7.74301 0.00182981 7.36326e-07 1 347389 4072 0 150321220395298203 14645 34 22398 56
96209674750575614 2018-08-03T17:50:27.000000 75116.7 130.825 27938.0 80.0424 6.72918 8.62388 0.00183967 7.34506e-07 1 347380 4072 0 150327614582607119 14656 35 22368 40
