#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
192161847629209829 2023-05-04T23:54:22.000000 945450.0 688.75 1163560.0 762.745 4.73142 9.82013 0.00152143 1.87242e-07 0 600127 6508 0 300252886664080059 14627 -37 22462 15
192152106784830732 2023-05-04T19:40:41.000000 945693.0 1400.38 1167290.0 764.601 4.72433 10.5324 0.00151089 3.37174e-07 0 600081 6508 0 300237666718669349 14668 -35 22311 -68
190880274064781944 2023-04-11T19:37:16.000000 943281.0 688.359 1159150.0 761.829 4.60834 10.3073 0.00151632 1.84868e-07 0 594295 6471 0 298250428093910404 14667 35 22330 21
190876181781829322 2023-04-11T17:50:41.000000 941547.0 688.495 1159330.0 761.885 4.58323 9.50512 0.00152696 1.95433e-07 0 594181 6471 0 298244033776100802 14646 34 22395 57
28411007308275848 2015-03-26T15:24:34.000000 890833.0 1355.45 1130020.0 1520.03 4.64396 10.3139 0.00154507 4.13647e-07 0 82329 450 0 -9999 -9999 -9999 -9999 -9999
37221179816846668 2015-09-01T23:20:05.000000 976896.0 1419.32 1160060.0 1540.05 4.45128 11.2225 0.00155775 4.06856e-07 0 123153 628 0 -9999 -9999 -9999 -9999 -9999
50725141881439906 2016-05-03T04:26:41.000000 938541.0 1391.58 1155570.0 1538.93 4.46435 9.42844 0.00153586 4.21573e-07 0 231142 954 0 -9999 -9999 -9999 -9999 -9999
50729234188399508 2016-05-03T06:13:16.000000 952133.0 690.768 1178230.0 767.581 58.571 10.1968 0.00158237 2.02506e-07 0 231135 954 2 -9999 -9999 -9999 -9999 -9999
66199398104047738 2017-02-07T00:31:38.000000 955571.0 692.127 1163760.0 763.074 4.20983 9.44503 0.00159549 2.12315e-07 0 271705 1300 0 -9999 -9999 -9999 -9999 -9999
66171731667588290 2017-02-06T12:31:06.000000 928955.0 683.146 1151610.0 759.059 4.36179 10.2456 0.00151038 1.93197e-07 0 271009 1299 0 -9999 -9999 -9999 -9999 -9999
70489206462259635 2017-04-25T14:34:58.000000 968795.0 1411.69 1180270.0 1552.11 4.55584 11.3057 0.00150335 3.78043e-07 0 283555 1385 0 -9999 -9999 -9999 -9999 -9999
66258823056110422 2017-02-08T02:19:15.000000 993792.0 1435.03 1180830.0 768.815 4.45521 10.9101 0.00151709 3.3501e-07 0 271803 1301 0 -9999 -9999 -9999 -9999 -9999
71443376728371431 2017-05-12T20:45:01.000000 1259190.0 1454.38 1180110.0 768.35 6.61659 10.2005 0.00154994 3.32253e-07 0 285717 1404 0 -9999 -9999 -9999 -9999 -9999
66161990704468191 2017-02-06T08:17:25.000000 964204.0 695.649 1198330.0 774.046 4.53212 11.1977 0.00154055 2.10516e-07 0 270987 1299 0 -9999 -9999 -9999 -9999 -9999
66217323560878835 2017-02-07T08:18:28.000000 977598.0 700.181 1184220.0 769.828 4.39911 10.9143 0.00153125 1.9056e-07 0 271736 1300 0 -9999 -9999 -9999 -9999 -9999
