#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
92714214132699887 2018-06-01T12:44:58.000000 12286.6 53.8482 8233.6 44.0074 5.46741 8.19627 0.00168665 1.61232e-06 1 338305 3995 0 144865957367385057 14639 -35 22416 -14
95657917813637372 2018-07-24T18:30:48.000000 12282.5 53.5309 8183.23 43.9755 5.62465 8.89213 0.00168054 1.66535e-06 1 345844 4061 0 149465494368239424 14647 -31 22383 -26
103545119799682816 2018-12-14T09:43:14.000000 12001.6 52.8399 7936.97 43.2764 5.56216 10.2981 0.00166985 1.56111e-06 1 364709 4237 0 161789247471594524 14685 53 22238 1
105337102982984053 2019-01-15T19:25:04.000000 12216.4 53.5056 8071.75 43.6401 5.4906 8.30138 0.00168329 1.63554e-06 1 368529 4270 0 164589221195751227 14659 -27 22330 -48
105341195251545450 2019-01-15T21:11:37.000000 12549.6 53.9931 8114.82 43.7575 5.45201 9.69121 0.0017132 1.64944e-06 1 368523 4270 0 164595615364255224 14624 -28 22480 32
106263574008182649 2019-02-01T13:29:59.000000 11830.0 53.2177 7962.5 43.7145 5.54714 9.1807 0.00168738 1.71003e-06 1 370974 4294 0 166036832172530254 14669 29 22292 -1
106267666318271013 2019-02-01T15:16:33.000000 12238.7 53.3727 8034.17 43.5796 5.51507 9.92026 0.0016765 1.53352e-06 1 370943 4294 0 166043226406881226 14674 30 22275 -10
113512303912478123 2019-06-12T15:43:17.000000 12409.9 53.7317 8097.99 43.6446 5.32437 9.59204 0.0017006 1.55219e-06 1 390642 4468 0 177362972646794673 14634 -38 22445 -3
115543619699622070 2019-07-19T09:26:57.000000 12263.4 53.4798 8000.11 43.4872 5.22042 8.60938 0.0016871 1.65395e-06 1 395741 4510 0 180536903565145189 14650 35 22386 49
115547711985731101 2019-07-19T11:13:31.000000 12241.9 53.4173 7872.57 43.1546 5.4476 9.39217 0.00170461 1.64186e-06 1 395764 4510 0 180543297762340115 14656 35 22356 32
116488675796231808 2019-08-05T11:39:39.000000 12691.8 54.2804 7962.69 43.3135 1.53086 9.73473 0.00168217 1.55268e-06 1 399258 4546 0 182013553715903854 14683 -16 22244 -76
123727296817062531 2019-12-14T09:20:47.000000 12470.9 53.8944 8098.15 43.4985 5.49876 9.47624 0.00167881 1.55132e-06 0 418850 4706 0 193323899060471981 14628 51 22459 108
125611284432733774 2020-01-17T10:58:21.000000 12247.4 53.4472 8011.57 43.5525 5.31874 9.80531 0.00171206 1.64042e-06 1 423124 4743 0 196267629710660257 14659 -31 22355 -43
172747758851872468 2022-05-18T21:30:08.000000 11969.5 53.1927 8001.44 43.5172 5.52235 9.01047 0.00168073 1.67176e-06 1 546708 5919 0 269918370990307777 14644 30 22393 51
177168638303937728 2022-08-06T20:27:09.000000 11327.5 51.3623 7789.45 42.8771 5.6499 9.28123 0.0016593 1.61851e-06 1 557098 6011 0 276825995133642971 14676 11 22253 -38
177306966867453592 2022-08-09T08:29:41.000000 11391.7 51.5042 7771.7 42.8296 5.62608 10.2038 0.00166096 1.6273e-06 1 557470 6014 0 277042133514823394 14678 0 22239 -57
143990006486804321 2020-12-14T19:55:20.000000 11507.2 51.7866 7737.02 42.7654 5.36454 9.32682 0.0016669 1.63065e-06 1 471367 5259 0 224984382920022504 14681 53 22234 1
155974126501783189 2021-07-19T13:24:47.000000 11849.0 52.5784 7959.73 43.2536 5.11333 8.5379 0.00167455 1.61327e-06 1 500854 5573 0 243709570443605593 14633 38 22436 83
162107493389484828 2021-11-07T11:29:34.000000 12102.2 53.1133 7924.96 43.2735 5.33189 9.28205 0.00170297 1.64019e-06 1 518824 5696 0 253292956205696553 14655 32 22375 38
177140972078256874 2022-08-06T08:26:38.000000 12306.6 53.8284 8099.68 43.7162 5.64853 8.86422 0.00167674 1.65331e-06 1 557037 6010 0 276782766656998701 14641 13 22414 42
171931813793255579 2022-05-04T03:20:01.000000 12308.3 53.8628 8087.72 43.6935 5.42676 8.63144 0.00166768 1.64421e-06 1 545208 5903 0 268643456836438442 14637 -14 22426 17
177145064397137105 2022-08-06T10:13:12.000000 12196.7 53.3288 8034.12 43.3966 5.61418 8.8898 0.00168908 1.56458e-06 1 557141 6011 0 276789160904053887 14632 13 22447 57
172751851128537657 2022-05-18T23:16:42.000000 12041.3 52.9911 8071.81 43.6614 5.51983 9.54426 0.00170032 1.63403e-06 1 546753 5919 0 269924765172814144 14652 31 22380 40
153957192718620564 2021-06-13T01:55:41.000000 10909.7 50.5638 7779.55 42.8722 5.52893 11.2193 0.00167413 1.69737e-06 1 496327 5531 0 240558111407459173 14691 -38 22167 -130
146688975734632939 2021-02-01T15:14:44.000000 12008.9 52.913 7911.91 43.1349 5.34254 9.41287 0.00167038 1.54307e-06 0 477665 5311 0 229201522369763637 14618 27 22494 104
132333169207993385 2020-05-18T00:26:50.000000 12395.6 53.7017 8177.2 43.7686 5.27441 9.16041 0.00169541 1.55865e-06 1 441247 4891 0 206770574672258698 14632 35 22451 85
134406890116104665 2020-06-24T12:34:49.000000 12370.1 53.6666 7949.46 43.3782 5.58584 8.97225 0.00170609 1.7018e-06 1 446465 4951 0 210010763591756789 14648 -39 22376 -38
146698716522357238 2021-02-01T19:28:22.000000 11737.2 52.1814 7896.61 43.1944 5.23246 9.12739 0.00166685 1.57894e-06 1 477598 5311 0 229216742350827669 14670 29 22275 -9
177154805243982069 2022-08-06T14:26:53.000000 11690.0 52.4042 7900.73 43.2028 5.73339 8.9829 0.0016822 1.65849e-06 1 557042 6011 0 276804380978458811 14657 12 22336 -1
131613652360541838 2020-05-05T00:08:03.000000 12164.1 53.4475 8105.01 43.8311 5.42458 9.70789 0.00169103 1.57184e-06 1 439656 4870 0 205646329598391000 14672 -20 22299 -56
146702808839267304 2021-02-01T21:14:56.000000 11800.5 52.4094 8178.52 43.919 5.48673 10.3869 0.00167086 1.556e-06 1 477511 5311 0 229223136595921847 14679 29 22264 -16
177158897526948408 2022-08-06T16:13:28.000000 12010.1 52.9569 7886.81 43.1803 5.49306 9.25721 0.00170887 1.64603e-06 1 557091 6011 0 276810775170436674 14653 12 22381 18
156803834548217559 2021-08-03T13:33:25.000000 11708.7 52.2719 7896.02 43.071 5.19682 8.84161 0.00167416 1.60936e-06 1 503231 5590 0 245005989266643649 14634 -24 22437 11
177172730556757340 2022-08-06T22:13:43.000000 11923.2 52.8622 7959.68 43.3764 5.78183 9.76726 0.00168882 1.5733e-06 1 557146 6011 0 276832389279792097 14670 11 22309 -17
155978218802435635 2021-07-19T15:11:22.000000 12231.0 53.7536 8039.54 43.506 5.31449 9.25637 0.001703 1.62078e-06 1 500866 5573 0 243715964663476333 14647 38 22400 60
132329076892268145 2020-05-17T22:40:15.000000 11778.0 52.4137 7970.7 43.2833 4.99023 9.14616 0.00165295 1.58274e-06 1 441109 4890 0 206764180428759903 14625 34 22473 101
177334633043482292 2022-08-09T20:30:12.000000 11960.4 53.266 8024.18 43.5315 5.61212 8.88296 0.00167979 1.6682e-06 1 557514 6015 0 277085361915423042 14646 -3 22395 13
145813699133719325 2021-01-16T19:22:52.000000 11938.9 52.8088 7929.13 43.299 5.19596 8.95365 0.00167781 1.68906e-06 1 475152 5294 0 227833902681239291 14653 -26 22369 -27
156794093725196407 2021-08-03T09:19:44.000000 11926.4 52.6743 7998.08 43.4572 5.39991 9.80993 0.00167317 1.54851e-06 1 503188 5590 0 244990769229707315 14674 -22 22287 -64
171922072993580822 2022-05-03T23:06:20.000000 12115.7 53.2213 7793.39 43.0207 5.53151 9.8201 0.00170925 1.67061e-06 1 545166 5903 0 268628236837231870 14661 -14 22349 -27
177186563502286435 2022-08-07T04:13:59.000000 11569.3 51.8933 7815.96 42.9698 5.69145 10.202 0.00168335 1.5896e-06 1 557095 6011 0 276854003257084481 14683 10 22244 -46
171917980677837884 2022-05-03T21:19:45.000000 11624.0 52.144 7952.86 43.264 5.86081 11.3546 0.00168333 1.68344e-06 0 545206 5903 0 268621842594185434 14686 -14 22194 -92
126395966206251082 2020-01-31T15:31:08.000000 11634.8 52.1951 8025.31 43.551 5.44159 9.4362 0.00166666 1.65294e-06 1 425252 4758 0 197493694982105039 14678 36 22226 -21
