#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
100861321456558621 2018-10-26T20:52:52.000000 376823.0 292.211 193066.0 209.238 6.09332 9.61967 0.00182408 3.1021e-07 0 357998 4171 0 -9999 -9999 -9999 -9999 -9999
107722842327488091 2019-02-27T22:54:53.000000 354631.0 285.242 187806.0 208.041 5.91614 8.48796 0.00172645 3.052e-07 0 375251 4324 0 168316940626372445 14689 -51 22177 -139
107726934616232689 2019-02-28T00:41:27.000000 388449.0 296.751 193953.0 209.738 5.76094 8.62685 0.00175915 3.03964e-07 0 375186 4324 0 168323333906579866 14644 -41 22417 -22
108911550724208290 2019-03-21T10:51:03.000000 371624.0 290.197 190938.0 208.085 5.50741 8.65112 0.00171126 2.82404e-07 0 377919 4353 0 170174296575637354 14622 50 22470 119
108915642999690505 2019-03-21T12:37:37.000000 388489.0 296.782 193670.0 209.584 5.72825 8.75599 0.00175291 2.84418e-07 0 377926 4353 0 170180691676574240 14644 51 22409 78
110983142734832614 2019-04-27T21:59:47.000000 362592.0 286.65 189149.0 207.136 5.71678 8.74673 0.00173897 2.95668e-07 0 383566 4393 0 173411159091050286 14676 -40 22261 -94
110987235017810175 2019-04-27T23:46:21.000000 389002.0 296.905 195051.0 210.299 5.76199 8.86171 0.00174081 2.7729e-07 0 383584 4393 0 173417554204323602 14629 -40 22464 8
112489525766534186 2019-05-25T03:49:32.000000 376217.0 293.686 189403.0 209.22 5.84041 8.26135 0.00172561 2.99977e-07 0 387671 4437 0 175764883500225604 14664 38 22315 20
112493618042540367 2019-05-25T05:36:07.000000 374345.0 291.281 195454.0 210.545 5.97617 9.83403 0.00174158 2.88293e-07 0 387711 4437 0 175771277681604508 14687 50 22219 -11
91547893471568946 2018-05-11T10:34:01.000000 393974.0 298.799 195764.0 210.694 5.96413 8.75827 0.00181951 2.93258e-07 0 334474 3844 0 143043582117077497 14632 49 22451 102
93505575022646664 2018-06-15T20:16:40.000000 384774.0 295.366 194073.0 209.801 5.81316 7.95391 0.00173395 2.89476e-07 0 340022 4010 0 146102460462605805 14644 -37 22401 -23
95357278613017563 2018-07-19T07:59:09.000000 366281.0 288.13 190745.0 207.993 6.10757 10.134 0.00178206 2.9385e-07 0 344877 4051 0 148995746819936905 14687 43 22199 -24
97116537801978108 2018-08-20T03:33:38.000000 384564.0 295.289 194219.0 209.878 6.02087 8.91773 0.00171811 2.75749e-07 0 349398 4090 0 151744589805690412 14663 -31 22338 -51
99106369438798763 2018-09-25T03:11:52.000000 389812.0 299.241 193926.0 211.562 39.6152 8.84923 0.00173914 2.8818e-07 0 354296 4127 0 154853701989784306 14642 32 22415 63
99102277137621338 2018-09-25T01:25:18.000000 383839.0 294.935 193708.0 209.58 5.99131 8.502 0.00176939 2.9541e-07 0 354288 4127 0 154847306596647321 14629 43 22460 104
102487799212697407 2018-11-25T06:47:57.000000 383429.0 294.785 193991.0 209.758 5.93192 8.24173 0.00182696 3.00061e-07 0 362495 4216 0 160137184838932049 14635 50 22434 95
