#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
90609433763816683 2018-04-24T11:12:29.000000 139489000.0 66723.5 55207900.0 42097.8 6.41485 8.89582 0.00193121 2.11529e-07 0 332319 3614 0 141577240242029625 14679 -47 22256 -106
90619174578581779 2018-04-24T15:26:09.000000 135926000.0 65867.3 59304300.0 43608.8 6.38448 8.49868 0.00183185 1.91741e-07 0 332343 3614 0 141592460263585674 14618 -49 22494 22
91614588010517609 2018-05-12T15:27:24.000000 139684000.0 66836.2 61809500.0 44522.3 6.4394 7.89987 0.00189777 2.0162e-07 0 334631 3971 0 143147793751944680 14641 33 22406 63
91618680293476165 2018-05-12T17:13:58.000000 139594000.0 66763.1 54986300.0 42026.5 6.46563 8.77696 0.00196453 2.10867e-07 0 334667 3971 0 143154187944224403 14659 34 22347 30
94048420227356281 2018-06-25T15:47:42.000000 134921000.0 65659.4 54272900.0 41741.3 6.62591 9.24843 0.00186603 2.15367e-07 0 341317 4020 2 146950656590985889 14696 -39 22176 -126
94058161093105001 2018-06-25T20:01:22.000000 141593000.0 67290.1 56307200.0 42511.2 6.52496 7.55839 0.00189356 2.03443e-07 0 341330 4020 0 146965876693955859 14643 -39 22400 -24
94832534481036579 2018-07-09T20:07:39.000000 138675000.0 66545.5 63660700.0 45152.8 6.50643 8.10233 0.0018672 1.95305e-07 0 343132 4036 0 148175835111943511 14634 28 22445 77
94836626744464717 2018-07-09T21:54:13.000000 143159000.0 67667.5 55324300.0 42154.5 6.52622 8.21149 0.00189628 2.00743e-07 0 343150 4036 0 148182229273974337 14647 29 22404 53
97152314920956407 2018-08-20T19:00:51.000000 135429000.0 65752.7 54518800.0 41822.9 6.54419 8.0136 0.00189728 2.0339e-07 0 349520 4091 0 151800492049582245 14616 -51 22488 18
97152314921611769 2018-08-20T19:00:51.000000 134447000.0 65514.9 54540300.0 41831.1 6.52257 7.96277 0.00183665 1.92884e-07 0 349520 4091 0 151800492049556409 14619 -51 22491 18
98548203928184124 2018-09-15T00:54:05.000000 135136000.0 65696.9 52730000.0 41126.4 6.58029 7.54687 0.00185075 2.01441e-07 0 353194 4117 0 153981568623901146 14635 38 22442 89
98552296212972320 2018-09-15T02:40:40.000000 142434000.0 67434.1 55357400.0 42157.7 6.66522 8.53576 0.00195145 2.10841e-07 0 353229 4117 0 153987962818394181 14653 39 22373 48
100320912414511507 2018-10-17T02:20:53.000000 136415000.0 66013.2 55480300.0 42203.1 6.68193 9.08592 0.0018483 2.05363e-07 0 356719 4160 0 -9999 -9999 -9999 -9999 -9999
100330653236879733 2018-10-17T06:34:33.000000 137334000.0 66224.4 69400700.0 47137.1 6.69441 8.4605 0.00184633 2.02031e-07 0 356825 4160 0 -9999 -9999 -9999 -9999 -9999
102573270267392053 2018-11-26T19:58:09.000000 135199000.0 65695.5 54127300.0 41668.7 6.48729 7.96094 0.00187762 1.95669e-07 0 362691 4218 0 160270734777978701 14617 17 22501 99
102583011137560699 2018-11-27T00:11:49.000000 135524000.0 65775.9 54372500.0 41782.8 6.67449 8.07908 0.0018428 1.99574e-07 0 362745 4218 0 160285954886891509 14670 17 22283 -16
102587103382774366 2018-11-27T01:58:23.000000 137694000.0 66296.3 54407100.0 41792.3 6.61469 8.77946 0.00187467 1.97762e-07 0 362742 4218 0 160292349021588022 14677 18 22274 -23
103786029977834594 2018-12-18T18:20:43.000000 129948000.0 64441.7 52889900.0 41203.7 6.41261 8.67248 0.00189176 2.13948e-07 0 365085 4241 0 162165671825506515 14685 -27 22193 -105
103790122226861661 2018-12-18T20:07:17.000000 140704000.0 67025.6 55868700.0 42367.6 6.33963 8.8572 0.00193984 2.08337e-07 0 365019 4241 0 162172065964870993 14658 -27 22354 -38
103799863086310647 2018-12-19T00:20:57.000000 138989000.0 66634.0 67790900.0 46595.0 6.22214 8.39971 0.00189992 2.04263e-07 0 365175 4242 0 162187286057843155 14632 -28 22443 13
106218133775086345 2019-01-31T17:55:18.000000 130838000.0 64637.0 51471900.0 40649.5 6.04298 7.74437 0.00192235 2.03816e-07 0 370723 4292 0 165965834008955112 14619 28 22487 106
106222226091991993 2019-01-31T19:41:52.000000 138805000.0 66586.9 61167900.0 44278.5 6.29387 8.76986 0.00190615 1.98423e-07 0 370784 4292 0 165972228253744306 14632 29 22455 81
107821283379003917 2019-03-01T17:41:55.000000 135927000.0 65881.1 57253000.0 42885.5 6.23187 8.00547 0.00186063 2.04054e-07 0 375399 4326 0 168470755265375535 14650 -49 22378 -48
111537070727644614 2019-05-07T22:22:18.000000 140974000.0 67079.7 55540500.0 42244.6 6.35969 8.01771 0.0019105 2.11948e-07 0 385196 4405 0 174276672997687599 14654 -45 22354 -55
112421982436737634 2019-05-23T22:26:13.000000 134557000.0 65552.5 59804100.0 43819.7 6.20255 8.3456 0.00191082 2.08912e-07 0 387562 4434 0 175659347543206339 14649 31 22373 42
112426074724152274 2019-05-24T00:12:47.000000 134869000.0 65645.5 66275100.0 46093.6 6.1976 10.0957 0.00186318 2.02165e-07 0 387588 4434 0 175665741741964648 14668 31 22319 13
