#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
90562901116731960 2018-04-23T14:59:08.000000 65491.8 122.106 74575.7 130.239 4.55975 9.27405 0.00154811 5.3685e-07 1 332177 3613 0 141504530779406350 14651 -29 22375 -28
91323448477361757 2018-05-07T09:05:03.000000 64287.2 120.94 73133.9 128.959 4.65985 10.6738 0.00154708 5.22492e-07 1 334291 3786 0 142692886030000187 14678 40 22239 -11
91327540792956594 2018-05-07T10:51:37.000000 62719.9 119.552 74287.9 129.966 4.82512 12.2769 0.00154912 5.2756e-07 1 334245 3786 0 142699280273353512 14693 41 22177 -38
93684373084836044 2018-06-19T01:48:56.000000 62961.5 119.744 75218.3 130.811 4.59451 10.9829 0.00153645 5.28988e-07 1 340535 4014 0 146381830729446303 14681 -37 22221 -106
93688465367164741 2018-06-19T03:35:31.000000 67131.5 123.615 75680.9 131.176 4.68611 9.92759 0.00154148 5.01328e-07 1 340484 4014 0 146388224920197032 14635 -37 22438 -7
94918700519716545 2018-07-11T09:34:21.000000 65502.2 122.094 75379.3 130.895 4.69269 10.3568 0.00153159 4.92371e-07 1 343289 4039 0 148310467346093529 14627 48 22475 116
98921367053546310 2018-09-21T18:55:34.000000 65754.4 122.396 73946.7 129.694 4.76199 9.6255 0.00154517 5.32477e-07 1 354011 4124 0 154564633806054156 14660 35 22319 18
98925459313303778 2018-09-21T20:42:09.000000 65401.4 121.997 75333.9 130.892 4.83625 10.9978 0.00154142 4.95345e-07 0 354041 4124 0 154571027961800918 14673 35 22286 0
100308028527382822 2018-10-16T20:47:27.000000 64232.5 120.96 75914.9 131.383 4.95437 11.3863 0.00154007 5.17157e-07 0 356648 4158 0 -9999 -9999 -9999 -9999 -9999
100317769302557491 2018-10-17T01:01:08.000000 64856.6 121.573 74226.3 129.961 4.67894 9.32484 0.00154869 5.38948e-07 1 356802 4160 0 -9999 -9999 -9999 -9999 -9999
100321861610697470 2018-10-17T02:47:42.000000 64427.5 121.088 75218.6 130.751 4.77248 10.7044 0.00153382 4.91659e-07 1 356784 4160 0 -9999 -9999 -9999 -9999 -9999
102846690924832479 2018-12-01T18:38:00.000000 63183.3 119.902 72138.1 128.119 4.74349 10.8237 0.00162592 5.62385e-07 1 363249 4223 0 160697952354060679 14677 35 22238 -18
102850783159293064 2018-12-01T20:24:34.000000 62761.2 119.584 83531.8 137.801 4.85588 12.7578 0.00151038 5.02846e-07 1 363189 4223 0 160704346470704214 14693 36 22193 -37
104298130809692909 2018-12-28T00:34:29.000000 64634.8 121.279 73484.2 129.272 4.49242 10.1242 0.00153882 5.13401e-07 1 366184 4251 0 162965827174083808 14672 -31 22265 -82
104302223094506592 2018-12-28T02:21:03.000000 66451.3 122.973 74909.2 130.472 4.59504 10.1149 0.00155372 5.08578e-07 1 366115 4251 0 162972221369260212 14634 -32 22449 7
108004420234429650 2019-03-05T01:07:22.000000 65685.3 122.432 74010.0 129.76 4.61149 10.3169 0.00156162 5.3532e-07 1 375799 4330 0 168756904400744001 14658 -39 22362 -49
111397842340812211 2019-05-05T09:55:42.000000 61619.4 118.49 73216.7 129.031 4.62795 11.6207 0.00153671 5.36005e-07 1 384819 4401 0 174059126442639624 14688 -29 22184 -114
111401934640169048 2019-05-05T11:42:16.000000 65699.7 122.458 74610.2 130.337 4.54439 10.1696 0.00155133 5.28709e-07 0 384800 4401 0 174065520659774267 14649 -29 22389 -24
112186029781186108 2019-05-19T16:01:38.000000 64035.5 120.702 73874.2 129.589 4.25935 10.2427 0.00153123 5.06494e-07 1 386892 4417 0 175290669318155303 14625 39 22473 108
