#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
109785409534443693 2019-04-06T06:07:22.000000 95072.6 147.0 37143.4 92.1498 6.37359 7.75719 0.00181801 6.44263e-07 1 379871 4371 0 171539700182559706 14647 48 22383 65
109789501818713487 2019-04-06T07:53:55.000000 95880.3 147.643 37459.2 92.4791 6.50724 9.08653 0.00182216 6.16849e-07 1 379795 4371 0 171546094376153003 14671 49 22306 26
99762339249140795 2018-10-06T23:54:40.000000 93880.2 146.151 37329.0 92.3757 6.87616 8.01469 0.00181201 6.4343e-07 1 355793 4141 0 -9999 -9999 -9999 -9999 -9999
99766431534608979 2018-10-07T01:41:15.000000 93744.5 145.94 37120.9 92.0603 6.59728 9.13379 0.00179478 6.08216e-07 1 355788 4141 0 -9999 -9999 -9999 -9999 -9999
106983952344592427 2019-02-14T14:19:46.000000 97383.2 149.991 37737.3 92.8972 6.52501 8.69171 0.00181312 6.15904e-07 1 372613 4307 0 167162423322894528 14660 40 22343 32
108200403683288876 2019-03-08T14:15:15.000000 91939.1 144.541 36626.0 91.4993 6.47551 9.29776 0.00182788 6.44743e-07 1 376174 4333 0 169063128539752562 14685 -38 22238 -104
108210144515748100 2019-03-08T18:28:53.000000 90951.8 143.774 37121.3 92.0735 6.13844 8.95417 0.00176859 6.21342e-07 1 376294 4333 0 169078348591088531 14618 -40 22494 32
98035226709201188 2018-09-05T18:13:21.000000 92030.8 144.65 37448.2 92.4606 6.77487 9.474 0.00188675 6.71598e-07 1 351536 4107 0 153180039518344558 14682 47 22218 -11
117262271261192826 2019-08-19T11:15:22.000000 93943.7 146.156 37131.1 92.1292 6.45735 8.01111 0.00180911 6.40834e-07 1 401963 4563 0 183222296630218234 14661 -28 22324 -52
117266363554264536 2019-08-19T13:01:57.000000 94476.4 146.548 38601.5 93.8397 6.16895 8.77155 0.00180257 6.11292e-07 0 401932 4563 0 183228690837955421 14623 -29 22479 29
118553747687007020 2019-09-11T19:50:40.000000 97872.3 149.143 37916.7 93.0029 6.39374 8.4606 0.00182721 6.13282e-07 1 405723 4591 0 185240228545337509 14631 48 22454 103
128999069658650502 2020-03-18T17:25:37.000000 91119.9 143.944 40915.7 96.6561 6.60398 10.382 0.00179943 7.08942e-07 1 432473 4814 0 201561044126237175 14693 -41 22165 -133
180545228666229947 2022-10-06T21:55:41.000000 95869.0 147.746 39096.2 94.5094 6.66296 8.35686 0.00182969 6.33704e-07 1 564886 6084 0 282101917575390209 14645 46 22410 74
148676990689801542 2021-03-09T14:12:49.000000 92421.5 144.926 37422.2 92.4182 6.06997 8.5572 0.00180156 6.19162e-07 1 482663 5365 0 232307795736341667 14622 -40 22482 18
168153645862372728 2022-02-24T19:39:10.000000 93716.3 146.001 36640.8 91.5415 6.52471 7.79679 0.00180717 6.55894e-07 1 533455 5823 0 262740069444685402 14654 46 22354 49
140211320640127727 2020-10-07T11:53:42.000000 92913.9 145.37 36885.7 91.8683 6.13726 7.72743 0.00181199 6.55002e-07 0 462724 5135 0 -9223372036854775808 14653 -38 22373 -40
130452862231516357 2020-04-14T00:21:09.000000 90177.5 143.214 37091.0 92.0487 6.47758 9.89267 0.00179397 6.53264e-07 1 436081 4841 0 203832595021682904 14686 44 22190 -27
127614493346920138 2020-02-22T16:32:27.000000 90821.8 143.662 36970.6 91.8729 5.90478 8.24835 0.00177604 6.29654e-07 0 428630 4787 0 199397643639290898 14624 45 22472 114
138502071708345415 2020-09-06T13:57:39.000000 95902.1 147.635 37515.3 92.515 6.25276 8.68902 0.00182549 6.20738e-07 1 458288 5084 0 216409484828142417 14632 47 22451 98
181688603486598145 2022-10-27T14:13:43.000000 91977.8 144.648 37125.3 92.1134 6.82214 8.19071 0.00181083 6.45483e-07 1 568621 6108 0 283888440732756125 14661 -27 22316 -54
168157738133397851 2022-02-24T21:25:43.000000 91688.7 144.344 37472.8 92.5208 6.4985 9.16496 0.00180536 6.16784e-07 1 533361 5822 0 262746463617400803 14676 47 22281 13
160963809448433134 2021-10-17T19:04:24.000000 88372.8 141.768 36555.6 91.3932 6.59916 10.0655 0.00178867 6.59009e-07 1 515507 5674 0 251505950047693055 14687 -33 22179 -119
147419096733774324 2021-02-14T20:18:13.000000 93356.3 145.676 37223.3 92.1954 6.21745 8.6803 0.00180403 6.12577e-07 0 479447 5326 0 230342336431181904 14618 40 22494 119
181692695776649314 2022-10-27T16:00:18.000000 96004.5 147.726 37795.0 92.8824 6.61721 8.46804 0.00182216 6.15678e-07 0 568717 6108 0 283894834935036341 14628 -27 22467 24
159526468320502679 2021-09-21T19:10:05.000000 90179.9 143.163 36759.1 91.6315 4.38836 8.99105 0.00177697 6.32147e-07 1 510737 5645 0 249260104534665912 14673 51 22262 11
158093196843734237 2021-08-26T21:01:43.000000 96462.4 148.163 37280.0 92.2853 6.23566 8.27527 0.00185074 6.3148e-07 0 506413 5616 2 247020617852927741 14644 -34 22409 -20
170977089119121596 2022-04-16T20:59:14.000000 92152.4 144.792 36659.2 91.5086 6.45978 9.09134 0.00179241 6.1617e-07 1 541653 5884 0 267151699532668774 14616 43 22496 125
158089104556954839 2021-08-26T19:15:08.000000 63553.9 142.45 36792.3 91.6828 nan 10.2425 0.00179642 6.54568e-07 257 506441 5616 0 247014223655075173 14686 -34 22190 -116
129003161939792905 2020-03-18T19:12:10.000000 97789.7 149.185 39942.7 95.5049 6.15868 9.7478 0.0018398 6.26312e-07 0 432447 4814 0 201567438315420125 14644 -41 22413 -25
