#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
110684342742685101 2019-04-22T12:22:17.000000 525024.0 346.273 206586.0 218.233 6.77428 9.69525 0.00181939 2.77437e-07 0 382938 4388 0 172944285276927144 14687 38 22183 -34
112135460832678415 2019-05-18T18:08:43.000000 528278.0 347.387 210734.0 220.329 6.78568 9.24204 0.00183131 2.75608e-07 0 386647 4416 0 175211657041313274 14682 -49 22210 -123
113711036581050268 2019-06-16T05:56:04.000000 86260.6 nan 275634.0 nan nan nan 0.00139034 nan 13520 390892 4471 0 177673493644641284 14623 38 22467 -1937
91134596709503611 2018-05-03T23:12:56.000000 567864.0 360.393 215353.0 222.747 6.71301 7.93657 0.00183517 2.66494e-07 0 333353 3782 0 142397807100487203 14638 -51 22415 -29
92903210545460295 2018-06-04T22:46:46.000000 556441.0 355.076 212620.0 219.587 6.81805 7.97579 0.00184674 2.67432e-07 0 338680 3998 0 145161265967261137 14663 45 22314 27
92907302844802836 2018-06-05T00:33:20.000000 548414.0 352.486 212718.0 219.63 6.79906 9.39736 0.00181678 2.58472e-07 0 338700 3998 0 145167660184370947 14685 45 22238 -8
101211338075157171 2018-11-02T04:45:02.000000 305902.0 402.526 210223.0 220.189 nan 8.09923 0.00171989 2.7109e-07 0 358822 4177 0 158142715232283673 14659 36 22322 22
101215430371354291 2018-11-02T06:31:37.000000 544477.0 352.363 211027.0 220.522 6.97692 9.60314 0.0018274 2.61969e-07 0 358850 4177 0 158149109444817807 14682 37 22239 -15
102786594973565399 2018-11-30T16:30:50.000000 555505.0 354.76 211799.0 219.17 6.94381 7.85909 0.00189312 2.80971e-07 0 363120 4222 0 160604054136803365 14649 -42 22377 -41
121017931934240956 2019-10-26T09:20:56.000000 550459.0 354.544 214117.0 222.173 6.77821 41.3512 0.0018571 2.70858e-07 0 411915 4643 0 189090518388821692 14687 -50 22223 -120
121027672763429225 2019-10-26T13:34:38.000000 537015.0 348.804 209888.0 218.147 6.15441 8.74193 0.00178626 2.59732e-07 0 411955 4643 0 189105737681249101 14617 -40 22493 29
123921539579125941 2019-12-17T21:41:58.000000 522961.0 345.322 206256.0 218.024 6.44284 8.4931 0.00179804 2.65759e-07 0 419226 4711 0 193627405081938336 14668 -41 22281 -85
123925631857124017 2019-12-17T23:28:33.000000 569028.0 359.048 214318.0 220.433 6.51443 8.60198 0.00184045 2.58576e-07 0 419222 4711 0 193633798763556883 14629 -31 22460 13
169371920962164365 2022-03-18T20:27:53.000000 512281.0 340.698 205210.0 215.705 6.95258 10.0079 0.00182864 2.77465e-07 0 537261 5850 0 264643625993065633 14688 11 22176 -70
