#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
91051609682621458 2018-05-02T11:12:37.000000 24458500.0 13992.7 10238600.0 9078.12 6.41701 7.89087 0.00180746 2.34631e-07 0 333223 3622 0 142268140114715715 14662 -49 22313 -79
92889158355924477 2018-06-04T16:41:19.000000 24031300.0 13868.0 10023500.0 8987.44 82.7549 7.90311 0.00181979 2.37095e-07 0 338712 3998 0 145139309915940969 14667 35 22302 12
92893250652115426 2018-06-04T18:27:52.000000 24277300.0 13938.5 10375800.0 9139.33 6.45047 9.26079 0.00180271 2.33529e-07 0 338729 3998 0 145145704129820963 14686 36 22214 -25
99971378001911856 2018-10-10T18:31:16.000000 6657520.0 nan 21273200.0 nan nan nan 0.00139034 nan 13456 356125 4151 0 -9999 -9999 -9999 -9999 -9999
99981118819821227 2018-10-10T22:44:57.000000 24564300.0 14017.2 10660200.0 9255.48 6.51194 7.7637 0.00182264 2.33325e-07 0 356128 4151 0 -9999 -9999 -9999 -9999 -9999
101197724925182565 2018-11-01T22:49:52.000000 23738000.0 13779.1 9911860.0 8942.84 6.57633 7.7642 0.00186693 2.42676e-07 0 358745 4177 0 158121445181302490 14651 32 22375 44
101201817211286737 2018-11-02T00:36:26.000000 24245100.0 13928.5 10003600.0 8982.26 6.54813 8.86402 0.00179269 2.27498e-07 0 358806 4177 0 158127839378217815 14668 33 22311 12
102859891447878657 2018-12-02T00:19:16.000000 25144800.0 14194.7 12497600.0 10020.1 6.57068 9.15525 0.00181653 2.29402e-07 0 363227 4223 0 160718580372276318 14644 -53 22413 -37
110697960507592954 2019-04-22T18:17:33.000000 24733100.0 14078.8 9891120.0 8927.68 6.04541 7.79143 0.00181994 2.32985e-07 0 382949 4388 0 172965563279466885 14636 36 22425 75
110702052795532600 2019-04-22T20:04:06.000000 24686900.0 14050.3 10215600.0 9075.84 6.16515 8.9468 0.00182467 2.35484e-07 0 382953 4388 0 172971957479027117 14658 36 22362 39
112056543437567469 2019-05-17T07:54:19.000000 24777400.0 14080.6 10301900.0 9108.74 6.25697 9.11636 0.00182104 2.25693e-07 0 386421 4415 0 175088349107208642 14670 -50 22305 -87
113696985924907774 2019-06-15T23:50:33.000000 23954200.0 13846.3 13116600.0 10264.2 6.12646 9.43833 0.00180102 2.37335e-07 0 390879 4471 0 177651540492821666 14662 31 22321 16
113701078223725679 2019-06-16T01:37:07.000000 24015000.0 13855.0 10093100.0 9014.89 6.08743 9.23682 0.00180772 2.27941e-07 0 390946 4471 0 177657934710840254 14681 32 22258 -13
121041721777734878 2019-10-26T19:39:52.000000 24428800.0 13976.0 10316500.0 9119.72 6.13932 8.11817 0.00181946 2.37374e-07 0 411967 4643 0 189127690263426509 14655 -49 22359 -57
122370888813125780 2019-11-19T20:36:36.000000 23592000.0 27699.3 9902510.0 8931.58 6.11884 8.35898 0.00178836 4.02616e-07 0 415814 4680 0 191204513755488883 14670 41 22283 11
164061269233689698 2021-12-12T19:26:34.000000 24894800.0 14108.6 11004900.0 9404.54 6.2767 8.31322 0.00182252 2.26232e-07 0 523384 5735 0 256345733163154039 14632 -51 22451 -13
181966855465006085 2022-11-01T14:52:38.000000 24150100.0 13895.7 10147600.0 9035.43 6.33011 51.0871 0.00179296 2.24633e-07 0 569387 6113 0 284323211649318576 14621 -48 22485 14
173561675887473170 2022-06-02T14:48:28.000000 24169000.0 13899.9 10242500.0 9077.65 6.23612 7.88106 0.00180462 2.23212e-07 0 548835 5936 0 271190118559052720 14619 -46 22495 22
133671481711572170 2020-06-11T05:20:12.000000 24487500.0 13999.5 10177200.0 9057.22 6.04972 9.38961 0.00182069 2.27287e-07 0 444315 4923 0 208861690159892705 14668 37 22311 16
173557583615767114 2022-06-02T13:01:55.000000 23966800.0 13850.8 10268900.0 9096.01 6.3792 7.97794 0.00178958 2.35966e-07 0 548781 5936 0 271183724384684321 14659 -46 22326 -70
151151021319955306 2021-04-23T08:02:36.000000 23776900.0 13787.6 10142600.0 9035.46 5.96796 9.02958 0.00180691 2.28276e-07 0 489429 5433 0 236173470797981003 14676 37 22265 -4
174944059008529550 2022-06-27T14:45:11.000000 24537700.0 14010.2 12282700.0 9936.04 6.35731 9.46493 0.00180725 2.2686e-07 0 552159 5963 0 273350092186642436 14669 24 22316 3
143304774065332688 2020-12-02T10:31:35.000000 23240900.0 13630.0 10081100.0 9014.04 5.96058 8.44426 0.00178238 2.32879e-07 0 469911 5244 0 223913709461734076 14673 -52 22274 -100
164057176947566399 2021-12-12T17:39:59.000000 22510800.0 13418.4 9843480.0 8911.73 6.15611 8.85335 0.00177971 2.37887e-07 0 523379 5735 0 256339338965349140 14680 -50 22233 -115
171917243002975499 2022-05-03T21:08:25.000000 24036100.0 13863.5 10144800.0 9035.04 6.09883 28.7479 0.00181458 2.26295e-07 0 545206 5903 0 268620692177924991 14621 38 22481 110
132199723740844500 2020-05-15T14:36:28.000000 24964700.0 14144.0 10410800.0 9163.25 5.90372 7.93405 0.00179704 2.31395e-07 0 440947 4888 0 206562068331546242 14637 -50 22418 -26
130666992185955169 2020-04-17T21:24:54.000000 24870200.0 14115.0 10208200.0 9068.98 5.96472 8.7818 0.00183023 2.30549e-07 0 436810 4845 0 204167175276406354 14641 29 22414 60
161186691293045158 2021-10-21T19:41:18.000000 24927200.0 14119.9 10426400.0 9159.18 6.18238 8.02671 0.00181624 2.24502e-07 0 516152 5678 0 251854205130686659 14627 -42 22462 5
151146929043162859 2021-04-23T06:16:02.000000 23038500.0 13575.7 9686140.0 8840.6 5.97463 7.8887 0.0018069 2.4613e-07 0 489488 5433 0 236167076616641726 14655 36 22347 35
154145967517221796 2021-06-16T11:49:23.000000 23876400.0 13819.2 10078600.0 9014.26 5.95971 8.0008 0.00180086 2.41048e-07 0 496685 5535 0 240853074231961984 14653 30 22369 38
140420359201145200 2020-10-11T06:30:18.000000 24943500.0 14123.0 10441600.0 9173.28 5.9716 9.08827 0.00182764 2.33133e-07 0 463344 5142 0 219406811236705097 14651 -34 22383 -31
133667389434249296 2020-06-11T03:33:39.000000 24161900.0 13902.3 9480680.0 8746.47 5.98061 8.10463 0.00182514 2.41785e-07 0 444275 4923 0 208855295977111397 14649 36 22385 54
140416266892350302 2020-10-11T04:43:43.000000 23336200.0 13666.2 10028900.0 8986.39 87.3542 8.90281 0.00179637 2.3907e-07 0 463295 5142 0 219400417005075420 14685 -34 22201 -110
152529039866212733 2021-05-18T06:05:28.000000 23836200.0 13812.4 10319000.0 9116.62 5.95429 8.14614 0.00180564 2.34948e-07 0 492332 5488 0 238326624775705829 14659 -50 22330 -73
