#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
90714803590455845 2018-04-26T08:59:15.000000 6307.05 38.8608 6039.63 37.946 5.0855 9.50353 0.00158244 1.89143e-06 1 332494 3616 0 -9999 -9999 -9999 -9999 -9999
92148059466248545 2018-05-22T07:06:52.000000 5818.93 38.2266 5931.51 37.839 4.83784 8.69605 0.00157595 2.08189e-06 1 336326 3981 0 -9999 -9999 -9999 -9999 -9999
100294425670865371 2018-10-16T14:50:39.000000 6114.46 38.6861 5997.7 37.8516 5.00945 9.42947 0.00158598 2.06279e-06 1 356611 4158 0 -9999 -9999 -9999 -9999 -9999
101897318425322612 2018-11-14T14:28:54.000000 5867.77 37.6057 6683.79 39.7619 5.02412 2.6541 0.00156842 1.99994e-06 0 360449 4206 0 -9999 -9999 -9999 -9999 -9999
103169095484585509 2018-12-07T14:25:25.000000 5912.82 37.8006 5911.41 37.59 4.93762 9.40452 0.00158912 2.07168e-06 1 363773 4230 0 -9999 -9999 -9999 -9999 -9999
103173187794019497 2018-12-07T16:11:59.000000 5960.6 37.7152 5908.29 37.5945 5.05115 11.3032 0.00156994 1.9347e-06 1 363752 4230 0 -9999 -9999 -9999 -9999 -9999
109970641486624582 2019-04-09T14:31:12.000000 5759.49 37.3949 5787.12 37.1734 4.71363 9.9101 0.00158485 2.11744e-06 1 380715 4375 0 171829125107241438 14666 -36 22293 -76
109974733766456971 2019-04-09T16:17:46.000000 5852.52 37.5017 5943.41 37.6111 4.75336 10.1932 0.00158133 1.90894e-06 0 380588 4375 0 171835519294563738 14625 -36 22477 18
111725389369979145 2019-05-11T08:11:47.000000 6052.75 38.3062 5944.03 37.7023 4.78256 9.49165 0.00158345 2.04748e-06 1 385672 4408 0 174570918675314506 14657 49 22336 42
111729481647302211 2019-05-11T09:58:22.000000 5871.36 37.4637 5980.29 37.7859 4.80506 10.9533 0.00156908 1.91594e-06 1 385720 4408 0 174577312858851706 14682 50 22243 0
