#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
188983370604097925 2023-03-08T12:17:45.000000 566641.0 358.327 251189.0 238.682 6.64328 8.18126 0.00177823 2.51254e-07 0 588858 6376 0 295286515555879955 14658 -40 22333 -63
187081187304837313 2023-02-02T02:37:06.000000 567678.0 359.917 254142.0 241.651 6.69716 9.84982 0.00178999 2.52021e-07 0 584231 6296 0 292314354653821661 14685 31 22225 -29
186306808323298749 2023-01-19T02:29:22.000000 584710.0 365.539 251679.0 240.653 66.3647 8.47179 0.00179775 2.48988e-07 0 582460 6245 0 291104387746343748 14645 -35 22402 -21
186302716026556505 2023-01-19T00:42:48.000000 550073.0 354.246 454321.0 nan 6.748 nan 0.00139034 2.6238e-07 13312 582453 6245 0 291097993281383694 14679 -35 22227 -89
17245137113072988 2014-09-05T17:06:36.000000 428112.0 311.489 234923.0 230.809 5.67436 8.20187 0.0017448 2.73261e-07 0 13617 248 0 -9999 -9999 -9999 -9999 -9999
29530546931643738 2015-04-15T21:25:06.000000 542618.0 350.668 248524.0 237.395 6.54175 8.23498 0.00187978 2.70824e-07 0 87434 470 0 -9999 -9999 -9999 -9999 -9999
26780345877156436 2015-02-25T03:38:58.000000 505453.0 338.478 248630.0 237.427 5.92832 32.5591 0.00176017 2.63875e-07 0 70580 421 0 -9999 -9999 -9999 -9999 -9999
28677230414586101 2015-03-31T11:01:36.000000 426572.0 312.273 240645.0 350.711 5.78916 8.72567 0.00180737 3.51439e-07 0 82855 455 0 -9999 -9999 -9999 -9999 -9999
37010397099996664 2015-08-29T03:47:59.000000 593460.0 368.009 249045.0 239.223 6.14345 7.67228 0.00185131 2.53753e-07 0 121844 623 2 -9999 -9999 -9999 -9999 -9999
39017511275910026 2015-10-04T10:51:48.000000 623065.0 377.327 258218.0 243.53 6.25116 8.70122 0.00189094 2.53071e-07 0 136221 679 2 -9999 -9999 -9999 -9999 -9999
45612783635559585 2016-01-31T17:23:47.000000 577232.0 361.626 256951.0 241.347 5.95998 8.54026 0.00187598 2.52584e-07 0 192083 807 0 -9999 -9999 -9999 -9999 -9999
47546664321815156 2016-03-06T16:49:57.000000 459853.0 322.812 234564.0 230.629 5.89062 9.19641 0.00175275 2.69286e-07 0 204675 861 0 -9999 -9999 -9999 -9999 -9999
47550756608599825 2016-03-06T18:36:32.000000 608827.0 371.378 258518.0 242.084 6.33999 8.37579 0.00187721 2.52339e-07 0 204747 861 0 -9999 -9999 -9999 -9999 -9999
66620869747450591 2017-02-14T15:31:14.000000 771401.0 581.35 393725.0 402.109 8.01331 13.8923 0.00197566 3.71019e-07 0 273411 1308 0 -9999 -9999 -9999 -9999 -9999
68329998151872588 2017-03-17T13:24:03.000000 90163.9 407.612 283944.0 294.923 nan 10.6726 0.00139034 3.11965e-07 0 276802 1341 0 -9999 -9999 -9999 -9999 -9999
54943512944338590 2016-07-18T11:21:10.000000 588990.0 366.48 254935.0 241.8 6.27927 8.1358 0.00177346 2.44663e-07 0 242780 1053 0 -9999 -9999 -9999 -9999 -9999
75647897308026777 2017-07-27T21:36:52.000000 101056.0 nan 322911.0 nan nan nan 0.00139034 nan 13520 295868 1932 0 -9999 -9999 -9999 -9999 -9999
55842404256719615 2016-08-03T17:28:02.000000 390322.0 297.4 220683.0 223.701 5.6054 8.71622 0.00166636 2.69472e-07 0 244968 1070 0 -9999 -9999 -9999 -9999 -9999
86263182846218501 2018-02-04T20:48:28.000000 599454.0 370.207 256288.0 242.684 6.01996 7.85133 0.00177929 2.46653e-07 0 322736 2365 0 -9999 -9999 -9999 -9999 -9999
89086589955380460 2018-03-27T22:21:35.000000 574763.0 362.207 254745.0 241.952 6.4744 10.327 0.00178986 2.51242e-07 0 328030 3421 0 -9999 -9999 -9999 -9999 -9999
96410126987706557 2018-08-07T08:58:44.000000 585004.0 365.215 248300.0 357.388 6.37481 7.82301 0.00178916 3.08776e-07 0 347826 4076 0 -9999 -9999 -9999 -9999 -9999
99344195565438793 2018-09-29T10:19:44.000000 594848.0 368.289 248754.0 239.235 6.50373 8.64843 0.00181097 2.51525e-07 0 354758 4134 0 -9999 -9999 -9999 -9999 -9999
108608716807123751 2019-03-15T23:28:44.000000 591305.0 367.28 251647.0 240.338 6.24101 9.003 0.00178945 2.40699e-07 0 377347 4348 0 169701119752443790 14667 36 22326 20
109834985917785782 2019-04-07T03:45:36.000000 551541.0 354.632 244401.0 236.884 6.17808 8.81235 0.00177076 2.48893e-07 0 379914 4372 0 171617164985731470 14677 -36 22238 -98
118971326113141082 2019-09-19T09:04:15.000000 597083.0 1133.04 255412.0 361.946 6.28513 7.88864 0.00177059 6.90678e-07 0 406418 4606 0 185892696919956052 14639 -46 22424 -20
165854915152864620 2022-01-14T05:47:30.000000 581678.0 363.019 254382.0 240.137 6.17844 8.26353 0.00176681 2.43609e-07 0 527771 5774 0 259148304416744062 14634 2 22441 45
135646079917639365 2020-07-16T22:30:40.000000 579192.0 362.239 249426.0 237.81 5.95189 7.81837 0.00178815 2.54624e-07 0 449865 5008 0 211946999360768969 14657 2 22349 -5
165827249189438066 2022-01-13T17:46:59.000000 573037.0 360.317 251581.0 238.837 6.23 8.02047 0.00178319 2.54143e-07 0 527714 5773 0 259105075845903759 14651 0 22375 6
170943671725241906 2022-04-16T06:38:41.000000 580542.0 363.902 252298.0 240.93 6.3913 8.83654 0.00178932 2.44161e-07 0 541360 5883 0 267099486812093722 14669 -25 22304 -59
