#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
164387707728754179 2021-12-18T17:00:31.000000 19232.3 66.7198 10858.6 50.2425 5.82156 10.5869 0.00174126 1.31549e-06 1 524135 5742 0 256855791110685700 14624 40 22476 109
163074614307103153 2021-11-24T23:08:32.000000 18460.8 65.2203 10427.0 49.3589 5.83355 9.53563 0.00171648 1.30786e-06 1 521001 5715 0 254804082639402928 14675 -40 22280 -88
161596003574387240 2021-10-29T05:26:46.000000 18434.3 65.3104 10524.6 49.5667 5.96249 9.54129 0.00173231 1.36286e-06 1 517214 5686 0 252493753370095888 14686 50 22214 -12
131087664615584800 2020-04-25T11:53:14.000000 18731.0 65.7096 10380.3 49.1675 5.56705 9.13009 0.00171672 1.29948e-06 1 437912 4853 0 204824473746319358 14620 -38 22484 24
132624658058101275 2020-05-23T07:02:52.000000 19214.0 66.5749 10317.1 49.1614 5.6196 9.09972 0.00175984 1.36666e-06 1 441826 4896 0 207226026000244585 14652 49 22380 60
134018775604925260 2020-06-17T12:11:17.000000 5724.56 169.565 19718.0 143.114 nan 0.0959944 0.00139034 4.1808e-07 16385 445237 4938 0 209404334667661400 14683 -28 22203 -104
184085220816327166 2022-12-09T22:17:45.000000 17966.4 64.4709 10389.4 49.2204 6.07757 10.6609 0.00171329 1.38178e-06 0 575405 6179 0 287633155310378496 14681 -31 22213 -104
184089313113854885 2022-12-10T00:04:18.000000 19440.0 67.2075 10439.2 49.4277 6.11535 8.63529 0.00174629 1.3462e-06 1 575366 6179 0 287639549524792921 14642 -31 22415 -12
185080745639694561 2022-12-27T22:20:41.000000 19164.4 66.713 10455.9 49.5268 6.19607 8.65242 0.00173563 1.36404e-06 1 579152 6202 0 289188662846956585 14637 32 22426 70
185084837904438550 2022-12-28T00:07:15.000000 18488.2 65.5922 10292.4 49.0773 6.01543 8.871 0.00173571 1.36743e-06 1 579076 6202 0 289195057010526080 14645 32 22406 57
