#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
188793883528053242,2023-03-05T02:04:23.000000,222409.0,224.586,265866.0,245.512,4.85663,10.0967,0.00154765,2.79161e-07,0,588352,6366,0,294990440798216898,14652,-39,22380,-39
187104224312300093,2023-02-02T12:38:28.000000,215170.0,220.916,264647.0,244.935,4.8951,11.6327,0.00153745,2.78411e-07,0,584270,6296,0,292350348273167557,14682,49,22210,-13
186057619421054497,2023-01-14T14:20:40.000000,224924.0,225.878,264039.0,244.687,4.80049,9.99285,0.00154188,2.79717e-07,0,581875,6227,0,290715029835568988,14659,-29,22355,-41
24020802685821368,2015-01-06T05:50:52.000000,222232.0,224.499,269224.0,247.03,4.40496,10.3128,0.00157545,2.82497e-07,0,57862,366,0,-9999,-9999,-9999,-9999,-9999
24016710411628603,2015-01-06T04:04:17.000000,216198.0,221.5,266398.0,245.764,4.20892,9.02066,0.00151591,2.89186e-07,0,57853,366,0,-9999,-9999,-9999,-9999,-9999
24006969516266209,2015-01-05T23:50:36.000000,49978.4,268.026,157392.0,318.207,nan,0.410081,0.00139034,3.82665e-07,0,57832,366,2,-9999,-9999,-9999,-9999,-9999
24020802684510649,2015-01-06T05:50:52.000000,246.636,11.8105,252291.0,nan,2.51457,nan,0.0011033,4.67575e-06,2080,57862,366,0,-9999,-9999,-9999,-9999,-9999
18901767697264690,2014-10-05T16:02:39.000000,230464.0,247.999,268824.0,265.342,5.01303,12.4606,0.00157677,3.16431e-07,0,22996,276,0,-9999,-9999,-9999,-9999,-9999
18911508467949740,2014-10-05T20:16:18.000000,229818.0,247.518,265183.0,263.306,4.83279,11.0511,0.00159491,3.34829e-07,0,23023,276,0,-9999,-9999,-9999,-9999,-9999
34181877233135702,2015-07-09T00:13:35.000000,240933.0,233.763,272455.0,248.524,4.5832,10.8598,0.00155908,2.7813e-07,0,112161,549,0,-9999,-9999,-9999,-9999,-9999
26590843754288868,2015-02-21T17:25:08.000000,174890.0,201.659,257938.0,243.368,4.43725,12.5041,0.00148739,3.05876e-07,0,81576,417,0,-9999,-9999,-9999,-9999,-9999
26600584571024693,2015-02-21T21:38:50.000000,205595.0,215.927,261042.0,243.259,4.46008,10.2754,0.00154247,2.83886e-07,0,81639,417,0,-9999,-9999,-9999,-9999,-9999
36987359122596242,2015-08-28T17:46:26.000000,235091.0,230.879,271197.0,247.944,4.63831,11.2236,0.00161512,2.94384e-07,0,121727,623,0,-9999,-9999,-9999,-9999,-9999
36983266830861226,2015-08-28T15:59:53.000000,234103.0,230.509,266250.0,245.685,4.32239,9.03452,0.00160556,2.86675e-07,0,121679,623,0,-9999,-9999,-9999,-9999,-9999
44630666908930954,2016-01-13T23:06:54.000000,203659.0,214.946,255638.0,240.73,4.4568,11.2019,0.00158199,3.22227e-07,0,176346,787,0,-9999,-9999,-9999,-9999,-9999
44634759210129025,2016-01-14T00:53:29.000000,235095.0,231.055,270054.0,247.425,4.52826,10.2006,0.00157683,2.85107e-07,0,176289,787,0,-9999,-9999,-9999,-9999,-9999
47357176743104664,2016-03-03T06:36:32.000000,226643.0,226.716,273719.0,249.097,4.77231,11.5016,0.00155232,2.94213e-07,0,203302,856,0,-9999,-9999,-9999,-9999,-9999
47366917570458080,2016-03-03T10:50:14.000000,221298.0,224.017,266468.0,245.763,4.43902,10.3808,0.00155142,2.83509e-07,0,203323,856,0,-9999,-9999,-9999,-9999,-9999
57763412708579220,2016-09-07T11:08:02.000000,95506.4,nan,300769.0,nan,nan,nan,0.00139034,nan,13520,249718,1113,0,-9999,-9999,-9999,-9999,-9999
77127180085544405,2017-08-23T15:34:53.000000,234468.0,230.596,268452.0,246.7,4.53985,10.3606,0.00154091,2.74305e-07,0,300247,2087,0,-9999,-9999,-9999,-9999,-9999
68122581948589872,2017-03-13T19:23:42.000000,235795.0,231.234,270681.0,247.706,4.28898,9.06222,0.00153871,2.67992e-07,0,276424,1337,0,-9999,-9999,-9999,-9999,-9999
65327723245999785,2017-01-22T06:13:51.000000,219487.0,223.111,261823.0,243.626,4.51287,10.9509,0.00153773,2.80971e-07,0,268223,1272,0,-9999,-9999,-9999,-9999,-9999
57767504999134380,2016-09-07T12:54:36.000000,240728.0,233.661,271277.0,247.987,4.69919,10.9861,0.00153078,2.57864e-07,0,249722,1113,0,-9999,-9999,-9999,-9999,-9999
56091417169507705,2016-08-08T05:30:43.000000,190362.0,207.866,248180.0,237.231,4.47654,9.64532,0.0014995,2.78916e-07,0,245582,1075,0,-9999,-9999,-9999,-9999,-9999
54851291829958117,2016-07-16T19:18:39.000000,229764.0,228.231,272773.0,248.649,4.76819,10.8533,0.00159662,2.80587e-07,0,242595,1051,0,-9999,-9999,-9999,-9999,-9999
56095509465068763,2016-08-08T07:17:17.000000,226853.0,226.794,270550.0,247.656,23.3505,10.7309,0.00151139,2.52648e-07,0,245565,1075,0,-9999,-9999,-9999,-9999,-9999
75602839242171922,2017-07-27T02:02:17.000000,235438.0,231.05,270769.0,247.738,4.21725,9.29557,0.00154696,2.83495e-07,0,295691,1931,0,-9999,-9999,-9999,-9999,-9999
65331815547196953,2017-01-22T08:00:26.000000,240001.0,233.37,272000.0,248.313,4.58594,10.4785,0.00153937,2.66678e-07,0,268153,1272,0,-9999,-9999,-9999,-9999,-9999
66634165385359821,2017-02-14T21:19:03.000000,231981.0,229.352,267241.0,246.124,4.54435,10.8125,0.00151923,2.52899e-07,0,273412,1308,0,-9999,-9999,-9999,-9999,-9999
75606931539017783,2017-07-27T03:48:51.000000,234770.0,230.735,270068.0,247.443,4.46953,10.4697,0.00157536,2.77679e-07,0,295679,1931,0,-9999,-9999,-9999,-9999,-9999
86059764551423533,2018-02-01T04:32:02.000000,220984.0,223.873,269474.0,247.154,4.70501,12.5478,0.00153679,2.73552e-07,0,322184,2361,0,-9999,-9999,-9999,-9999,-9999
86069505381922464,2018-02-01T08:45:44.000000,224783.0,225.776,268149.0,246.537,4.2895,9.94073,0.0015844,3.01075e-07,0,322260,2361,0,-9999,-9999,-9999,-9999,-9999
88851481097585918,2018-03-23T16:20:00.000000,99612.2,263.655,318297.0,280.348,nan,0.810955,0.00139034,2.75848e-07,0,327420,3416,0,-9999,-9999,-9999,-9999,-9999
96382998046335068,2018-08-06T21:10:52.000000,231143.0,228.957,268379.0,246.655,4.65069,9.95353,0.00153687,2.8921e-07,0,347739,4075,0,-9999,-9999,-9999,-9999,-9999
96387090345022621,2018-08-06T22:57:25.000000,233742.0,230.297,271310.0,247.998,4.6854,10.0473,0.00154412,2.68459e-07,0,347727,4075,0,-9999,-9999,-9999,-9999,-9999
98151576441722263,2018-09-07T20:43:07.000000,216195.0,221.462,263059.0,244.2,4.75522,12.2922,0.00152931,2.80253e-07,0,352069,4109,0,-9999,-9999,-9999,-9999,-9999
98155668730336441,2018-09-07T22:29:41.000000,232144.0,229.537,271230.0,247.976,24.056,10.1174,0.0015358,2.68435e-07,0,352028,4109,0,-9999,-9999,-9999,-9999,-9999
99243763005018163,2018-09-27T14:42:58.000000,231132.0,229.034,270751.0,247.755,4.63601,9.5914,0.00154933,2.75104e-07,0,354627,4132,0,-9999,-9999,-9999,-9999,-9999
106821982485898154,2019-02-11T15:56:15.000000,229166.0,227.953,268345.0,246.625,4.37749,9.64872,0.00154276,2.8773e-07,0,372297,4304,0,166909345420328781,14632,-42,22451,-1
108673271280055363,2019-03-17T03:31:37.000000,226761.0,226.794,265754.0,245.447,4.45073,9.73671,0.00160656,2.9441e-07,0,377491,4349,0,169801984160066592,14663,36,22314,17
108677363539681946,2019-03-17T05:18:12.000000,227658.0,227.19,268081.0,246.52,4.59522,10.9318,0.00153099,2.61977e-07,0,377441,4349,0,169808380020511091,14676,37,22273,-3
109520904744252241,2019-04-01T11:27:14.000000,230131.0,228.465,268956.0,246.937,4.56203,10.5469,0.00153862,2.62135e-07,0,379422,4366,0,171126413152514531,14666,-18,22321,-43
109530645578540852,2019-04-01T15:40:55.000000,229608.0,228.186,267611.0,246.29,4.28622,9.57001,0.00153011,2.96698e-07,0,379563,4367,0,171141631502043085,14637,-19,22432,15
117092244362819452,2019-08-16T09:32:53.000000,226526.0,226.637,125782.0,nan,4.41874,nan,0.00180513,3.62806e-07,15360,401488,4560,0,182956630803724057,14628,49,22472,-1905
119045100778616248,2019-09-20T17:03:41.000000,226769.0,226.758,269935.0,247.356,4.4158,10.3911,0.0015388,2.62879e-07,0,406684,4607,0,186007967752153007,14624,-24,22480,34
119861499413460688,2019-10-05T11:22:22.000000,226151.0,226.448,268994.0,246.927,4.37957,10.4044,0.00152791,2.62386e-07,0,408794,4623,0,187283592323037987,14627,27,22475,91
119871240240768644,2019-10-05T15:36:01.000000,219671.0,223.179,258646.0,242.158,4.47596,10.3839,0.00153308,2.72729e-07,0,408725,4623,0,187298811444136012,14676,28,22241,-25
119875332482306209,2019-10-05T17:22:35.000000,222276.0,224.525,271930.0,248.274,4.58853,11.4043,0.00153645,2.72012e-07,0,408690,4623,0,187305205990868525,14685,29,22225,-31
149149864446144736,2021-03-18T03:29:48.000000,223895.0,225.404,264448.0,244.846,4.31365,9.56369,0.00152925,2.75695e-07,0,484288,5381,0,233046662686593810,14657,34,22336,25
165429817375774118,2022-01-06T13:17:25.000000,228748.0,227.854,269196.0,247.039,4.57925,9.90207,0.00155047,2.74296e-07,0,526814,5763,0,258484088636440933,14645,-19,22402,-4
149951949257189260,2021-04-01T15:39:08.000000,219254.0,222.959,258942.0,242.291,4.43633,10.7218,0.00152982,2.73626e-07,0,486202,5398,0,234299919700414511,14679,-17,22232,-80
139682990451126756,2020-09-27T22:27:48.000000,277356.0,2690.26,316333.0,1757.37,0.56341,1.8789,0.00159569,1.24138e-06,0,461641,5118,0,218254671566073214,14620,37,22492,116
