#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
189424696286926625,2023-03-16T11:45:08.000000,171254.0,197.227,88026.5,141.464,6.04598,8.23477,0.0017196,4.34103e-07,0,590245,6398,0,295976086516081985,14644,-31,22393,-21
17825078268286412,2014-09-16T04:54:21.000000,127875.0,170.649,29154.0,nan,5.35073,nan,0.00206245,nan,0,17167,258,16,-9999,-9999,-9999,-9999,-9999
17829170570249287,2014-09-16T06:40:55.000000,89558.3,145.5,76977.7,135.654,4.61608,9.948,0.00167711,5.15335e-07,2,17197,258,0,-9999,-9999,-9999,-9999,-9999
19671069904351962,2014-10-19T14:02:35.000000,178668.0,222.538,88579.2,170.425,6.67278,10.1064,0.00184592,5.15575e-07,0,29908,290,0,-9999,-9999,-9999,-9999,-9999
19675162198708576,2014-10-19T15:49:09.000000,178021.0,221.807,90984.0,171.792,6.99273,13.107,0.00179575,5.05274e-07,0,29917,290,0,-9999,-9999,-9999,-9999,-9999
27332519191123639,2015-03-07T03:13:37.000000,154402.0,187.192,85408.2,139.316,5.96639,10.4697,0.00181859,5.03301e-07,0,72324,431,0,-9999,-9999,-9999,-9999,-9999
27336611512501774,2015-03-07T05:00:12.000000,121963.0,166.648,82307.1,136.795,5.20948,9.05041,0.00168702,4.70679e-07,0,72333,431,0,-9999,-9999,-9999,-9999,-9999
27346352280729365,2015-03-07T09:13:53.000000,146630.0,182.422,85214.0,139.154,5.61841,8.65879,0.0017073,4.45775e-07,0,72357,431,0,-9999,-9999,-9999,-9999,-9999
28079283814941288,2015-03-20T15:22:10.000000,158200.0,189.467,87101.0,140.718,5.99091,8.19926,0.00175588,4.38215e-07,0,76360,446,0,-9999,-9999,-9999,-9999,-9999
28083376112316685,2015-03-20T17:08:45.000000,111804.0,159.391,81391.8,136.024,5.1372,9.37016,0.0017098,4.84185e-07,0,76397,446,0,-9999,-9999,-9999,-9999,-9999
30040941867312082,2015-04-25T02:51:53.000000,156354.0,188.347,85777.8,139.644,6.01514,9.26802,0.00171158,4.42653e-07,0,91579,478,0,-9999,-9999,-9999,-9999,-9999
30045034165362976,2015-04-25T04:38:28.000000,125285.0,168.691,84037.0,138.163,5.5206,9.14506,0.00171059,4.54351e-07,0,92975,479,0,-9999,-9999,-9999,-9999,-9999
37673380861063893,2015-09-10T03:37:57.000000,176079.0,199.923,87807.8,141.253,5.7072,7.72666,0.00186037,4.57607e-07,0,125953,637,0,-9999,-9999,-9999,-9999,-9999
38590123030648123,2015-09-26T17:29:28.000000,173180.0,198.242,90211.2,143.167,6.00283,10.7853,0.00174513,4.25287e-07,0,132139,669,0,-9999,-9999,-9999,-9999,-9999
38599863802025461,2015-09-26T21:43:07.000000,178312.0,201.251,90354.0,143.321,5.54151,7.67027,0.00175877,4.39486e-07,0,132190,669,0,-9999,-9999,-9999,-9999,-9999
40437394725172672,2015-10-30T03:10:50.000000,172090.0,197.569,89748.8,142.781,5.35215,8.29999,0.00182963,4.28802e-07,0,146921,704,0,-9999,-9999,-9999,-9999,-9999
40441487010616408,2015-10-30T04:57:23.000000,182228.0,203.416,91156.5,143.918,5.78138,8.94164,0.00177404,4.25295e-07,0,146773,704,0,-9999,-9999,-9999,-9999,-9999
47992093680514926,2016-03-14T18:04:19.000000,176684.0,200.262,89882.0,142.961,6.07209,9.40087,0.00173111,4.3659e-07,0,209327,875,0,-9999,-9999,-9999,-9999,-9999
48001834476401708,2016-03-14T22:18:01.000000,169092.0,195.863,89605.4,142.673,5.58999,8.94888,0.00172741,4.26041e-07,0,209382,875,0,-9999,-9999,-9999,-9999,-9999
49107780452381805,2016-04-03T22:21:17.000000,169760.0,196.247,88896.0,142.096,5.67865,8.94231,0.00176003,4.22652e-07,0,221539,902,0,-9999,-9999,-9999,-9999,-9999
49111872725242173,2016-04-04T00:07:51.000000,179657.0,201.972,91156.2,143.909,6.00114,8.7243,0.00183705,4.32555e-07,0,221548,902,0,-9999,-9999,-9999,-9999,-9999
50825200179654891,2016-05-04T23:50:06.000000,176652.0,200.275,89535.2,142.669,6.07786,8.99734,0.00182412,4.42992e-07,0,231616,957,0,-9999,-9999,-9999,-9999,-9999
70129699274532007,2017-04-19T02:29:10.000000,175006.0,199.238,89625.2,142.722,5.95227,9.89984,0.00169843,4.04449e-07,0,282504,1377,0,-9999,-9999,-9999,-9999,-9999
79112299674748480,2017-09-28T13:14:08.000000,175566.0,199.584,88016.0,141.436,5.59563,7.7618,0.00173303,4.38843e-07,0,305153,2147,0,-9999,-9999,-9999,-9999,-9999
61203699925128163,2016-11-08T16:18:35.000000,171956.0,197.535,87978.5,141.391,5.80695,9.29303,0.00172523,4.3362e-07,0,282834,1187,0,-9999,-9999,-9999,-9999,-9999
59642227341144509,2016-10-11T10:39:14.000000,179073.0,201.611,89454.0,142.602,5.74266,7.76714,0.0017322,4.24726e-07,0,254189,1156,0,-9999,-9999,-9999,-9999,-9999
