#transitid, bp samples (60), rp samples (60)
 31302 30848 30499 30193 29971 29821 29763 29728 29687 29653 29638 29623]
92903210545460295,[ 1938  1974  2022  2035  2076  2120  2158  2218  2317  2385  2471  2643
  2813  3127  4448 10068 18501 22318 24112 25187 25766 26189 26633 26626
 26748 26572 26439 26381 26038 25680 25275 24130 23148 22318 21039 19012
 17086 14404 11915 10078  8953  8602  8655  8655  8506  7912  7305  7394
  7406  6890  5841  4729  3712  2952  2549  2414  2356  2222  2155  2132],[ 2760  2770  2790  2821  2887  2959  3039  3204  3527  4259  6337  9056
  9958 10009  9979 10086 10296 10415 10363 10360 10382 10344 10430 10403
 10370 10331 10297 10193 10093  9916  9724  9545  9480  9241  8923  8560
  8229  7887  7446  7057  6517  6074  5477  5045  4569  4148  3796  3427
  3197  3011  2896  2843  2795  2778  2753  2739  2728  2729  2715  2698]
92907302844802836,[ 1715  1764  1786  1831  1894  1945  2064  2170  2332  2554  3075  4153
  8767 17457 22011 23476 24427 25025 25403 25939 26044 26266 26207 25916
 25791 25346 25084 24554 23986 22650 21793 20613 19184 17370 15224 12684
 10397  8737  7822  7618  7512  7452  7302  7022  6271  6292  6359  5903
  5115  4098  3061  2261  1902  1762  1704  1671  1621  1617  1613  1605],[ 2536  2564  2619  2687  2756  2864  3060  3490  4203  5448  7472  9096
  9740  9789  9918  9950 10055 10086 10067 10169 10194 10167 10169 10077
 10041 10001  9970  9827  9780  9560  9432  9262  9015  8753  8540  8258
  7905  7424  7117  6647  6189  5736  5269  4765  4361  3924  3560  3258
  2965  2767  2659  2562  2529  2489  2484  2456  2448  2446  2433  2426]
101211338075157171,[18822 18834 18852 18899 61612 62434 62421 62517 19158 19201 19260 19353
 19553 19687 19938 20606 23592 31406 37666 39894 41626 42204 42871 43210
 43519 43727 43725 43313 43211 42918 42541 42090 41150 40212 39478 38358
 36676 34898 32402 30035 27823 26400 25768 25654 25566 25473 25189 24395
 24422 24323 24016 23164 22025 20976 20128 19563 19362 19266 19194 19080],[31314 31338 31332 31353 31369 31402 31459 31533 31605 31739 31973 32518
 34006 36788 38377 38580 38468 38607 38786 38869 38917 38883 39013 38902
 38812 38904 38854 38889 38796 38764 38590 38515 38368 38084 38044 37858
 37552 37250 36895 36485 36126 35660 35226 34687 34228 33777 33271 32822
 32451 32103 31796 31616 31500 31435 31395 31351 31339 31336 31306 31308]
101215430371354291,[17351 17363 17379 17411 17455 17496 17532 17575 17670 17769 17902 18109
 18422 19094 21019 27456 35025 38274 39482 40472 41007 41445 41751 41847
 42076 41677 41240 41086 40689 40270 39544 38706 37480 36749 35593 33911
 32030 29741 27433 25366 24001 23327 23275 23167 23140 22995 22441 21925
 22055 21756 21229 20358 19334 18326 17776 17505 17404 17366 17321 17281],[28425 28429 28455 28490 28536 28615 28674 28772 28954 29360 29992 31210
 33036 34770 35515 35603 35702 35851 35936 36057 35961 35970 35982 35982
 35958 35964 35978 35929 35880 35791 35654 35541 35358 35075 34919 34708
 34503 34177 33838 33421 33003 32607 32176 31712 31231 30764 30280 29891
 29530 29203 28936 28726 28585 28504 28462 28440 28406 28396 28374 28361]
102786594973565399,[ 1967  1985  2020  2038  2084  2117  2199  2260  2368  2456  2579  2778
  3044  4208  9145 17261 21922 24094 25361 26304 26590 27114 27019 27113
 26887 26707 26558 26235 25782 25129 24127 23443 22513 21011 19280 17057
 14475 12001 10320  9566  9524  9563  9524  9168  8350  8382  8277  7998
  7027  5649  4309  3373  2785  2489  2387  2307  2233  2158  2106  2059],[ 2415  2438  2425  2439  2464  2479  2501  2557  2571  2638  2724  2869
  3165  3876  5847  8505  9589  9789  9692  9821  9948 10082 10137 10070
 10072 10114  9968  9986  9981  9998  9937  9848  9682  9463  9342  9157
  9001  8726  8423  8046  7697  7325  6860  6441  5916  5350  4843  4432
  3972  3590  3206  2941  2770  2635  2563  2525  2489  2468  2449  2432]
121017931934240956,[18098 18144 18177 18211 18280 18361 18427 18566 18759 19058 19724 21920
 29463 36766 39201 40163 40823 41408 41708 41660 41618 41496 41181 40678
 40571 40495 40292 39905 39035 38326 37857 36804 35364 33651 31158 28780
 26655 25453 25108 25159 25218 25319 25243 24522 23923 24113 23873 23122
 21898 20538 19288 18561 18256 18165 18099 18069 18049 18014 18007 17997],[28657 28673 28679 28701 28721 28730 28747 28771 28864 28914 28982 29105
 29423 29877 30801 32315 34158 35436 35975 36017 36020 36169 36254 36399
 36394 36298 36312 36290 36322 36259 36319 36199 36125 36080 35974 35718
 35692 35459 35271 35024 34700 34446 34099 33626 33256 32779 32344 31932
 31432 30932 30457 30121 29710 29428 29148 28976 28836 28769 28723 28695]
121027672763429225,[ 1865  1886  1909  1941  1960  1994  2012  2068  2130  2186  2269  2392
  2487  2656  2786  3334  7034 16361 22826 25171 26739 27486 27982 28154
 28382 28353 27906 27601 27285 26958 26438 25469 24324 23139 21951 19833
 17475 14404 11597  9592  8707  8397  8280  8284  8191  7611  6741  6585
  6175  5397  4310  3250  2620  2455  2314  2166  2110  2084  2043  1991],[ 2350  2357  2370  2381  2411  2434  2467  2505  2582  2689  2874  3255
  4155  5846  7830  9221 10074 10167 10253 10349 10470 10456 10416 10432
 10392 10402 10340 10383 10371 10162 10073  9947  9766  9584  9358  9141
  8801  8520  8036  7652  7191  6661  6082  5556  5007  4453  3963  3539
  3172  2926  2690  2588  2493  2454  2409  2394  2362  2355  2357  2339]
123921539579125941,[17509 17551 17551 17575 17617 17627 17678 17725 17812 17863 17960 18072
 18220 18402 18825 21534 29708 36380 38399 39847 40405 40703 40921 41048
 41205 40867 40583 40367 40046 39884 39394 38752 37693 36822 35717 34241
 32441 30255 27804 25465 23884 23015 22807 22609 22551 22527 21926 21464
 21561 21466 21041 20233 19457 18732 18152 17923 17846 17752 17700 17659],[28406 28417 28441 28434 28443 28453 28489 28515 28559 28635 28702 28798
 29001 29446 30467 32703 34809 35521 35615 35566 35667 35797 35823 35817
 35834 35862 35815 35725 35775 35739 35720 35691 35581 35431 35249 35130
 35018 34879 34688 34436 34142 33829 33357 33022 32682 32130 31665 31203
 30739 30275 29838 29544 29155 28901 28710 28606 28540 28492 28446 28440]
123925631857124017,[ 1822  1835  1852  1888  1899  1938  1952  1991  2069  2132  2232  2343
  2447  2688  3115  4040  7772 16910 23545 25847 27047 27835 28108 28330
 28347 28186 27827 27597 27380 27245 26952 26290 25183 24455 23336 21578
 19610 16842 13929 11377  9948  9402  9304  9233  9116  8563  7803  7899
  7712  6983  5824  4390  3176  2436  2141  1990  1934  1874  1832  1800],[ 2438  2447  2481  2495  2523  2571  2614  2714  2870  3133  3719  4764
  6847  9174 10223 10451 10392 10560 10702 10758 10886 10859 10815 10751
 10708 10721 10771 10717 10572 10437 10232 10040  9899  9589  9427  9043
  8720  8285  7825  7262  6808  6187  5647  5086  4559  4034  3621  3225
  2944  2737  2604  2517  2486  2458  2439  2429  2420  2411  2408  2386]
169371920962164365,[ 1869  1900  1918  1972  2017  2046  2076  2111  2177  2231  2358  2474
  2765  3226  5140 11291 18407 21119 22275 22961 23309 23602 23742 23986
 23983 23640 23401 23396 22958 22487 22026 21341 20559 19851 18759 17354
 15910 13735 11571  9614  8330  7903  7741  7827  7925  7962  7710  7052
  6466  6440  5997  5217  4283  3351  2656  2384  2308  2140  2087  2075],[2574 2605 2642 2720 2799 2911 3082 3346 3806 4622 6049 7916 9180 9594
 9554 9644 9738 9814 9883 9903 9856 9907 9835 9727 9761 9794 9654 9621
 9453 9290 9141 8954 8779 8598 8344 8058 7760 7397 7025 6668 6285 5836
 5451 5040 4641 4222 3867 3533 3250 3046 2854 2730 2633 2610 2574 2537
 2533 2513 2498 2493]
169496416048518058,[ 1983  2004  2051  2100  2140  2199  2297  2428  2573  2860  3361  5585
 12405 19285 21498 22700 23293 23593 23943 24195 24126 24291 24103 23693
 23733 23210 22844 22517 21551 20952 20102 18939 17628 16029 13810 11567
  9712  8385  8041  8022  8003  8057  8127  7679  6928  6804  6622  6069
  5154  4129  3212  2606  2371  2289  2169  2101  2090  2023  1983  1930],[ 2568  2571  2590  2626  2686  2718  2868  2966  3191  3577  4216  5433
  7262  8766  9443  9685  9770  9815  9888 10043  9991  9895  9992  9960
  9940  9885 10000  9968  9756  9717  9544  9445  9267  9053  8978  8684
  8457  8142  7771  7486  7057  6614  6224  5824  5349  4963  4555  4115
  3770  3438  3176  2943  2787  2684  2653  2586  2552  2542  2534  2536]
169344254906221677,[ 1959  1960  2018  2053  2090  2144  2184  2232  2314  2392  2597  2830
  3389  5276 12268 20353 23250 24561 25433 25862 26268 26528 26737 26698
 26483 26219 25910 25794 25308 24699 23683 23118 21926 20331 18418 16006
 13336 10984  9567  8994  9149  9185  9224  8722  7827  8145  8105  7604
  6598  5284  4009  3157  2602  2400  2332  2260  2182  2143  2088  2039],[ 2406  2422  2422  2448  2454  2497  2519  2560  2605  2713  2877  3219
  3973  5875  8496  9544  9712  9720  9819 10086 10124 10014 10078 10075
 10041 10015 10023  9950  9955  9943  9699  9605  9349  9169  8989  8803
  8559  8147  7905  7423  7090  6694  6136  5742  5284  4779  4377  3967
  3580  3204  2955  2764  2616  2549  2503  2479  2443  2429  2419  2404]
162665248672905075,[ 1752  1771  1782  1822  1856  1885  1929  2014  2118  2218  2369  2519
  2796  3454  5401 12818 21267 24386 25559 26638 27182 27508 28125 28455
 28159 27848 27712 27476 27204 26720 25404 24474 23318 21674 19717 17221
 14116 11399  9675  9051  8921  8885  8763  8528  7649  7441  7465  6891
  5873  4518  3159  2367  2093  1918  1840  1815  1733  1707  1686  1667],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
169362180243633140,[18697 18714 18750 18788 18814 18848 18895 18974 19090 19203 19396 19572
 20123 21494 27191 36101 39652 41036 41642 42437 42832 43340 43678 43767
 43560 43140 43225 43037 42683 42295 41335 40316 39568 38202 36653 34555
 32079 29315 27290 26221 25833 25783 25790 25780 25075 24575 24855 24700
 24125 23268 21846 20477 19522 19066 18923 18798 18748 18687 18672 18633],[31295 31310 31322 31335 31377 31391 31453 31511 31608 31770 32244 32977
 34403 36861 38241 38667 38716 38776 38964 38987 38970 39021 38993 38939
 39020 38929 38980 38968 38957 38935 38720 38571 38429 38200 38100 37853
 37560 37274 36952 36578 36157 35725 35253 34735 34228 33708 33230 32809
 32427 32082 31800 31600 31484 31403 31363 31327 31307 31298 31278 31272]
169358087991993010,[17517 17546 17561 17609 17630 17679 17706 17754 17828 17921 18008 18168
 18423 18856 20461 26618 34698 37899 39125 39974 40282 40790 41102 41321
 41201 40943 40545 40318 39814 39420 38940 37891 36951 36222 34881 33138
 31441 28891 26523 24643 23506 22999 22915 22799 22695 22468 21780 21618
 21665 21408 20673 19877 19090 18434 18005 17914 17821 17719 17693 17676],[28443 28464 28470 28504 28561 28587 28671 28781 28976 29373 30134 31710
 34013 35273 35533 35566 35650 35799 35952 36046 35964 35927 35997 35976
 35909 35881 35957 35866 35700 35734 35477 35314 35186 34983 34814 34485
 34189 33883 33535 33055 32770 32279 31859 31385 30889 30469 30053 29704
 29356 29048 28826 28677 28578 28522 28466 28463 28445 28419 28432 28408]
132190204862834552,[17375 17382 17404 17428 17498 17523 17595 17690 17810 17937 18198 18672
 19727 24518 33572 38095 39437 40177 40663 41015 40987 40938 40946 40713
 40300 40286 40163 39678 39512 38737 37813 37011 35907 34559 32787 30558
 28021 25669 24080 23337 23100 22998 23051 22939 22521 21886 21923 21868
 21419 20635 19588 18590 17861 17571 17449 17376 17336 17305 17270 17286],[28381 28392 28404 28428 28431 28447 28483 28531 28592 28668 28784 29027
 29526 30354 31934 33865 35094 35538 35616 35661 35729 35873 35963 35917
 35873 35936 35828 35906 35828 35802 35735 35695 35614 35511 35344 35108
 34928 34775 34496 34291 33924 33650 33240 32800 32373 31913 31469 31013
 30531 30104 29750 29370 29065 28817 28655 28546 28458 28443 28411 28388]
169376013185361694,[17347 17377 17366 17412 17446 17466 17523 17566 17635 17727 17903 18085
 18355 19036 20995 28134 35521 37964 80731 82514 83108 83239 40901 41174
 41131 40979 40560 40387 40175 39727 39241 38238 37092 36490 35249 33619
 31798 29482 27221 25115 23821 23265 23107 23051 22953 22900 22245 21789
 21975 21697 21135 20292 19208 18289 17741 17537 17424 17375 17334 17301],[28459 28498 28561 28597 28688 28822 29125 29645 30537 32182 34145 35229
 35594 35609 35771 35812 35948 35862 35785 35927 35909 35930 70785 71974
 71968 71891 35990 35711 35495 35243 35121 35038 34756 34569 34191 33924
 33524 33114 32744 32371 31903 31464 30974 30458 30067 29674 29319 29029
 28828 28653 28543 28475 28432 28412 28393 28385 28367 28370 28351 28344]
163987939175715027,[ 2068  2101  2120  2149  2180  2253  2303  2341  2433  2519  2659  2990
  3656  6726 15410 21947 24034 25186 25861 26485 26779 27127 27247 27096
 26691 26661 26307 25950 25494 24324 23680 22492 21047 19353 16703 14046
 11534  9809  9179  9130  9085  9105  8689  7772  7808  7753  7307  6345
  4980  3777  3018  2687  2440  2368  2329  2281  2161  2177  2106  2081],[ 2590  2617  2602  2618  2636  2638  2657  2669  2704  2735  2787  2852
  2968  3209  3764  5094  7554  9446 10017 10005 10147 10335 10497 10489
 10416 10455 10516 10427 10483 10361 10372 10336 10281 10123  9850  9659
  9484  9323  8998  8688  8364  7961  7541  7086  6646  6144  5637  5149
  4679  4192  3836  3472  3197  2964  2826  2746  2706  2671  2648  2639]
169330421689639909,[ 1983  2000  2019  2072  2083  2129  2173  2206  2237  2306  2381  2466
  2646  2855  3358  4873 10611 19371 23513 25208 26060 26614 27105 27423
 27545 27698 27244 27112 26870 26403 25967 24998 24023 23110 21741 19968
 17624 14910 12211 10152  9099  8829  8708  8609  8383  7586  7324  7350
  6832  6139  5029  3951  3045  2708  2457  2313  2300  2270  2180  2130],[ 2443  2455  2467  2477  2505  2817  5859  2600  2651  2742  2990  3365
  4354  6320  8682  9935 10209 10282 10429 10654 10744 10685 10716 10742
 10743 10686 10601 10676 10677 10584 10348 10166  9881  9737  9528  9297
  9031  8608  8295  7803  7412  6885  6240  5748  5221  4685  4269  3818
  3464  3130  2902  2727  2630  2566  2530  2497  2478  2470  2455  2450]
154164110348056263,[ 1751  1749  1796  1794  1852  1862  1905  1934  2006  2077  2177  2308
  2495  2669  3192  4172  9685 19481 24297 25630 26497 27155 27563 27967
 28145 28316 27952 27897 27620 27149 26673 25737 24614 23643 22187 20209
 17908 14969 12163  9976  9112  8843  8799  8809  8576  7776  7198  7364
  7000  6050  4843  3506  2535  2130  1971  1887  1840  1767  1745  1709],[ 2360  2379  2422  2466  2516  2586  2714  2942  3369  4444  6191  8469
  9841 10159 10224 10291 10654 10510 10580 10561 10635 10577 10501 10460
 10450 10401 10318 10200 10038  9811  9696  9523  9207  8960  8560  8158
  7622  7229  6649  6104  5601  5059  4512  4002  3586  3195  2902  2700
  2536  2456  2403  2366  2341  2316  2325  2306  2295  2293  2293  2287]
132199945687036016,[ 1845  1873  1895  1922  1959  1957  2032  2055  2074  2194  2255  2346
  2453  2586  2706  3006  5531 14181 22131 25016 26678 27438 27716 28202
 28219 28291 27973 27803 27606 27119 26501 25797 24530 23440 21993 20032
 17719 14690 11843  9788  8797  8425  8365  8280  8316  7965  6901  6574
  6220  5539  4457  3353  2637  2415  2354  2163  2123  2098  2066  1976],[ 2363  2364  2367  2390  2385  2424  2455  2492  2543  2618  2749  2983
  3522  4614  6379  8228  9568 10023 10311 10383 10482 10477 10608 10540
 10496 10485 10519 10452 10370 10305 10164 10039  9849  9594  9480  9239
  8949  8686  8307  7845  7453  7007  6521  5929  5333  4862  4335  3882
  3466  3127  2857  2674  2562  2486  2448  2417  2391  2377  2373  2359]
140295886879233723,[18064 18065 18111 18137 18179 18207 18275 18358 18419 18601 18791 19190
 20025 23212 31615 37321 38903 39604 39970 40273 40475 40486 40465 40442
 40161 40097 40157 39852 39582 39078 38117 37449 36828 35551 34107 32461
 30107 27812 26023 24972 24691 24790 24903 25060 25103 24695 23784 23364
 23253 22727 21766 20501 19344 18566 18278 18186 18108 18078 18063 18026],[28701 28720 28702 28738 28752 28790 28832 28893 28955 29075 29290 29656
 30340 31435 32900 34418 35423 35743 35885 36035 36012 36138 36085 36127
 36163 36195 36141 36056 36080 36063 35964 35914 35799 35661 35465 35343
 35222 34965 34771 34456 34148 33794 33433 33051 32660 32191 31750 31273
 30831 30420 30033 29673 29376 29156 28975 28853 28787 28744 28728 28692]
169348347196135004,[ 1857  1877  1908  1920  1949  1995  2033  2084  2164  2273  2401  2577
  2759  3297  4616 10522 19446 22973 24417 25386 25995 26484 26981 27304
 27409 27185 27080 27077 26719 26369 25833 24450 23951 22810 21257 19326
 16831 14021 11551 10009  9421  9535  9457  9441  8854  8075  8495  8425
  7867  6698  5312  3794  2736  2276  2098  2013  1926  1883  1848  1811],[ 2557  2564  2587  2595  2619  2667  2713  2766  2846  3033  3451  4222
  5807  8388  9778 10012  9978 10120 10273 10266 10297 10254 10296 10326
 10247 10283 10161 10170 10118  9994  9902  9703  9403  9405  9164  8948
  8578  8245  7858  7491  6954  6533  5940  5431  4970  4542  4089  3677
  3329  3043  2849  2730  2659  2608  2588  2566  2551  2545  2528  2526]
169514341320540185,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
141678191698961106,[ 1840  1852  1870  1905  1929  1966  1998  2046  2108  2208  2292  2420
  2628  2918  3616  5657 13478 22101 25302 26380 27250 27598 27783 27923
 27916 27963 27496 27631 27524 27267 26655 25702 24757 23706 22118 20173
 17760 14891 12289 10396  9531  9333  9327  9176  8830  8000  7883  7836
  7345  6344  4970  3663  2673  2238  2078  1968  1909  1844  1832  1808],[ 2448  2447  2472  2489  2513  2541  2616  2654  2764  2973  3346  4099
  5585  7989  9854 10303 10482 10523 10664 10831 10836 10869 10809 10761
 10829 10726 10671 10728 10637 10506 10294 10202  9950  9760  9642  9334
  8965  8533  8005  7615  7102  6568  5981  5383  4822  4356  3825  3423
  3114  2856  2675  2563  2519  2482  2453  2436  2427  2412  2395  2397]
161089884748959875,[19497 19503 19523 19552 19541 19558 19611 19661 19708 19782 19844 20015
 20373 22245 26732 29212 29983 30350 30634 30826 31031 31219 31368 31364
 31117 31031 31086 30906 30652 30168 29829 29356 28573 27734 26646 25216
 24098 23338 23010 23010 23031 23032 22835 22459 22464 22456 22248 21809
 21050 20386 19885 19675 19583 19522 19506 19488 19481 19466 19457 19458],[29529 29546 29539 29563 29583 29611 29628 29704 29823 30123 30697 31841
 32736 32918 32933 33020 33082 33109 33083 33143 33078 33137 33055 33082
 33063 33033 33095 32976 32943 32845 32769 32693 32644 32519 32423 32205
 32058 31869 31680 31407 31167 30906 30673 30429 30238 30055 29877 29764
 29644 29603 29558 29548 29536 29519 29516 29513 29498 29499 29504 29492]
169537915436823894,[ 1994  2011  2045  2084  2149  2187  2243  2378  2569  2854  3477  5546
 12626 20648 23704 25300 26099 26807 27185 27592 27679 27396 26998 26861
 26483 26023 25274 24201 23224 22029 20337 18383 15621 12778 10303  9005
  8441  8278  8192  8176  7735  6961  6672  6475  5916  5002  3850  2987
  2537  2448  2261  2141  2126  2094  2023  1985  1988  1894  1878  1853],[ 2366  2357  2379  2401  2446  2462  2512  2594  2707  2961  3537  4719
  6596  8366  9451  9804  9976 10176 10336 10382 10394 10408 10434 10411
 10374 10328 10372 10303 10174 10066  9931  9628  9459  9289  9038  8680
  8226  7819  7419  6896  6402  5938  5381  4895  4430  3975  3554  3202
  2943  2717  2580  2524  2448  2411  2388  2385  2358  2344  2338  2329]
174971942676112413,[17361 17399 17398 17436 17477 17514 17558 17613 17716 17827 18011 18224
 18670 19839 24484 33085 37307 38735 39619 40274 40717 40970 41425 41442
 41376 40763 40866 40363 40167 39700 38697 37646 37014 35819 34268 32514
 30389 27961 25698 24135 23334 23082 23025 22956 22705 22248 21760 21934
 21798 21234 20382 19384 18459 17803 17558 17442 17381 17342 17310 17299],[28423 28432 28458 28478 28510 28572 28618 28697 28863 29223 29875 30956
 32992 34718 35517 35548 35606 35814 35877 35985 35977 35916 35914 35953
 35958 35846 35881 35808 35842 35682 35559 35359 35234 35047 34926 34663
 34428 34150 33869 33425 33075 32603 32173 31693 31207 30761 30325 29873
 29530 29217 28924 28716 28579 28529 28467 28435 28429 28394 28384 28373]
171913371912516115,[18902 18912 18947 18990 19024 19050 19117 19173 19264 19352 19546 19778
 20161 21359 26473 35158 39300 40928 41678 42191 42812 43058 43311 43423
 43212 42818 42800 42162 41986 41554 40431 39692 38949 37565 35847 33646
 31001 28592 26738 25622 25303 25402 25355 25162 24454 24110 24297 24073
 23553 22629 21412 20544 19755 19374 19264 19237 19141 19093 19056 18977],[31346 31362 31364 31409 31423 31489 31557 31678 31854 32271 33156 35467
 37896 38480 38563 38574 38676 38940 38916 38941 38899 38965 38920 38946
 38905 38905 38883 38857 38710 38610 38298 38103 38053 37841 37539 37257
 36937 36581 36128 35721 35307 34757 34370 33846 33468 33023 32565 32247
 31947 31701 31568 31474 31428 31401 31378 31354 31338 31328 31311 31319]
169486675358290131,[ 1754  1780  1825  1850  1885  1940  1983  2077  2172  2372  2567  3060
  4254  9142 17588 21388 22673 23439 24079 24372 24732 25051 25194 24984
 24731 24595 24490 24127 23754 23207 22181 21633 20744 19438 17695 15815
 13357 11115  9525  8664  8682  8755  8857  8893  8646  7663  7664  7722
  7213  6270  4906  3541  2541  2076  1914  1843  1780  1740  1721  1679],[ 2477  2497  2520  2521  2544  2565  2605  2648  2715  2789  2915  3220
  3713  4600  6156  8102  9338  9723  9967 10017 10074 10112 10111 10120
 10161 10106 10043 10053 10020 10027 10015  9993  9841  9708  9541  9447
  9306  9026  8823  8519  8256  7887  7459  7098  6646  6227  5786  5257
  4780  4384  3953  3598  3240  2996  2791  2666  2603  2557  2521  2485]
161085792458385207,[ 1845  1875  1913  1940  1972  2034  2092  2116  2180  2293  2407  2633
  3085  4941 11641 19230 21884 23258 23834 24251 24512 24706 24965 25043
 24525 24296 23925 23517 23144 22660 21653 20788 19962 18718 17180 15493
 13089 10776  8926  7793  7231  7217  7082  6924  6795  6152  5735  5800
  5579  5095  4281  3495  2797  2366  2206  2128  2021  1973  1999  1935],[ 2537  2558  2579  2618  2667  2696  2811  2936  3204  3719  4610  6432
  8515  9548  9794 10072 10120  9853  9910  9899  9882  9939  9963  9858
  9852  9880  9804  9729  9605  9503  9404  9112  8930  8847  8607  8331
  8039  7730  7438  7039  6644  6236  5834  5360  4908  4509  4157  3724
  3411  3151  2917  2755  2648  2600  2560  2542  2521  2502  2492  2482]
169500508285613477,[ 1776  1810  1820  1858  1905  1949  2033  2091  2196  2363  2522  2818
  3565  5874 13643 20985 23110 24223 24919 25348 25727 26202 26430 26528
 26170 26279 25888 25595 25239 24739 23656 22922 22107 20568 18745 16627
 14070 11645  9889  8966  8787  8831  8854  8544  7946  7522  7812  7657
  6977  5923  4520  3216  2439  2088  1951  1846  1802  1763  1741  1722],[ 2734  2753  2785  2821  2860  2924  3012  3258  3749  4494  6147  8548
  9728 10092 10047 10367 10253 10357 10406 10481 10368 10429 10315 10304
 10273 10306 10293 10163 10097  9900  9635  9520  9439  9221  8949  8741
  8218  7888  7460  7029  6658  6111  5538  5096  4649  4229  3832  3472
  3213  3001  2874  2800  2752  2725  2711  2697  2687  2674  2672  2658]
169510249047537337,[ 1909  1952  1963  2031  2037  2077  2110  2137  2172  2236  2295  2412
  2538  2786  3120  4239  9068 17423 22013 23509 24332 24842 25339 25424
 25955 25923 25865 25212 24986 24921 24446 24073 23118 22255 21418 20437
 18708 16871 14369 11982  9990  8714  8344  8285  8316  8219  7826  7090
  7042  7106  6770  5922  4783  3842  2998  2554  2408  2344  2250  2175],[ 2753  2754  2765  2791  2818  2841  2919  2960  3041  3207  3553  4127
  5642  8259  9753 10028 10018  9994 10295 10361 10336 10394 10410 10308
 10303 10264 10284 10178 10274 10091  9944  9767  9660  9404  9223  9118
  8775  8482  8199  7714  7421  6994  6505  6058  5604  5180  4727  4339
  3904  3582  3328  3093  2954  2861  2827  2790  2773  2741  2742  2732]
133588554571638582,[19571 19587 19603 19643 19685 19733 19796 19881 19992 20125 20298 20597
 21272 23322 31446 40136 43509 44428 45065 45474 45353 45362 45239 45338
 44775 44699 44726 44621 44096 43187 42431 41149 39796 37941 35566 32694
 29906 27949 26938 26847 26976 26884 26686 25804 25584 25641 25304 24342
