#transitid, bp samples (60), rp samples (60)
 18647 18451 18278 18229 18186 18153 18140 18120 18117 18110 18114 18113],[26912 26975 27038 27113 27206 27396 27978 28958 31617 35118 36388 36538
 36544 37107 37650 37716 37872 37985 37973 38192 38059 38095 38191 38193
 38159 38010 37849 37743 37623 37369 36939 36734 36340 35750 35465 34740
 34096 33253 32270 31365 30476 29666 28895 28189 27664 27315 27108 26987
 26905 26867 26821 26812 26790 26770 26776 26762 26753 26758 26753 26787]
135817919591675347,[18235 18244 18267 18287 18336 18365 18384 18422 18517 18601 18697 18816
 18973 19285 19998 22405 33200 44851 48516 48718 49059 48776 48320 47628
 46906 45834 44116 44592 44077 43025 41594 39187 38497 37326 34743 32545
 30142 27031 24562 22657 21409 20660 20276 20105 19924 19666 19463 19396
 19199 18986 18690 18447 18307 18240 18195 18163 18148 18134 18135 18107],[26837 26868 26881 26921 26938 27024 27118 27242 27450 27877 28695 30632
 34207 36376 36842 36870 37047 37682 37868 38022 38229 38281 38330 38414
 38389 38564 38570 38534 38445 38221 38089 37890 37865 37544 37134 36684
 36154 35732 35242 34530 33774 32824 31918 30879 30027 29269 28508 27904
 27462 27202 27018 26941 26891 26854 26820 26801 26792 26778 26772 26758]
127222838247352142,[19544 19538 19569 19574 19606 19666 19683 19735 19822 19916 20013 20132
 20326 20685 21501 24244 34888 45771 48986 49634 49898 49785 49336 48731
 47786 46959 45187 45169 44711 43998 42921 40995 39613 39097 36955 34528
 32553 29426 26770 24708 23329 22332 21767 21511 21330 21041 20924 20860
 20726 20481 20211 19931 19703 19595 19505 19480 19464 19435 19443 19416],[28070 28083 28120 28166 28237 28330 28522 28919 29507 30576 32909 36357
 37947 38376 38254 38698 39023 39396 39517 39591 39687 39649 39777 39892
 39896 39839 39785 39718 39499 39415 39102 38989 38707 38373 37921 37450
 36809 36342 35771 34888 34010 33033 32094 31212 30483 29802 29157 28689
 28410 28258 28151 28098 28055 28024 28013 27993 27988 27977 27981 27986]
166074492646606433,[18499 18542 18553 18583 18638 18724 18802 18909 19069 19304 19804 21725
 29506 40486 44319 45324 45566 45462 45357 45170 44711 44098 42518 41834
 41829 41234 40241 38955 37010 36449 35689 33362 31662 29457 26885 24776
 22998 21914 21106 20647 20401 20225 19998 19814 19771 19820 19567 19274
 19023 18862 18662 18605 18645 18568 18482 18458 18450 18382 18347 18283],[27613 27630 27655 27679 27725 27769 27851 28023 28336 29039 30816 34183
 36322 36514 36424 36370 36984 37418 37438 37447 37561 37665 37559 37602
 37591 37544 37604 37619 37508 37218 37044 36810 36691 36466 36146 35802
 35360 34957 34553 34005 33429 32677 32020 31264 30513 29866 29272 28730
 28317 28039 27859 27772 27691 27653 27620 27613 27590 27584 27573 27549]
144147126208317281,[18436 18445 18478 18519 18539 18607 18642 18722 18809 18941 18991 19124
 19274 19724 22768 34006 43833 45961 46615 46704 46282 46001 45565 45115
 44454 42730 42633 42315 41702 40583 39011 36908 36661 35465 32812 31350
 28701 26522 24249 22776 21670 20973 20655 20485 20258 19914 19835 19879
 19803 19475 19192 18986 18786 18629 18619 18603 18525 18466 18442 18506],[27608 27612 27640 27662 27708 27744 27812 27882 28022 28286 28924 30208
 33330 36215 37070 37215 37013 37422 37899 38024 38165 38174 38250 38145
 38241 38279 38288 38323 38180 38099 37874 37819 37570 37383 37129 36917
 36541 36137 35701 35305 34814 34174 33480 32689 31907 31090 30384 29754
 29069 28577 28205 27957 27817 27747 27699 27655 27627 27618 27585 27578]
164820677199832239,[17309 17339 17331 17349 17378 17412 17453 17499 17540 17624 17722 17839
 18085 18244 18766 19971 25789 37920 43562 44406 44798 44845 44661 44182
 43677 43620 42763 41342 41216 40894 40065 39004 37579 35366 35149 33974
 31645 29926 27989 25346 23289 21592 20498 19684 19248 18988 18843 18622
 18424 18364 18318 18162 17989 17758 17531 17384 17291 17258 17234 17246],[28385 28408 28406 28412 28429 28451 28487 28510 28579 28654 28717 28840
 29119 29658 30681 32684 35630 37413 37907 37881 37989 38445 38800 38925
 39027 39088 39148 39083 39136 39268 39243 39284 39240 39105 39001 38809
 38577 38507 38209 37881 37647 37202 36775 36428 35869 35376 34600 33977
 33242 32276 31549 30793 30147 29617 29156 28861 28655 28545 28498 28478]
135813827313153710,[18854 18868 18897 18917 18967 19011 19049 19123 19177 19337 19409 19567
 19774 20037 21626 29605 40891 45134 46471 46816 46574 46222 45825 45263
 44750 43542 42513 42556 42124 41183 40017 38216 36884 36331 34672 32058
 30679 27981 25800 23908 22591 21647 21136 20752 20612 20473 20176 20090
 20170 20002 19787 19509 19355 19177 19094 19045 18987 18902 18910 18912],[31364 31382 31382 31414 31418 31483 31523 31575 31648 31797 32083 32699
 33893 36546 39835 40829 41035 40783 41073 41725 41789 41996 41962 42068
 42022 42082 42064 42136 42055 42178 42054 41787 41728 41548 41394 41176
 40983 40679 40266 39873 39371 39086 38537 37863 37093 36230 35498 34696
 33950 33310 32664 32205 31847 31669 31557 31482 31467 31415 31389 31374]
155931794945798895,[18264 18302 18312 18364 18390 18424 18517 18602 18701 18838 18975 19220
 19910 21644 30089 42596 47639 48362 48680 48389 48180 47999 47294 46420
 44695 44775 44329 43057 41682 39459 38268 37279 34825 32807 30391 27311
 24690 22824 21568 20779 20321 20103 19947 19695 19485 19414 19206 18981
 18720 18460 18316 18210 18192 18173 18150 18124 18126 18113 18109 18119],[26816 26829 26849 26877 26888 26918 26993 27062 27114 27242 27459 28103
 29148 32043 35685 36933 36874 36802 37628 37860 38241 38091 38233 38322
 38410 38323 38380 38546 38456 38346 38304 38108 37904 37805 37616 37232
 36839 36337 35785 35366 34765 34004 33054 32101 31174 30263 29459 28660
 28019 27555 27237 27056 26964 26904 26864 26841 26819 26791 26788 26775]
164830418023375769,[19677 19697 19710 19751 19766 19815 19856 19884 19949 20008 20069 20177
 20417 20734 21764 25495 35691 44848 47520 48509 48626 48377 48369 48138
 47408 46364 45098 44897 44260 43302 41824 39796 38847 37791 35431 33545
 31087 28458 25991 24366 23102 22364 21895 21622 21409 21175 21030 20865
 20777 20601 20330 20104 19991 19977 19809 19792 19821 19802 19759 19728],[28086 28115 28127 28172 28210 28264 28367 28549 29003 29988 32657 36324
 38039 38331 38223 38406 39154 39334 39411 39489 39603 39558 39619 39810
 39727 39734 39615 39614 39398 39116 39011 38751 38518 38105 37700 37249
 36838 36301 35764 34896 33976 33105 32326 31384 30610 29901 29246 28793
 28502 28338 28246 28187 28143 28107 28074 28060 28050 28034 28027 88154]
175495287140574439,[19589 19611 19623 19681 19700 19786 19889 19986 20119 20276 20614 21535
 24200 33452 43809 47258 48192 48378 48329 48505 48111 47562 46707 45242
 44982 44691 43866 42718 40583 39275 38437 36505 34163 32122 29137 26723
 24726 23304 22376 21726 21524 21352 21053 20876 20861 20674 20456 20213
 19893 19713 19587 19519 19492 19456 19435 19427 19431 19413 19406 19429],[ 28035  28049  28079  28096  28127  28207  28268  28348  28479  28766
  29498  30839  34103  37261  38011  38115  37965  38566  39109  39105
  39338  39385  39446  39468  39549  39539  39545  39532  39479  39335
  39193  39039  38727  38652  38416  38084  37651  37220  36777  36326
  35677  34763  33774  32796  31839  31053  30288  29546  28989  28609
  28359  28241  28145  28097  28052  28025  28009  27995  27992 110663]
155927702653383798,[18942 18985 19019 19093 19150 19207 19326 19464 19597 19817 20427 23621
 34391 43906 45912 46670 46705 46314 46119 45707 45132 44628 43066 42617
 42694 41819 40657 39335 37095 36753 35796 33574 31727 29629 27159 25082
 23292 22155 21464 20941 20720 20577 20339 20111 20111 20098 19892 19629
 19419 19291 19099 19079 19018 18923 18895 18868 18875 18807 18744 18711],[ 31378  31396  31421  31443  31475  31523  31585  31650  31782  32063
  32677  33822  36848  39916  40818  41034  40786  41079  41770  41882
  42009  42073  42058  42174  42088  42240  42290  42178  42202  42075
  41948  41805  41578  41333  41251  40834  40496  40146  39837  39427
  38919  38377  37663  36903  36159  35369  34549  33800  33139  32563
  32107  31820  31648  31539  31477  31441  31426  31387  31373 149624]
187065593823269997,[18037 18088 18106 18150 18179 18233 18307 18420 18569 18763 19022 19725
 22007 30067 39354 42372 43423 43637 43804 43544 43401 42922 42184 41327
 40160 40411 39961 39011 38198 36735 34861 34716 33612 31328 30012 28173
 25830 23841 22397 21276 20520 20068 19838 19756 19602 19420 19130 19038
 18941 18745 18537 18299 18111 18014 17975 17956 17949 17936 17918 17924],[28688 28692 28711 28720 28759 28802 28869 28934 28967 29081 29283 29750
 30537 31979 34418 36673 37493 37876 37822 38247 38568 38783 38880 38890
 38822 39016 39029 38941 39077 39136 39037 39027 38820 38635 38468 38392
 38245 37919 37555 37199 36897 36409 35996 35490 34981 34362 33586 32950
 32166 31474 30849 30229 29762 29338 29089 28949 28848 28774 28744 28719]
