#transitid, bp samples (60), rp samples (60)
 18726 18567 18408 18262 18195 18156 18126 18103 18104 18086 18084 18101],[26940 26990 27029 27062 27126 27254 27378 27526 27721 28156 29124 30852
 34518 38760 40668 41444 42099 42984 43598 44266 44509 45066 45519 46012
 46253 46887 47342 47718 47912 48091 48111 48149 47959 47883 47471 46845
 45953 44835 43753 42505 40964 39226 37482 35645 33916 32237 30772 29488
 28553 27883 27526 27286 27191 27107 27011 26979 26931 26923 26890 26877]
66199398104047738,[17459 17457 17486 17517 17557 17566 17620 17687 17749 17885 17989 18132
 18345 18558 20053 29514 44640 49412 50029 49293 47617 45444 43567 41319
 39840 38324 36727 35386 33922 32401 30858 28939 27276 26205 25391 24301
 23073 21471 20258 19535 19056 18855 18712 18595 18499 18382 18241 18153
 18202 18149 17935 17828 17801 17631 17523 17520 17495 17409 17407 17419],[28575 28602 28609 28667 28720 28805 28895 29020 29202 29632 30553 33335
 38330 41109 41787 42217 42613 43435 44055 44426 44855 45122 45461 45886
 46266 46541 47058 47296 47642 47867 47910 47865 47839 47719 47741 47489
 46956 46364 45356 44488 43540 42347 41021 39605 38020 36384 34859 33535
 32165 31010 30105 29506 29189 28982 28845 28798 28735 28676 28635 28599]
66171731667588290,[18143 18148 18156 18206 18233 18267 18292 18336 18399 18461 18574 18717
 18842 19075 19444 21980 33367 46137 48614 48997 48213 46478 44423 42728
 40674 39283 37948 36543 35416 33938 32524 31079 29439 27720 26686 26059
 25191 24094 22614 21210 20448 19994 19778 19603 19507 19452 19373 19270
 19092 19064 18943 18800 18755 18587 18422 18304 18227 18194 18111 18139],[28850 28864 28875 28898 28927 28937 29007 29084 29213 29340 29486 29799
 30511 31787 35076 39372 41402 42079 42338 42883 43678 44004 44444 44775
 45208 45539 45951 46178 46392 46920 47223 47454 47424 47657 47423 47453
 47475 47297 47022 46513 45702 44916 44212 43298 42260 41038 39517 38105
 36730 35348 33982 32706 31632 30655 29989 29602 29333 29214 29104 29050]
70489206462259635,[17174 17199 17211 17228 17259 17272 17325 17384 17439 17632 18045 19603
 23547 25802 25643 25299 24941 24428 23915 23280 22859 22552 22057 21814
 21471 21015 20611 20195 19720 19432 19250 19025 18737 18348 17958 17725
 17593 17533 17485 17473 17433 17399 17385 17356 17329 17324 17304 17256
 17210 17168 17156 17143 17140 17132 17133 17136 17127 17127 17132 17134],[28366 28362 28384 28395 28418 28454 28502 28604 28808 29144 29657 30611
 31384 31633 31840 31965 32065 32270 32355 32456 32569 32685 32753 32861
 32906 32989 33079 33161 33185 33186 33298 33228 33292 33232 33184 33048
 32936 32616 32424 32179 31884 31570 31134 30763 30379 29996 29622 29258
 28970 28775 28594 28490 28451 28402 28370 28364 28361 28340 28343 28333]
66258823056110422,[18520 18520 18528 18533 18542 18550 18566 18576 18625 18657 18693 18759
 18883 19149 19841 23137 26847 27428 27182 26795 26253 25800 25312 24567
 24286 23935 23553 23185 22786 22381 21914 21385 21041 20864 20671 20267
 19904 19465 19215 19035 18963 18870 18878 18887 18827 18774 18756 18749
 18726 18686 18641 18584 18534 18513 18500 18497 18484 18486 18494 18491],[31398 31412 31435 31474 31504 31541 31593 31660 31747 31883 32149 32574
 33468 34864 37330 41371 43984 44933 45525 46013 46603 47234 47701 48226
 48496 48954 49235 49458 49870 50286 50501 50822 51091 51224 51090 51029
 51045 50748 50467 49822 48947 48045 47121 46065 44713 43315 41691 40150
 38521 37010 35657 34381 33397 32651 32132 31865 31708 31610 31523 31499]
71443376728371431,[ 18069  18079  18086  18101  18114  18128  18171  18189  18239  18259
  18318  18468  18865  19930  23642  26895  27377  26992  26508  25927
  25310  24616  24167  23638  23295  22850  22394  21976  21446  20890
  20598  20321  20046  19678  19184  18848  18623  18529  18465  18414
  18402  18352  18348  18296  18241  18220  18198  18152  18107  18079
  18055  18048  18036  18027  18022  18036 167406  18106  18097  18095],[26973 27008 27062 27117 27242 27355 27486 27733 28169 29118 30868 34345
 38600 40975 41749 42332 43171 43799 44310 44755 45267 45657 45897 46420
 46922 47254 47678 47804 48110 48122 47999 48034 47610 47180 46853 45862
 44810 43634 42498 40962 39396 37562 35634 33859 32299 30777 29554 28584
 27917 27499 27336 27173 27077 27032 26982 26937 26897 26892 26859 26845]
66161990704468191,[18079 18091 18142 18180 18219 18279 18371 18487 18637 18852 19120 19771
 21151 26626 41978 51185 51444 50101 48641 46680 44758 42640 40493 39227
 37725 36432 35301 33821 32439 30864 29015 27334 26746 26059 24925 23611
 21887 20734 20198 20060 19975 19498 19481 19323 19274 19147 18909 18901
 18819 18639 18452 18233 18099 18000 17941 17939 17928 17923 17910 17924],[28798 28798 28837 28861 28912 28920 28983 29036 29190 29268 29470 29824
 30539 31696 33774 37332 40593 41968 42607 43080 43664 44376 44702 45128
 45492 45893 46141 46563 46936 47284 47713 47905 47987 48273 48386 48255
 48188 48353 48096 47755 47122 46391 45543 44642 43583 42419 41074 39582
 38091 36585 35067 33712 32405 31311 30432 29757 29385 29162 29047 28966]
66217323560878835,[18294 18329 18387 18413 18481 18572 18702 18825 18989 19263 19685 20880
 24302 38027 52143 54255 52982 51021 49260 47123 44861 42690 41024 39507
 38168 36595 35013 33435 31377 29438 28306 27503 26447 25030 23134 21681
 20833 20316 20021 19945 19825 19741 19536 19351 19372 19271 19137 18912
 18687 18436 18292 18210 18142 18137 18135 18112 18115 18124 18120 18137],[27699 27729 27761 27810 27863 27966 28098 28304 29026 29640 30702 32826
 36826 39990 41066 41734 42048 42947 43371 43884 44294 44785 45083 45386
 45807 46141 46516 46824 47008 47243 47154 47190 47084 47052 46780 46321
 45677 44750 43901 42981 41631 40387 38863 37204 35676 34006 32667 31256
 30084 29222 28589 28221 28018 27877 27818 27719 27682 27688 27658 27633]
68596329038541004,[18070 18055 18065 18082 18086 18084 18111 18112 18147 18171 18220 18258
 18260 18361 18631 19182 21489 25638 27401 27276 26796 26274 25685 25073
 24453 24043 23572 23148 22678 22296 21782 21176 20738 20447 20182 19825
 19437 18978 18717 18567 18495 18432 18420 18363 18358 18312 18292 18237
 18217 18172 18127 18095 18062 18052 18042 18043 18045 18020 18040 18038],[26739 26742 26757 26760 26771 26774 26794 26820 26851 26885 26954 27067
 27319 27724 28701 29863 30369 30457 30587 30824 30967 31120 31220 31364
 31441 31528 31691 31775 31849 31908 31961 32043 32017 31969 31971 31980
 31872 31699 31458 31139 30899 30625 30211 29761 29322 28865 28405 28035
 27648 27347 27132 26970 26878 26829 26799 26776 26773 26755 26748 26754]
66213231262840246,[18554 18578 18568 18580 18578 18611 18619 18653 18702 18718 18774 18857
 19321 22036 25763 26730 26807 26692 26184 25664 25196 24672 24278 23916
 23508 23118 22764 22434 22023 21443 21042 20875 20686 20390 20006 19612
 19298 19137 19014 18961 18916 18876 18862 18826 18778 18762 18787 18759
 18688 18663 18631 18589 18579 18569 18555 18544 18527 18546 18533 18523],[31270 31276 31289 31310 31329 31358 31398 31490 31667 32162 33396 34290
 34624 34627 34726 34913 35087 35167 35330 35444 35491 35542 35635 35769
 35873 35873 35976 36018 36133 36140 36079 36102 36065 36098 35945 35672
 35451 35212 35044 34709 34375 33963 33603 33211 32847 32536 32169 31884
 31634 31495 31421 31366 31343 31333 31299 31291 31273 31274 31261 31263]
66203490408383720,[18268 18300 18305 18327 18375 18428 18480 18544 18623 18735 18868 19115
 19306 19850 21152 25241 40639 53188 54233 52631 50982 48871 46874 44892
 42571 41168 39502 38026 36594 35081 33274 31330 29324 28315 27705 26449
 24898 23211 21723 20819 20342 20069 19935 19921 19748 19497 19395 19381
 19304 19180 18974 18697 18484 18329 18204 18191 18167 18172 18149 18150],[27689 27724 27751 27789 27837 27920 28049 28222 28603 29285 30441 32254
 35994 39496 40828 41491 42069 42647 43323 43742 44126 44434 44740 45196
 45539 45903 46297 46425 46821 46846 47083 47080 46890 46916 46603 46129
 45651 44825 43883 42878 41792 40409 39079 37454 35825 34396 32857 31552
 30420 29427 28724 28286 28057 27928 27824 27734 27694 27664 27647 27616]
70485114194900043,[18547 18554 18556 18577 18575 18586 18580 18620 18621 18638 18692 18740
 18779 18853 19539 22725 26182 26722 26854 26461 25954 25532 25003 24399
 24097 23749 23314 22936 22593 22247 21828 21326 20949 20753 20554 20266
 19872 19466 19237 19069 19000 18948 18934 18874 18843 18807 18747 18745
 18773 18731 18679 18645 18613 18573 18573 18565 18553 18532 18530 18528],[31266 31275 31273 31301 31321 31338 31396 31430 31597 31943 32985 34108
 34427 34524 34661 34818 34969 35150 35250 35305 35411 35500 35591 35680
 35723 35851 35953 36029 36052 36034 36047 36120 36073 35977 35851 35722
 35509 35342 35144 34804 34463 34062 33730 33303 32953 32563 32217 31891
 31673 31535 31420 31383 31345 31315 31308 31285 31281 31268 31265 31255]
78794418657960596,[17523 17531 17571 17594 17669 17712 17799 17919 18047 18242 18411 18852
 22820 37078 48494 49911 49846 47960 46052 44074 42166 39991 38586 37007
 35677 34393 32859 31342 29749 27828 26521 25723 24820 23738 22378 20835
 19892 19306 18962 18732 18652 18551 18423 18318 18117 18135 18225 18026
 17856 17843 17738 17571 17504 17516 17449 17399 17412 17415 17364 17316],[28652 28728 28755 28866 28947 29147 29458 30169 31698 35791 39967 41252
 41747 41997 42579 43334 43770 44254 44481 44817 45310 45439 45871 46410
 46694 46883 47247 47308 47466 47286 47484 47421 47186 46798 46225 45402
 44583 43732 42523 41229 39900 38410 36934 35532 34059 32719 31516 30536
 29741 29291 29043 28911 28797 28749 28674 28642 28606 28597 28557 28575]
66240897558919019,[18549 18556 18552 18565 18556 18586 18586 18606 18620 18660 18671 18716
 18772 18800 19052 20849 24663 26714 26814 26648 26295 25808 25271 24769
 24257 23994 23639 23204 22940 22518 22082 21633 21217 20908 20689 20440
 20139 19739 19349 19158 18992 18957 18909 18899 18840 18836 18772 18746
 18747 18749 18716 18652 18638 18609 18565 18552 18553 18534 18527 18523],[31268 31280 31305 31302 31340 31380 31403 31506 31696 32247 33465 34362
 34562 34665 34745 34884 35016 35157 35222 35393 35465 35574 35573 35711
 35857 35977 35961 36063 36018 36042 36039 36094 36048 35959 35868 35614
 35383 35186 34975 34701 34277 33986 33618 33241 32818 32468 32156 31852
 31659 31503 31414 31378 31320 31295 31294 31281 31254 31250 31249 31249]
80728357060092461,[17492 17553 17570 17602 17624 17713 17805 17886 18006 18179 18404 18676
 20690 31802 46382 49669 49847 48636 46652 44599 42556 40474 38970 37457
 36038 34672 33290 31788 30230 28470 26748 25911 25176 24006 22789 21247
 20073 19390 18985 18815 18636 18537 18424 18350 18180 18108 18154 18064
 17887 17807 17742 17594 17522 17502 17480 17414 17392 17437 17382 17322],[28579 28582 28612 28655 28686 28753 28847 28970 29134 29418 30125 31651
 35642 39967 41415 41845 42238 42844 43596 44019 44441 44760 45201 45638
 45977 46311 46753 46996 47332 47619 47917 47910 47938 47844 47934 47679
 47343 46809 45908 45124 44092 43094 41740 40304 38970 37396 35818 34260
 32896 31638 30608 29840 29356 29090 28916 28811 28752 28704 28632 28620]
81544192856442433,[18361 18383 18390 18428 18473 18495 18525 18610 18657 18768 18896 19026
 19208 19477 20534 29146 45736 51746 52083 51062 49192 46839 45032 42769
 41140 39748 38137 36832 35407 33847 32042 30248 28476 27735 26984 25756
 24161 22362 21325 20594 20244 20035 19950 19836 19714 19572 19334 19311
 19345 19211 18952 18742 18685 18499 18376 18452 18416 18318 18328 18327],[27698 27682 27727 27767 27819 27901 27956 28074 28253 28570 29409 31494
 36139 39810 40728 41047 41610 42219 42860 43308 43738 44031 44524 44861
 45052 45677 45932 46168 46488 46708 46896 46777 46646 46659 46564 46000
 45322 44605 43684 42826 41793 40278 38927 37611 35995 34516 33104 31711
 30566 29548 28836 28399 28140 28009 27922 27856 27788 27760 27728 27710]
81548285151458455,[18708 18749 18798 18837 18899 18952 19066 19213 19357 19633 19961 20907
 23276 35272 50789 54069 52738 51060 49333 47332 45186 43021 41251 39901
 38312 37111 35529 34070 32378 30399 28620 27975 27167 25923 24524 22737
 21507 20863 20446 20241 20142 20022 19859 19696 19566 19516 19451 19348
 19178 18967 18792 18670 18623 18581 18554 18555 18553 18557 18561 18568],[31543 31580 31640 31749 31863 32201 32724 33689 35185 38317 42255 44240
 45039 45548 46145 46763 47377 47840 48271 48420 48927 49369 49617 50063
 50279 50651 50949 51031 51079 51097 51082 50957 50718 50360 49665 48810
 47998 47037 45933 44497 43098 41365 39852 38339 36912 35503 34287 33260
 32572 32098 31835 31698 31590 31542 31480 31438 31407 31371 31375 31370]
86664164254947057,[18196 18242 18257 18306 18349 18402 18487 18627 18742 18928 19239 20007
 25598 39515 47916 48347 47996 46461 44592 42704 40800 39079 37814 36382
 35273 34129 32727 31353 29868 28230 26685 26097 25417 24351 23193 21821
 20670 20100 19702 19578 19479 19368 19308 19224 19147 18997 18955 18776
 18709 18646 18493 18317 18226 18201 18142 18101 18075 18118 18059 17991],[28893 28885 28917 28924 28956 29009 29052 29132 29248 29399 29583 29903
 30612 31818 34756 39005 40891 41590 41847 42470 43060 43517 44131 44463
 44724 45138 45409 45736 46085 46341 46730 47070 47123 47277 47308 47172
 47065 47108 46855 46450 45885 44963 44118 43369 42357 41178 39826 38443
 37121 35712 34225 32919 31903 30932 30114 29647 29381 29202 29124 29057]
86677997328167501,[18378 18390 18419 18452 18492 18517 18580 18648 18702 18824 18925 19080
 19289 19636 21789 32346 47931 52797 53222 52294 50008 47798 45254 43257
 41653 39987 38361 36587 34809 32785 30629 28902 27790 26783 25404 23697
 21930 20963 20391 20037 19850 19742 19668 19487 19362 19185 19033 18933
 18868 18662 18535 18462 18548 18411 18338 18371 18368 18319 18297 18333],[26985 27018 27059 27126 27184 27260 27419 27656 28117 29349 32126 36315
 39420 40950 41489 42242 42848 43528 44185 44564 45000 45421 45839 46345
 46774 47171 47406 47716 47738 47790 47849 47747 47625 47201 46362 45402
 44491 43306 41781 40274 38551 36672 34928 33304 31649 30285 29132 28346
 27823 27519 27350 27249 27171 27107 27062 27013 26995 26991 26957 26948]
89376472488927939,[19381 19383 19376 19391 19404 19416 19431 19477 19508 19536 19558 19647
 19933 20504 22952 26756 28308 28246 27832 27455 26817 26373 25814 25336
 24884 24517 24106 23636 23268 22748 22210 21923 21654 21325 21023 20503
 20173 19964 19827 19766 19743 19721 19654 19614 19605 19579 19567 19522
 19479 19419 19387 19373 19357 19344 19347 19336 19333 19334 19334 19334],[27945 27964 27970 27965 27986 28009 28026 28062 28094 28179 28312 28598
 29157 30393 31259 31555 31667 31883 32101 32267 32339 32418 32525 32684
 32747 32905 32921 33098 33146 33247 33244 33260 33287 33265 33183 33191
 32981 32803 32414 32205 31920 31523 31162 30633 30226 29793 29404 29025
 28665 28402 28239 28111 28057 28021 27994 27979 27960 27956 27947 27938]
96745449712313688,[19708 19741 19759 19833 19847 19898 19988 20049 20152 20262 20442 20750
 21072 21452 21920 22632 24970 29612 48989 81270 95384 95500 92907 89162
 85016 80502 75524 71491 67963 64463 60917 57243 53261 48540 44198 41225
 39404 36651 33330 29515 26568 24976 23820 23352 23096 22722 22424 22033
 21789 21665 21486 21179 20769 20347 19976 19761 19657 19599 19539 19520],[28142 28168 28201 28250 28314 28385 28521 28625 28909 29448 30384 32205
 36382 40607 42165 42670 43152 44210 44702 45364 45840 46322 46721 47158
 47309 47919 48340 48760 49086 49231 49207 49139 49294 49106 48842 48387
 47620 46669 45676 44502 43185 41522 39653 37788 36079 34365 32863 31452
 30273 29437 28908 28613 28448 28346 28273 28191 28140 28134 28104 28085]
97598792149377722,[17214 17222 17228 17253 17241 17286 17326 17348 17416 17465 17556 18048
 20278 23873 25093 25136 24941 24435 24015 23539 23031 22681 22304 21931
 21656 21257 20846 20464 20037 19553 19292 19122 18876 18594 18233 17905
 17730 17584 17563 17500 17495 17478 17442 17402 17372 17388 17373 17326
 17287 17275 17230 17204 17209 17211 17189 17176 17189 17180 17162 17151],[28637 28696 28740 28822 28933 29062 29267 29674 30474 32145 36359 40184
 41329 41780 42168 42710 43355 43839 44265 44710 45082 45340 45779 46170
 46470 46986 47236 47561 47683 47867 47810 47790 47760 47473 47136 46568
 45874 44904 44119 42913 41534 40143 38712 37121 35537 34069 32732 31509
 30553 29792 29349 29061 28935 28827 28724 28689 28638 28621 28592 28580]
102116496912832419,[19440 19465 19464 19475 19491 19479 19502 19521 19545 19567 19597 19654
 19692 19792 20253 22403 26096 27413 27704 27550 27022 26578 26109 25539
 25146 24744 24380 23997 23659 23196 22773 22240 21928 21720 21450 21120
 20767 20346 20122 19995 19907 19865 19828 19801 19735 19727 19699 19672
 19657 19635 19570 19525 19500 19474 19455 19480 19468 19450 19444 19452],[4912 4914 4914 4911 4911 4914 4916 4919 4915 4918 4918 4923 4922 4922
 4922 4922 4927 4925 4927 4929 4926 4929 4934 4929 4931 4932 4932 4934
 4932 4928 4933 4930 4935 4931 4928 4929 4933 4929 4927 4926 4923 4926
 4923 4922 4920 4918 4919 4915 4916 4914 4913 4915 4915 4918 4914 4916
 4915 4913 4914 4912]
102120589183997112,[19903 19900 20003 20052 20106 20273 20326 20441 20635 20953 21268 21697
 22094 23153 25899 33602 61154 87672 93728 92885 89937 86254 82164 77624
 73004 69658 65951 62468 58898 55476 51488 47072 42776 40639 38815 36048
 33040 29172 26503 24964 24019 23535 23364 22997 22752 22212 21983 21943
 21677 21384 20975 20514 20122 19896 19796 19712 19686 19654 19630 19622],[29703 29729 29767 29802 29856 29944 30027 30158 30396 30893 31788 33555
 37499 41403 42893 43294 43843 44462 45243 45776 46140 46670 46887 47491
 47709 48107 48505 48906 49171 49435 49480 49405 49543 49401 49228 48795
 47890 47042 46257 45352 43991 42614 41014 39417 37848 36253 34769 33350
 32199 31221 30605 30214 30017 29905 29815 29768 29720 29689 29669 29671]
102130330048401914,[17902 17907 17915 17923 17920 17930 17941 17956 17991 18024 18049 18113
 18178 18254 18611 20618 23976 25457 25540 25437 24965 24624 24056 23594
 23210 22869 22505 22211 21846 21483 21152 20679 20322 19986 19819 19681
 19379 19085 18710 18498 18363 18306 18262 18238 18206 18197 18162 18124
 18097 18099 18070 18016 18012 17966 17915 17910 17910 17890 17888 17903],[28933 28913 28975 29038 29132 29284 29444 29644 29993 30672 31938 34956
 39225 41024 41663 41992 42407 43254 43745 44023 44452 44835 45073 45549
 45827 46175 46707 46876 47103 47447 47573 47453 47732 47733 47672 47413
 46891 46434 45520 44549 43868 42746 41579 40071 38711 37217 35761 34482
 33094 31887 30930 30139 29607 29340 29228 29104 29033 28963 28948 28914]
102134422384191353,[17354 17366 17411 17445 17462 17535 17627 17729 17829 18083 18297 18726
 19931 23881 37297 48342 49717 48994 47809 46186 44303 42548 40218 38828
 37255 35883 34509 32900 31533 29755 27940 26381 25492 24915 23811 22608
 21070 19902 19377 18876 18676 18563 18506 18410 18295 18155 17988 17961
 17887 17772 17602 17468 17329 17256 17221 17223 17185 17200 17203 17204],[28890 28935 29007 29137 29284 29491 29768 30025 30572 31546 33317 36325
 41843 49270 55049 57464 58497 59636 61026 62189 63182 64017 64744 65635
 66376 66894 67842 68679 69229 69864 70349 70775 70833 70596 70437 70257
 69394 68344 66956 65200 63218 61197 58866 56258 53134 49845 46669 43356
 40318 37552 34968 32848 31323 30288 29718 29416 29221 29017 28922 28843]
107337509803307717,[18500 18504 18526 18527 18557 18569 18586 18613 18671 18723 18783 18941
 19244 20791 24834 27155 27123 26857 26463 25961 25444 24915 24444 23989
 23674 23236 22875 22423 21986 21555 21129 20839 20666 20378 20096 19663
 19298 19159 18974 18925 18887 18865 18810 18779 18747 18720 18694 18688
 18643 18598 18549 18517 18492 18483 18483 18484 18479 18493 18478 18483],[31224 31224 31244 31239 31243 31242 31270 31281 31295 31310 31371 31431
 31567 31808 32195 33010 33975 34443 34626 34805 34897 35080 35273 35259
 35475 35610 35571 35756 35835 35899 36042 36100 36221 36213 36203 36209
 36204 36196 36079 35982 35816 35567 35365 35100 34809 34458 34061 33645
 33245 32875 32527 32188 31891 31673 31516 31404 31343 31312 31283 31268]
108401993572607564,[19376 19381 19396 19401 19405 19427 19468 19495 19547 19561 19725 20024
 21378 25193 27854 27924 27706 27380 26803 26307 25693 25205 24904 24485
 24123 23615 23226 22741 22323 21874 21640 21415 21076 20680 20261 20005
 19897 19814 19780 19733 19697 19642 19601 19586 19546 19532 19498 19439
 19390 19365 19351 19345 19334 19337 19327 19325 19336 19337 19334 19332],[27949 27961 27971 27987 28008 28019 28068 28118 28251 28463 28832 29675
 30820 31326 31498 31660 31846 31984 32089 32233 32301 32466 32551 32621
 32756 32846 32999 33064 33111 33219 33183 33139 33075 33099 32981 32793
 32565 32312 32024 31741 31319 30829 30373 29990 29578 29207 28835 28543
 28290 28159 28075 28026 27998 27976 27962 27954 27940 27937 27938 27921]
110156631813165550,[18115 18165 18215 18289 18406 18531 18704 18956 19366 20253 23055 35374
 48399 50514 49535 48354 46729 44943 42886 40719 39236 37641 36239 34943
 33440 32071 30656 28889 27280 26460 25797 24873 23778 22324 20960 20286
 19755 19577 19416 19398 19278 19174 19084 18888 18763 18703 18616 18416
 18263 18102 17999 17926 17926 17902 17898 17901 17918 17907 17917 17924],[28836 28880 28915 28969 29053 29158 29261 29463 29848 30562 31911 34251
 38041 40868 41856 42430 42941 43532 44140 44619 44999 45314 45696 46132
 46464 46860 47182 47535 47824 48181 48121 48234 48075 48182 48308 48035
 47595 46998 46091 45135 44394 43275 42048 40622 39142 37657 36153 34709
 33359 32101 31118 30237 29676 29322 29122 28995 28917 28887 28825 28800]
117641878756267762,[17897 17911 17920 17925 17939 17958 17962 18003 18027 18080 18137 18220
 18668 21018 24418 25401 25395 25067 24702 24216 23767 23292 22847 22528
 22199 21871 21591 21245 20919 20530 20161 19838 19775 19515 19290 18990
 18623 18444 18299 18244 18210 18168 18174 18167 18124 18102 18067 18076
 18032 18009 17996 17963 17922 17896 17898 17882 17890 17895 17869 17852],[28939 28976 28992 29035 29142 29235 29360 29521 29765 30180 31051 32893
 36673 40208 41372 41777 42147 42730 43191 43785 43999 44381 44666 44871
 45174 45595 45717 46173 46306 46489 46838 46909 46859 46877 46753 46812
 46319 45856 45234 44485 43752 43046 41884 40723 39348 37991 36383 34994
