#transitid, bp samples (60), rp samples (60)
113720352883521000,[18899 18969 19013 19090 19181 19310 19544 19740 20093 20453 21401 23468
 33717 53361 62913 65113 66221 67045 67353 67094 66359 65612 64185 62601
 62123 61049 59795 58394 56021 53426 52626 50442 46720 43928 39325 35138
 31070 28107 26238 25089 24448 24166 23777 23113 22798 22718 22350 21776
 20985 20164 19433 19022 18872 18776 18732 18743 18696 18674 18671 18689],[31429 31440 31477 31512 31561 31649 31800 31961 32354 33042 34227 36180
 40075 44268 46407 46925 47066 47456 47808 48062 48148 48397 48292 48427
 48412 48457 48375 48348 48285 48239 47957 47525 47099 46838 46552 46060
 45467 44695 44055 43276 42335 41484 40364 39174 38027 36886 35816 34829
 33881 33029 32447 32013 31725 31613 31492 31436 31395 31354 31325 31323]
103360599380202346,[18576 18669 18707 18776 18830 18938 19044 19259 19494 19796 20169 20844
 24471 38729 54199 58786 61028 61913 61914 61687 61479 61033 60244 58899
 57632 57609 56435 55186 53662 51517 49350 48326 46141 42909 40672 36707
 33084 29443 26951 25334 24290 23642 23493 23318 22996 22359 22036 21870
 21422 20942 20262 19577 19174 18965 18852 18669 18635 18585 18478 18914],[28899 28941 29044 29125 29285 29395 29657 30106 31060 32688 36881 41515
 43128 43524 43373 43785 44273 44646 44661 44604 44722 44545 44799 44659
 44728 44735 44527 44375 44271 44012 43560 43303 43113 42508 42133 41445
 40893 40109 39524 38607 37766 36754 35693 34755 33671 32745 31805 31005
 30292 29743 29372 29154 29038 28970 28910 28871 28849 28809 28776 28792]
105115131273422106,[17817 17889 17908 17967 17996 18094 18219 18375 18574 18823 19102 19481
 20131 24580 40647 55919 59746 62035 62911 62859 63021 62793 62373 61576
 60087 58743 58658 57218 56203 54214 51568 49575 48344 45927 42136 39386
 34944 31253 27844 25514 24141 23140 22639 22404 22112 21428 21091 21184
 20884 20293 19819 19156 18589 18390 18198 18072 17972 17954 17905 17815],[28526 28518 28534 28535 28557 28590 28631 28724 28827 28954 29104 29380
 29890 30991 33316 38508 42597 43387 43513 43352 43943 44451 44758 44784
 44784 44765 44729 44765 44821 44758 44829 44653 44527 44311 44024 43750
 43450 43140 42639 42084 41489 40776 40042 39359 38357 37470 36463 35368
 34310 33028 32080 31159 30340 29733 29272 28977 28793 28697 28647 29419]
105119223560857073,[19741 19747 19783 19834 19912 19954 20025 20155 20331 20501 20751 21017
 21627 23115 27599 43542 60886 66730 68327 69733 70546 70452 70387 69420
 68649 66652 66291 65323 63616 61886 58746 56535 54990 51879 48135 44240
 39138 34539 30728 28452 26950 26047 25578 25184 24379 24005 23968 23558
 22927 22014 21046 20313 19948 19791 19679 19612 19584 19564 19531 19539],[28184 28270 28322 28414 28545 28790 29176 29993 31415 34314 40061 43716
 44617 44803 44980 45713 46198 46268 46250 46481 46540 46370 46403 46362
 46406 46311 46159 46024 45533 45099 44683 44263 43731 42930 42283 41471
 40405 39525 38287 36936 35606 34257 32995 31810 30766 29928 29232 28710
 28460 28299 28200 28150 28092 28062 28046 28034 28031 28010 27999 28914]
92936102819025046,[20177 20257 20272 20363 20466 20549 20706 20886 21129 21375 21755 22997
 29656 47218 60519 64822 67295 68149 68417 68464 68186 68027 66880 65711
 65746 64475 63174 61351 58344 56476 54786 51236 47806 43499 38849 34315
 30949 28822 27351 26645 26249 25698 24939 24624 24372 24096 23513 22576
 21590 21098 20818 20472 20438 20444 20345 20227 20219 20117 20023 20000],[29738 29754 29800 29830 29880 29979 30062 30198 30419 30954 32290 36390
 42451 45302 45631 45400 45628 46262 46710 46843 46989 46977 46920 46950
 46914 47050 46988 46725 46768 46381 46125 45797 45504 44973 44373 43769
 43065 42176 41409 40337 39309 38095 36887 35523 34436 33341 32329 31461
 30822 30374 30112 29968 29886 29832 29781 29736 29727 29694 29691 29947]
94677129236333884,[18845 18883 18956 19022 19120 19234 19401 19592 19833 20188 20692 22733
 32859 50712 59132 62148 63863 64217 64523 64373 63981 63589 62319 61131
 61117 60108 58793 56961 54116 52619 51399 48089 44539 41065 36571 32420
 29246 27081 25763 24984 24567 24221 23687 23103 23123 23083 22451 21618
 20695 20047 19506 19229 19245 19131 18910 18865 18837 18736 18649 20063],[27673 27687 27724 27765 27814 27882 27970 28065 28268 28647 29512 31943
 37358 41310 42000 42116 41814 42447 42947 43102 43093 43133 43349 43184
 43242 43310 43224 43306 43047 43071 42689 42299 42066 41741 41345 40843
 40313 39655 38995 38316 37484 36443 35330 34238 33093 32050 30958 30145
 29345 28747 28333 28065 27903 27823 27757 27719 27694 27653 27648 27640]
94681221512994912,[17508 17550 17594 17655 17717 17813 17931 18092 18238 18624 18911 19635
 21281 28385 46602 58300 60908 62145 63048 63433 63533 63626 63076 62504
 60715 60632 60192 58773 57330 55247 51914 51123 49065 45256 42178 38272
 33714 29706 26698 24753 23473 22856 22434 22270 21706 21119 21297 21006
 20575 19923 19090 18266 17741 17549 17433 17374 17398 17353 17329 17353],[28681 28785 28902 29088 29424 30151 31498 33789 38465 42408 43462 43973
 43960 44344 44801 45042 45241 45181 45241 45201 45340 45185 45212 45348
 45109 45006 44748 44317 44066 43727 43501 42893 42367 41618 40838 40108
 39306 38392 37258 36251 35120 33974 32828 31795 30937 30118 29498 29066
 28830 28667 28581 28522 28492 28463 28442 28412 28421 28410 28397 28392]
95838457354011907,[18706 18746 18792 18829 18900 18963 19051 19164 19260 19443 19618 19902
 20254 20811 23064 33595 51912 60640 63629 65334 65502 65954 65756 65602
 64942 63757 62698 62529 61363 60169 58232 55497 53628 52221 49042 45591
 41504 37036 32855 29569 27363 25959 25177 24739 24367 23631 23255 23145
 23134 22563 21586 20750 20096 19544 19221 19253 19121 18950 18895 19421],[27708 27748 27769 27822 27916 28017 28110 28310 28663 29459 31693 37144
 41878 43046 43145 42840 43524 44108 44225 44372 44393 44435 44466 44512
 44572 44449 44483 44359 44225 43884 43534 43149 42985 42555 41926 41296
 40472 39983 39032 38191 37237 36125 35016 33749 32554 31448 30474 29629
 28921 28448 28144 27978 27872 27828 27753 27708 27693 27662 27658 35146]
95842549661626829,[18470 18498 18521 18597 18663 18721 18869 19043 19214 19415 19626 20043
 21357 24073 34410 53269 64581 67874 69106 69927 70190 69736 69212 68167
 66687 66166 65411 63675 61530 58460 55947 53900 50271 46332 42090 36946
 32128 28644 26443 24968 24238 23914 23567 23070 22295 21989 21669 20979
 20150 19314 18760 18538 18434 18370 18292 18259 18233 18228 18215 18228],[26979 27007 27055 27156 27268 27426 27539 27790 28406 29745 32255 38068
 42319 43193 43081 43660 44441 44528 44706 44745 44887 45033 45082 45001
 44984 44938 44781 44764 44458 44012 43503 43166 42723 42081 41365 40506
 39510 38726 37569 36306 34891 33450 32214 31036 29966 28986 28208 27659
 27312 27149 27025 26967 26912 26892 26851 26843 26811 26819 26804 85561]
116254230005985580,[18926 18976 19021 19131 19204 19379 19603 19849 20183 20614 21749 24499
 37799 57273 64132 65746 67089 67640 67641 67463 66409 65520 63858 62346
 62360 61061 59522 57940 54932 53884 52493 49398 45893 42606 37419 33294
 29650 27346 25719 24899 24448 24082 23428 22854 22920 22688 22126 21451
 20527 19701 19206 18937 18826 18761 18735 18722 18678 18677 18663 18676],[31373 31376 31393 31428 31472 31507 31559 31646 31782 31970 32399 33143
 34400 36398 40406 44676 46503 47094 47145 47505 48075 48305 48408 48472
 48443 48405 48591 48621 48552 48620 48414 48317 48037 47809 47270 46955
 46694 46131 45449 44748 43983 43203 42241 41229 40108 38925 37730 36616
 35391 34387 33583 32808 32287 31863 31658 31529 31460 31399 31365 31349]
123930148364887584,[17927 17980 18057 18110 18202 18322 18490 18704 18945 19224 19595 20544
 29700 48300 57005 59768 61680 62083 62254 61784 61244 60766 60004 57918
 57689 57269 55861 54729 52791 49612 49038 47320 43926 40927 37386 33004
 29423 26435 24621 23435 22687 22303 22162 21894 21056 21127 21108 20636
 20231 19666 18926 18506 18302 18204 18055 18010 17971 17870 17767 17703],[28711 28775 28893 29033 29219 29562 30427 31730 35109 40525 42802 43321
 43170 43232 43792 44124 44211 44272 44189 44311 44265 44232 44169 44206
 44106 43950 43820 43552 43278 42866 42614 42331 41773 41343 40659 39922
 39223 38554 37692 36747 35689 34771 33678 32634 31643 30852 30133 29553
 29156 28908 28762 28677 28629 28588 28553 28526 28512 28500 28485 30503]
156269344588206208,[18210 18239 18279 18353 18424 18469 18569 18678 18874 19105 19503 19879
 20883 23895 37932 55428 60374 61591 62074 62251 62112 61442 61183 60782
 59999 58481 58669 57908 56530 55188 53075 50682 50037 47947 44430 41964
 38108 33947 30270 27426 25694 24556 23882 23640 23335 23013 22277 21930
