#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
111333836875261533,2019-05-04T06:19:30.000000,309029.0,264.666,113678.0,160.63,6.35563,7.81666,0.00183347,3.52687e-07,0,384593,4400,0,173959117903881429,14633,14,22436,56
111337929199771897,2019-05-04T08:06:04.000000,317041.0,268.072,114080.0,160.915,6.59717,8.52355,0.00185778,3.46837e-07,0,384656,4400,0,173965513360991900,14626,14,22465,69
111347670069954161,2019-05-04T12:19:43.000000,305983.0,263.365,111192.0,158.919,6.53327,7.68462,0.00184665,3.67688e-07,0,384642,4400,0,173980733471387039,14655,13,22351,9
111351762352914559,2019-05-04T14:06:17.000000,316500.0,267.859,113124.0,160.325,6.6855,8.54371,0.00187737,3.58605e-07,0,384621,4400,0,173987127662606760,14650,13,22390,24
111361503138686113,2019-05-04T18:19:56.000000,292126.0,257.325,110880.0,158.686,6.56824,8.46328,0.00181697,3.54879e-07,0,384609,4400,0,174002347640689125,14675,13,22252,-37
111365595386525178,2019-05-04T20:06:30.000000,311459.0,265.729,113781.0,160.741,6.70524,8.75469,0.00185717,3.5032e-07,0,384776,4401,0,174008742281397969,14669,12,22304,-17
111379428315664792,2019-05-05T02:06:43.000000,308023.0,264.251,115151.0,161.691,6.83695,9.50889,0.00185374,3.59379e-07,0,384766,4401,0,174030356233066417,14688,12,22216,-54
105968883410834983,2019-01-27T05:45:31.000000,298724.0,260.238,111426.0,159.059,6.88185,10.2849,0.00186167,3.65236e-07,0,370277,4288,0,165576379819491338,14695,-32,22179,-119
105978624204892047,2019-01-27T09:59:12.000000,305104.0,262.981,113154.0,160.283,6.4331,7.78168,0.00182677,3.54797e-07,0,370249,4288,0,165591599306548532,14637,-34,22432,-2
93123278628341270,2018-06-08T22:22:12.000000,312487.0,266.146,111995.0,159.483,6.87849,7.63251,0.00190948,3.66199e-07,0,339414,4002,0,145505120641954131,14656,48,22352,50
94809127528698178,2018-07-09T10:00:30.000000,297688.0,259.787,112876.0,160.091,6.95122,9.22646,0.00184274,3.65276e-07,0,343064,4036,0,148139261253254141,14682,-34,22218,-105
94813219815477608,2018-07-09T11:47:04.000000,323858.0,270.999,116163.0,162.396,6.86539,8.33387,0.00192722,3.73793e-07,0,343101,4036,0,148145653747321370,14640,-34,22425,-10
96098904942113475,2018-08-01T17:45:41.000000,308082.0,264.264,113384.0,160.437,6.70952,8.74966,0.0019644,3.75541e-07,0,347101,4070,0,150154536757065878,14618,34,22490,110
103214808534886132,2018-12-08T10:18:15.000000,289519.0,256.179,110581.0,158.471,6.51705,8.65446,0.00183023,3.58479e-07,0,363926,4231,0,161273137824989537,14678,-38,22235,-101
103218900822320377,2018-12-08T12:04:50.000000,316754.0,267.95,114607.0,161.292,6.67082,8.37618,0.0018333,3.46448e-07,0,363916,4231,0,161279532023851782,14632,-38,22447,-1
