#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
92984819349606465,2018-06-06T10:16:08.000000,561190.0,356.613,285744.0,254.5,5.82723,8.14109,0.00172773,2.37895e-07,0,338941,4000,0,145288779724331650,14636,48,22429,90
92988911636366711,2018-06-06T12:02:42.000000,559028.0,357.079,280370.0,253.743,6.0673,8.90386,0.00175043,2.42491e-07,0,339109,4000,0,145295173921817657,14656,38,22360,40
94794901057454348,2018-07-09T03:49:12.000000,558720.0,355.798,286169.0,254.701,5.946,7.98866,0.00173679,2.42722e-07,0,342929,4035,0,148117032393248161,14647,-31,22383,-27
95887192472576230,2018-07-28T21:51:54.000000,569553.0,359.215,289535.0,256.161,5.99444,8.55572,0.0017215,2.31616e-07,0,346514,4065,0,149823737729167113,14629,32,22464,92
95891284721591581,2018-07-28T23:38:28.000000,585151.0,364.1,293720.0,258.016,6.11279,8.78543,0.00180191,2.46729e-07,0,346554,4065,0,149830131867552022,14634,32,22445,79
103256688139978420,2018-12-09T04:29:39.000000,531919.0,348.409,273728.0,250.804,5.75827,8.06631,0.00174483,2.52334e-07,0,363991,4232,0,161338574960749055,14655,-52,22347,-65
105052585221572248,2019-01-10T16:02:23.000000,541251.0,350.19,277590.0,250.863,5.75006,8.10945,0.00179133,2.48656e-07,0,367909,4265,0,164144663899468516,14657,43,22349,43
105056677490106649,2019-01-10T17:48:57.000000,534631.0,348.032,280452.0,252.127,5.91971,9.46277,0.00178951,2.40641e-07,0,367987,4265,0,164151058068176639,14675,44,22284,9
113778802804675335,2019-06-17T11:24:40.000000,549111.0,354.441,280601.0,253.86,61.2792,8.31266,0.00172812,2.44452e-07,0,391205,4476,0,177779378872776223,14639,38,22412,73
113782895088939194,2019-06-17T13:11:14.000000,545608.0,352.923,280378.0,253.897,5.87109,9.14744,0.00172577,2.33452e-07,0,391197,4476,0,177785773066810706,14662,39,22341,32
116146667267838279,2019-07-30T07:02:18.000000,548012.0,354.09,281520.0,254.232,5.62149,8.28833,0.00171506,2.43854e-07,0,397917,4522,0,181479167347875857,14637,22,22422,59
116150759563384391,2019-07-30T08:48:52.000000,548077.0,354.112,276338.0,251.915,5.73754,8.99619,0.00176386,2.42633e-07,0,398019,4522,0,181485561558719451,14648,23,22401,43
121475488189425489,2019-11-03T15:53:08.000000,534982.0,519.59,277674.0,376.958,5.83037,9.71883,0.00174055,3.58082e-07,0,413186,4657,0,189805450037303761,14683,-21,22236,-83
121485228925531749,2019-11-03T20:06:49.000000,530049.0,347.931,277064.0,252.249,5.80879,8.42058,0.00173497,2.49913e-07,0,413329,4658,0,189820669937256944,14666,-21,22297,-53
121489321206010895,2019-11-03T21:53:23.000000,555340.0,354.766,282863.0,253.217,5.75491,8.85472,0.00175153,2.37843e-07,0,413347,4658,0,189827063874875650,14643,-9,22412,11
121499062098093122,2019-11-04T02:07:05.000000,545403.0,351.533,281308.0,252.51,5.6113,8.25727,0.00171127,2.36637e-07,0,413222,4658,0,189842283516564261,14632,-9,22447,35
121844919719194823,2019-11-10T08:14:27.000000,549502.0,352.841,282136.0,252.876,5.46781,9.09293,0.00170109,2.30643e-07,0,414071,4670,0,190382686552450249,14617,19,22493,99
121858752979158340,2019-11-10T14:14:43.000000,551223.0,353.393,281436.0,252.591,5.72048,8.13817,0.00173904,2.45657e-07,0,414065,4670,0,190404301021009786,14655,21,22359,21
121862845265265595,2019-11-10T16:01:18.000000,559221.0,357.17,284179.0,381.745,5.84419,9.32704,0.00175609,2.96658e-07,0,414265,4670,0,190410695468182606,14653,11,22369,14
123982363695563250,2019-12-19T00:02:10.000000,542969.0,351.988,278070.0,252.826,5.82561,9.02455,0.00175773,2.45694e-07,0,419408,4712,0,193722442764459165,14650,-53,22382,-54
162427307506165681,2021-11-13T06:07:54.000000,72068.0,nan,248235.0,nan,nan,nan,0.00139034,nan,13520,519596,5702,0,253792666966071282,14638,23,22433,-1958
156442511924840332,2021-07-28T00:33:30.000000,545933.0,351.718,276857.0,250.572,5.67166,8.62963,0.00177597,2.45451e-07,0,502355,5582,0,244441423869646326,14661,-9,22345,-22
164462259098530403,2021-12-20T01:26:23.000000,563636.0,358.752,287396.0,256.843,5.94588,8.92176,0.0017478,2.32141e-07,0,524283,5743,0,256972279583669949,14665,-53,22328,-79
131949638255793289,2020-05-11T02:08:17.000000,567067.0,358.477,289710.0,256.273,5.50669,8.20383,0.00173473,2.37575e-07,0,440482,4883,0,206171309264935731,14644,-13,22405,7
166893767870559351,2022-02-02T00:52:37.000000,544941.0,351.379,281556.0,252.647,5.96404,8.90824,0.00174012,2.34167e-07,0,529871,5795,0,260771511788412411,14667,-5,22314,-33
166889675629794493,2022-02-01T23:06:02.000000,513418.0,341.069,276224.0,250.22,6.13271,10.6368,0.00173447,2.48325e-07,0,529902,5795,0,260765117661220975,14686,-5,22190,-83
126042054730203508,2020-01-25T06:04:58.000000,561979.0,532.662,286690.0,383.459,5.65883,8.45975,0.00173196,3.68629e-07,0,424189,4752,0,196940710257490625,14649,11,22381,21
162431399760815933,2021-11-13T07:54:29.000000,542827.0,350.694,278385.0,251.218,5.82655,8.53027,0.00175528,2.37758e-07,0,519597,5702,0,253799061615505565,14638,24,22437,63
131396251249567552,2020-05-01T01:58:12.000000,557030.0,530.452,282606.0,379.699,5.50054,8.20364,0.00173096,3.57534e-07,0,438990,4866,0,205306642318949961,14634,8,22433,48
131939897439858882,2020-05-10T21:54:38.000000,565616.0,359.321,288566.0,257.388,5.72521,9.1691,0.00174511,2.30846e-07,0,440358,4883,0,206156089491425303,14661,-23,22340,-40
146372640138608728,2021-01-26T22:07:36.000000,558557.0,356.967,282839.0,254.895,5.63852,8.20879,0.00173763,2.46517e-07,0,476404,5305,0,228707249706622874,14649,-36,22385,-29
175025873284952403,2022-06-29T02:18:54.000000,529633.0,517.201,275344.0,374.851,5.90889,8.65736,0.00173795,3.51387e-07,0,552293,5964,0,273477926747973777,14618,36,22494,119
152003693486813475,2021-05-08T18:09:38.000000,548784.0,527.177,285187.0,382.074,5.61174,8.48364,0.00173031,3.65491e-07,0,491144,5466,0,237505770814550032,14660,-22,22335,-39
172179049595461668,2022-05-08T14:49:35.000000,574044.0,360.645,292335.0,257.425,5.96197,8.75511,0.00174186,2.28871e-07,0,545641,5908,0,269029764483315081,14626,35,22469,96
126512424149869924,2020-02-02T18:15:05.000000,544642.0,351.275,280739.0,252.255,5.56206,8.23534,0.00171652,2.37277e-07,0,425501,4761,0,197675661721512690,14633,-9,22444,32
166879934967224182,2022-02-01T18:52:21.000000,508633.0,339.485,275699.0,249.991,6.1119,10.3765,0.00175339,2.47935e-07,0,529867,5795,0,260749896171458255,14697,-4,22169,-92
156456344998049154,2021-07-28T06:33:42.000000,552413.0,353.772,289311.0,256.061,5.6677,8.96771,0.00172985,2.30718e-07,0,502375,5583,0,244463038549417395,14624,-9,22480,53
166903508652667002,2022-02-02T05:06:18.000000,531474.0,518.891,272030.0,249.991,5.95521,8.37205,0.00173427,3.31027e-07,0,529908,5795,0,260786732011471838,14658,-17,22337,-32
126046147009370029,2020-01-25T07:51:33.000000,175891.0,nan,605846.0,nan,nan,nan,0.00139034,nan,13520,424241,4752,0,196947104442938196,14647,10,22392,-1965
152007785780536714,2021-05-08T19:56:11.000000,564901.0,357.749,288168.0,255.565,5.70998,8.63544,0.00174335,2.32627e-07,0,491176,5466,0,237512164269017148,14633,-12,22444,27
156452252750206842,2021-07-28T04:47:09.000000,557518.0,355.473,285057.0,254.196,5.57303,8.14653,0.00174014,2.40289e-07,0,502496,5583,0,244456643909035709,14648,-9,22389,3
156908707681940372,2021-08-05T10:53:09.000000,555201.0,354.682,285286.0,254.304,5.77727,8.32141,0.00174264,2.40264e-07,0,503392,5592,0,245169855243678571,14660,18,22319,-3
131935805121631330,2020-05-10T20:08:05.000000,535611.0,349.75,284819.0,255.603,45.1816,10.0872,0.00172561,2.46723e-07,0,440436,4883,0,206149695243686760,14687,-22,22191,-100
126059980244292691,2020-01-25T13:51:49.000000,538284.0,349.235,288702.0,255.806,5.96111,10.2251,0.00173915,2.41613e-07,0,424200,4752,0,196968718118897858,14690,21,22194,-52
156898966888571312,2021-08-05T06:39:30.000000,89431.9,392.012,308044.0,317.809,nan,10.863,0.00139034,2.60145e-07,0,503452,5592,0,245154634750458864,14630,17,22461,71
126498591102482027,2020-02-02T12:14:50.000000,540237.0,349.872,280755.0,252.273,5.79277,8.40408,0.00173637,2.4514e-07,0,425427,4760,0,197654048087941193,14668,-8,22299,-40
151606660531402278,2021-05-01T13:50:58.000000,541528.0,351.686,277940.0,252.639,5.83294,9.17538,0.00174278,2.37909e-07,0,490279,5450,0,236885406569715518,14670,9,22305,-21
166907600948225934,2022-02-02T06:52:53.000000,545246.0,351.48,280218.0,252.048,5.90684,8.47587,0.00173783,2.36445e-07,0,529880,5795,0,260793125971440253,14636,-7,22435,27
166617119471620512,2022-01-28T00:47:42.000000,550358.0,353.155,283209.0,253.38,5.86953,8.44904,0.00174618,2.38217e-07,0,529256,5789,0,260339248664940069,14641,18,22426,50
154227783825909079,2021-06-17T23:23:29.000000,564197.0,358.782,287569.0,256.607,5.6315,8.43798,0.00172938,2.36133e-07,0,496779,5536,0,240980911718205632,14634,38,22441,88
166630952523440177,2022-01-28T06:47:58.000000,522800.0,344.158,278801.0,251.421,5.9273,9.14737,0.00172964,2.34426e-07,0,529394,5790,0,260360862304577189,14671,17,22288,-18
166626860276917293,2022-01-28T05:01:23.000000,509003.0,340.77,271356.0,249.69,6.00915,9.34864,0.00171741,2.44403e-07,0,529336,5790,0,260354468671116594,14674,6,22259,-40
131400343497925836,2020-05-01T03:44:46.000000,561085.0,356.536,285658.0,254.442,5.71252,8.86266,0.00174735,2.32921e-07,0,438935,4866,0,205313036205410752,14632,19,22447,65
152017526714167730,2021-05-09T00:09:50.000000,528590.0,346.061,277657.0,250.864,5.48046,9.00271,0.00171019,2.34139e-07,0,491089,5466,0,237527384981913818,14619,-14,22491,59
134096388494616083,2020-06-18T21:48:12.000000,543447.0,350.89,280261.0,252.028,5.43648,8.26593,0.0017106,2.37662e-07,0,445556,4945,0,209525606513203106,14634,49,22441,97
151588735122957692,2021-05-01T06:04:11.000000,555950.0,354.902,285396.0,254.33,5.54877,8.33073,0.001724,2.35249e-07,0,490367,5450,0,236857397617670554,14632,20,22443,65
166917341858652753,2022-02-02T11:06:34.000000,538810.0,349.39,279568.0,251.727,5.9119,8.64192,0.00171442,2.37285e-07,0,530037,5796,0,260808345642692240,14631,-8,22458,42
131410084319076842,2020-05-01T07:58:25.000000,524409.0,344.681,277639.0,250.869,5.68756,8.74301,0.00170416,2.37871e-07,0,439019,4866,0,205328256237902122,14671,20,22276,-19
154231876110172927,2021-06-18T01:10:02.000000,563638.0,533.533,288453.0,384.495,5.65684,9.04914,0.00175072,3.62753e-07,0,496875,5536,0,240987306289434739,14653,39,22373,49
151592827444323152,2021-05-01T07:50:45.000000,559975.0,357.537,284739.0,255.379,5.77804,8.6946,0.00174684,2.35334e-07,0,490283,5450,0,236863792370726233,14630,9,22457,59
126055887895271049,2020-01-25T12:05:14.000000,523504.0,345.835,278840.0,252.893,5.99666,9.96385,0.00171857,2.4837e-07,0,424150,4752,0,196962324577693302,14688,10,22176,-70
134100480778224583,2020-06-18T23:34:45.000000,543414.0,352.12,277004.0,252.279,5.75226,9.15905,0.00176595,2.46638e-07,0,445438,4945,0,209532000957579833,14654,39,22370,46
131414176631535370,2020-05-01T09:44:59.000000,581189.0,491.137,80110.8,252.745,5.82668,nan,0.00227598,5.05838e-07,16384,438972,4866,0,205334650476859799,14670,9,22297,-23
156894874643883443,2021-08-05T04:52:56.000000,564255.0,357.534,290535.0,256.605,5.63648,8.34391,0.00172617,2.33176e-07,0,503412,5592,0,245148240619137789,14634,16,22441,61
145519430733330067,2021-01-11T11:46:43.000000,550410.0,526.844,277791.0,376.48,5.54462,8.7072,0.00175286,3.50783e-07,0,474531,5288,0,227374110262168054,14624,31,22476,97
166613027164673264,2022-01-27T23:01:07.000000,544798.0,351.38,279157.0,251.562,5.81981,8.23002,0.00172379,2.42405e-07,0,529311,5789,0,260332854435049981,14644,18,22405,41
156438419615388195,2021-07-27T22:46:56.000000,519298.0,344.422,280263.0,253.564,5.93087,9.85635,0.00171744,2.49604e-07,0,502350,5582,0,244435030139145518,14684,-20,22212,-90
131953730502324326,2020-05-11T03:54:51.000000,542932.0,351.878,284299.0,380.962,5.60852,8.73679,0.00172495,2.79014e-07,0,440394,4883,0,206177703650549471,14618,-24,22498,51
161905811708375575,2021-11-03T19:46:15.000000,536005.0,349.644,279270.0,377.606,5.84713,8.64995,0.00173202,2.82405e-07,0,517803,5691,0,252977830535252259,14618,-21,22494,50
151602568277270756,2021-05-01T12:04:24.000000,522945.0,513.926,275741.0,251.546,5.6809,8.91988,0.00170845,3.22873e-07,0,490297,5450,0,236879012674350943,14670,9,22283,-27
173119300198122707,2022-05-25T14:53:16.000000,538504.0,350.514,275383.0,251.562,5.96859,8.85983,0.00175149,2.47313e-07,0,547790,5927,0,270498906048820861,14657,-42,22365,-50
172174957267153473,2022-05-08T13:03:02.000000,546665.0,351.923,285813.0,254.517,5.97152,9.22758,0.00169366,2.30826e-07,0,545648,5908,0,269023369717522869,14619,34,22487,113
126502683395544243,2020-02-02T14:01:24.000000,555632.0,354.862,280458.0,252.158,5.6666,8.86318,0.00175815,2.38109e-07,0,425582,4761,0,197660442295128204,14645,-8,22410,10
126488850201486581,2020-02-02T08:01:08.000000,539566.0,350.748,281426.0,254.136,5.87653,9.62324,0.0017302,2.343e-07,0,425430,4760,0,197638827929365434,14679,-18,22256,-72
182488107391936335,2022-11-11T01:04:17.000000,536478.0,348.644,280435.0,373.455,6.09711,8.16654,0.00182303,3.18604e-07,0,570869,6124,0,285137667542188427,14634,-24,22433,10
183529149068535683,2022-11-29T20:57:06.000000,566435.0,358.252,290812.0,nan,40.6659,nan,0.00139034,2.31163e-07,15360,574038,6158,0,286764294406294182,14636,43,22435,-1912
183525056813233467,2022-11-29T19:10:32.000000,541846.0,350.368,286219.0,254.701,6.1676,9.27419,0.00169099,2.3291e-07,0,574015,6158,0,286757900258766422,14621,42,22477,115
