#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
192215461879484936,2023-05-05T23:06:14.000000,388558000.0,111242.0,248994000.0,89071.9,5.9604,9.63444,0.00165907,9.76575e-08,0,600272,6509,2,300336659172202434,14683,-50,22211,-124
190184555307615556,2023-03-30T05:33:06.000000,404830000.0,113547.0,252073000.0,89629.4,5.86684,8.37591,0.00167615,9.83078e-08,0,592450,6432,2,297163367653441887,14656,17,22356,18
189548355115835446,2023-03-18T17:24:07.000000,415541000.0,115032.0,258717000.0,90782.5,5.95526,8.37898,0.00166515,9.28792e-08,0,591028,6401,2,296169304854927605,14628,-25,22467,31
189534522075914825,2023-03-18T11:23:51.000000,412238000.0,114565.0,255843000.0,90293.2,5.98899,9.0012,0.00166967,9.43595e-08,0,590962,6400,2,296147690728797679,14672,-24,22273,-70
184624255866774799,2022-12-19T16:12:17.000000,408032000.0,113980.0,245010000.0,88357.6,5.88454,9.10325,0.00167139,9.53438e-08,0,577331,6193,2,288475399776788804,14674,4,22251,-46
184614515009967742,2022-12-19T11:58:38.000000,377591000.0,109686.0,259021000.0,90854.6,5.80737,8.74673,0.00170475,1.00034e-07,0,577420,6193,2,288460179688408700,14647,3,22400,21
184610422731326497,2022-12-19T10:12:04.000000,407582000.0,113923.0,253306000.0,89850.6,5.87977,8.36581,0.00168277,9.78633e-08,0,577314,6193,2,288453785503417231,14652,3,22364,5
184324030686474808,2022-12-14T05:54:29.000000,397216000.0,112473.0,258151000.0,90701.4,5.80418,9.1286,0.00168363,9.44647e-08,0,575993,6184,2,288006297933511314,14665,-16,22332,-36
184333771540154153,2022-12-14T10:08:08.000000,407251000.0,113878.0,253009000.0,89797.6,5.84317,8.33845,0.00166646,9.8398e-08,0,576048,6184,2,288021518017110208,14655,-16,22347,-26
184319938367591080,2022-12-14T04:07:56.000000,397407000.0,112505.0,246208000.0,88576.2,5.97846,9.6617,0.00167076,9.79315e-08,0,575915,6184,2,287999903684756166,14684,-16,22208,-88
184337863809361744,2022-12-14T11:54:42.000000,379566000.0,109945.0,255296000.0,90179.7,5.80029,8.48435,0.00169942,9.82575e-08,0,576099,6184,2,288027912187475811,14638,-16,22437,19
22698056601970531,2014-12-13T07:44:50.000000,385920000.0,110857.0,248784000.0,89039.4,5.19141,8.44233,0.00173752,1.02477e-07,0,51843,344,2,-9999,-9999,-9999,-9999,-9999
22702148942861448,2014-12-13T09:31:24.000000,378885000.0,109851.0,252428000.0,89682.5,5.3637,10.2154,0.0017151,1.05555e-07,0,51664,344,2,-9999,-9999,-9999,-9999,-9999
29998590779217803,2015-04-24T08:26:57.000000,379315000.0,109942.0,252350000.0,89670.1,5.81751,8.27205,0.00174946,1.05912e-07,0,91139,477,2,-9999,-9999,-9999,-9999,-9999
31932732857664365,2015-05-29T08:00:04.000000,373796000.0,109102.0,252874000.0,89772.8,5.70015,8.45897,0.00171473,1.04319e-07,0,100933,509,2,-9999,-9999,-9999,-9999,-9999
31936825143767779,2015-05-29T09:46:39.000000,203958000.0,80658.4,208119000.0,81452.8,4.89701,10.0753,0.00163481,1.2263e-07,0,100942,509,2,-9999,-9999,-9999,-9999,-9999
38199587395224813,2015-09-19T16:01:42.000000,426053000.0,116470.0,255804000.0,90290.1,5.32311,8.24272,0.00173175,9.98989e-08,0,129180,651,2,-9999,-9999,-9999,-9999,-9999
38203679686443394,2015-09-19T17:48:16.000000,405438000.0,113620.0,261941000.0,91359.7,5.58168,9.73606,0.00175396,1.01093e-07,0,129051,651,2,-9999,-9999,-9999,-9999,-9999
38549483712198275,2015-09-25T23:52:55.000000,422925000.0,116052.0,260167000.0,91047.0,5.63512,9.9231,0.00171402,9.53613e-08,0,131881,667,2,-9999,-9999,-9999,-9999,-9999
38559224486708923,2015-09-26T04:06:33.000000,425994000.0,116461.0,257358000.0,90561.8,5.2888,8.20723,0.00177445,1.04493e-07,0,131953,667,2,-9999,-9999,-9999,-9999,-9999
38573057722839827,2015-09-26T10:06:46.000000,421221000.0,115809.0,261634000.0,91297.8,5.13608,8.04562,0.00171528,9.63979e-08,0,132039,667,2,-9999,-9999,-9999,-9999,-9999
40728023746376468,2015-11-04T09:20:28.000000,410887000.0,114378.0,222827000.0,84266.0,5.13313,8.13422,0.00179651,9.95967e-08,0,148459,709,2,-9999,-9999,-9999,-9999,-9999
40732116036276709,2015-11-04T11:07:01.000000,420152000.0,115692.0,260725000.0,91141.8,5.51598,9.24732,0.00181298,1.02516e-07,0,148483,709,2,-9999,-9999,-9999,-9999,-9999
