#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
109460250301609809,2019-03-31T08:56:47.000000,460845000.0,121140.0,234341000.0,86422.5,6.23274,9.26579,0.00182431,1.07104e-07,0,379321,4365,0,171031641081791179,14673,-16,22296,-52
109474083468530749,2019-03-31T14:57:01.000000,502456000.0,126499.0,236084000.0,86739.2,5.92139,8.71293,0.00192266,1.0794e-07,0,379318,4365,0,171053255405584652,14643,-16,22412,5
109483824239890881,2019-03-31T19:10:40.000000,510059000.0,127450.0,237873000.0,87074.2,5.93571,7.85466,0.00180216,1.00192e-07,0,379323,4365,0,171068475360468831,14639,-16,22420,14
110138017249146155,2019-04-12T15:06:32.000000,481042000.0,123760.0,233437000.0,86259.1,6.12053,9.22779,0.00181726,1.05262e-07,0,381871,4378,2,172090651937427978,14670,4,22309,-24
113423677459550618,2019-06-11T01:12:06.000000,515933000.0,128185.0,236447000.0,86808.8,5.92426,7.87902,0.00182461,1.00401e-07,0,390344,4466,2,177224496015865951,14638,-34,22419,-7
92564617687647838,2018-05-29T19:46:41.000000,472057000.0,122591.0,238067000.0,87106.2,6.21581,8.82565,0.00187109,1.12088e-07,0,337810,3990,0,144632215122256163,14657,-28,22353,-39
95812679268627979,2018-07-27T13:36:35.000000,450495000.0,119755.0,235275000.0,86581.3,70.151,8.25159,0.00185077,1.07608e-07,0,346464,4064,0,149707311342316766,14623,-50,22479,6
101415800335660645,2018-11-05T21:37:10.000000,487820000.0,124614.0,223110000.0,84317.6,6.29237,7.81519,0.0018817,1.02767e-07,0,359197,4181,2,158462188009455557,14622,4,22474,68
101457299693638882,2018-11-06T15:37:52.000000,488205000.0,124679.0,221227000.0,83972.7,6.48961,8.84144,0.0018339,1.05278e-07,0,359334,4182,2,158527030756166406,14687,1,22187,-75
101585887139246164,2018-11-08T23:26:27.000000,443592000.0,118853.0,236145000.0,86756.7,6.4655,8.8827,0.00178748,1.08716e-07,0,359620,4190,2,158727948641060624,14663,-13,22342,-28
101595627933151343,2018-11-09T03:40:07.000000,492774000.0,125255.0,232694000.0,86117.2,6.44481,7.89357,0.00182756,1.04681e-07,0,359593,4190,0,158743168630841001,14659,-14,22338,-28
101581794885117608,2018-11-08T21:39:53.000000,504422000.0,126712.0,226946000.0,85048.8,6.32743,8.49785,0.00181344,9.93922e-08,0,359580,4190,2,158721554493310954,14679,-13,22240,-70
101609461119084372,2018-11-09T09:40:21.000000,499793000.0,126137.0,232265000.0,86024.8,6.46745,7.60482,0.00183473,1.00869e-07,0,359558,4190,2,158764782984082689,14636,-17,22435,19
114916635452774131,2019-07-08T01:13:29.000000,475941000.0,123101.0,220576000.0,83843.7,6.169,8.80194,0.00174603,1.01256e-07,0,394399,4498,2,179557242880104131,14689,33,22173,-46
119852989689427784,2019-10-05T07:51:55.000000,427729000.0,116698.0,234057000.0,86361.9,76.5828,8.37465,0.00179762,1.05163e-07,0,408649,4622,2,187270296375553043,14624,3,22472,64
119862730458285625,2019-10-05T12:05:36.000000,513135000.0,127806.0,232609000.0,86112.3,5.96135,8.18206,0.00177058,9.98235e-08,0,408753,4623,2,187285516326352544,14654,4,22350,-1
120461692055495182,2019-10-16T08:03:53.000000,495675000.0,125609.0,233717000.0,86308.6,6.06429,9.35667,0.00178339,9.64869e-08,0,410481,4633,2,188221393821962362,14674,-13,22275,-57
120499099073930176,2019-10-17T00:18:02.000000,516737000.0,128258.0,250859000.0,89397.1,5.88885,8.117,0.00176204,9.52103e-08,0,410942,4634,2,188279842289101715,14630,-15,22449,32
123645834751169176,2019-12-12T22:02:35.000000,501581000.0,126388.0,233921000.0,86346.4,5.8615,8.72231,0.00181663,9.9037e-08,0,418705,4705,2,193196616784224298,14641,25,22422,57
125057863113692371,2020-01-07T10:51:54.000000,478520000.0,123453.0,235992000.0,86726.4,6.01124,8.88881,0.0018054,1.01737e-07,0,421750,4733,2,195402911100345120,14645,-46,22410,-32
109469991187395639,2019-03-31T13:10:27.000000,514412000.0,127969.0,234682000.0,86485.0,6.03578,8.27099,0.00185047,1.00972e-07,0,379353,4365,2,171046861215903336,14663,-16,22314,-41
109487916473840139,2019-03-31T20:57:14.000000,457308000.0,120661.0,231546000.0,85881.1,72.7483,8.07928,0.00179264,1.02591e-07,0,379371,4365,0,171074869475585633,14621,-16,22493,56
110106258831598419,2019-04-12T01:19:31.000000,516219000.0,128193.0,246714000.0,88654.2,5.92583,7.97166,0.00184179,9.69004e-08,0,381203,4377,2,172041029409938124,14629,2,22452,53
110110351063053654,2019-04-12T03:06:05.000000,446231000.0,119184.0,232121000.0,86004.8,5.85587,8.30552,0.00186945,1.08057e-07,0,381020,4377,0,172047423521395835,14622,2,22482,68
110133924941013714,2019-04-12T13:19:58.000000,511206000.0,127557.0,231796000.0,85954.5,6.06389,8.50805,0.00188389,1.02458e-07,0,381810,4378,2,172084257704895922,14672,4,22269,-40
110151850547516903,2019-04-12T21:06:46.000000,489634000.0,124859.0,227748000.0,85207.5,6.2127,9.48315,0.00185451,1.09668e-07,0,381820,4378,0,172112266466619918,14694,4,22182,-75
106996409881466056,2019-02-14T19:37:37.000000,482968000.0,124005.0,220036000.0,83740.3,6.21051,8.66766,0.0018364,1.05285e-07,0,372686,4308,2,167181890425004644,14688,36,22188,-34
92560525381997786,2018-05-29T18:00:06.000000,489212000.0,124804.0,223419000.0,84385.9,6.29751,8.75554,0.0018969,1.1023e-07,0,337752,3990,2,144625820895121500,14686,-27,22190,-108
92574358484182143,2018-05-30T00:00:21.000000,520778000.0,128755.0,234283000.0,86405.4,6.19981,7.57781,0.00181481,9.72247e-08,0,337833,3991,2,144647435117262434,14631,-28,22446,15
93846435171419870,2018-06-22T00:08:57.000000,510312000.0,127459.0,229265000.0,85483.0,6.18054,7.72352,0.00189594,1.0347e-07,0,340882,4017,0,146635054940820410,14656,24,22348,20
93850527464469630,2018-06-22T01:55:31.000000,502061000.0,126437.0,234972000.0,86539.2,6.25864,8.87252,0.00182246,1.02623e-07,0,340930,4017,2,146641449149192212,14670,24,22313,3
95808586989445202,2018-07-27T11:50:01.000000,499448000.0,126088.0,155000000.0,nan,6.23731,nan,0.00139034,9.04726e-08,13312,346466,4064,2,149700917156466754,14668,-49,22285,-82
98797035115176418,2018-09-19T12:58:58.000000,478824000.0,123465.0,242335000.0,87865.8,6.37353,8.32199,0.00184698,1.03652e-07,0,353664,4121,2,154370367351990690,14628,-42,22463,4
101447558963179953,2018-11-06T11:24:12.000000,470138000.0,122354.0,234817000.0,86511.8,6.46856,8.89085,0.00180396,1.05839e-07,0,359278,4182,2,158511810866165988,14665,2,22332,-15
101461391918802353,2018-11-06T17:24:26.000000,479977000.0,123606.0,231416000.0,85876.2,6.23886,9.04479,0.00181749,1.05348e-07,0,359276,4182,2,158533424859218536,14682,1,22247,-53
115445258653934379,2019-07-17T14:40:39.000000,489727000.0,124856.0,222312000.0,84179.3,6.01026,8.47387,0.00176011,9.77016e-08,0,396034,4508,2,180383216632454326,14672,39,22265,0
117277480697897903,2019-08-19T17:58:04.000000,508688000.0,127245.0,232666000.0,86104.9,6.08662,9.25156,0.00179383,9.54382e-08,0,401934,4563,2,183246063576114448,14678,-44,22263,-99
119848897451156581,2019-10-05T06:05:21.000000,516715000.0,128250.0,241304000.0,87672.7,5.85127,7.94152,0.00175181,9.52311e-08,0,408589,4622,2,187263902252332574,14630,4,22445,52
119876563614574384,2019-10-05T18:05:50.000000,500937000.0,126275.0,229240000.0,85471.5,5.98017,8.67891,0.0017675,9.70722e-08,0,408714,4623,0,187307130632910129,14679,4,22236,-53
119880655939084725,2019-10-05T19:52:25.000000,490480000.0,124949.0,234293000.0,86408.8,6.07424,9.4503,0.00178506,9.75599e-08,0,408728,4623,2,187313524890610190,14676,4,22277,-37
120471432960811607,2019-10-16T12:17:33.000000,507905000.0,127147.0,234259000.0,86406.4,6.04901,8.57009,0.00175638,9.62104e-08,0,410450,4633,2,188236613986898301,14673,-13,22270,-57
120475525265277820,2019-10-16T14:04:07.000000,498359000.0,125958.0,237009000.0,86916.6,5.95977,9.13847,0.00179529,9.99522e-08,0,410369,4633,2,188243008212394617,14654,-14,22370,-13
120485266083169111,2019-10-16T18:17:47.000000,514671000.0,127997.0,235149000.0,86574.0,5.94074,8.16124,0.00176472,9.94207e-08,0,410495,4633,0,188258228241084772,14652,-14,22368,-13
120489358350410825,2019-10-16T20:04:22.000000,477123000.0,123249.0,239071000.0,87274.4,6.08443,8.66407,0.00178491,9.93999e-08,0,410617,4633,2,188264622407686005,14634,-14,22449,29
123641742489445461,2019-12-12T20:16:01.000000,509907000.0,127405.0,229483000.0,85501.7,5.82763,7.86635,0.0017561,9.64291e-08,0,418739,4705,2,193190222625404919,14633,24,22448,75
125053770816820569,2020-01-07T09:05:21.000000,484132000.0,124156.0,222144000.0,84140.7,6.14413,8.78132,0.00174751,1.00252e-07,0,421742,4733,2,195396516887326265,14687,-46,22187,-130
183911963410744374,2022-12-06T19:13:24.000000,498858000.0,126023.0,236028000.0,86739.0,6.30251,8.59179,0.00180484,1.00455e-07,0,575097,6176,2,287362442814707397,14656,-38,22368,-43
186048203727835599,2023-01-14T10:21:16.000000,480368000.0,123672.0,221352000.0,83994.4,6.58643,9.03295,0.00174762,1.01166e-07,0,582027,6227,2,290700318310934696,14683,42,22215,-18
187637263211577397,2023-02-12T04:00:03.000000,50291300.0,nan,173226000.0,nan,nan,nan,0.00139034,nan,13520,585625,6328,2,293183223753591331,14648,-47,22388,-40
189074820624696177,2023-03-10T03:54:08.000000,497401000.0,125839.0,226433000.0,84958.3,6.51427,7.91447,0.00177575,1.00588e-07,0,589079,6384,0,295429407211891501,14650,25,22370,32
