#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
109357050455793772,2019-03-29T12:09:28.000000,20119.3,68.0243,12224.6,53.3121,5.62163,9.65386,0.00181339,1.29667e-06,1,379196,4363,0,170870389121508351,14668,36,22285,3
109361142766413347,2019-03-29T13:56:01.000000,20206.8,68.1868,10871.5,50.3661,5.80799,10.3826,0.0017043,1.19686e-06,1,379151,4363,0,170876783357368848,14683,36,22244,-16
99421419917975924,2018-09-30T19:59:30.000000,20698.5,68.9852,11066.9,50.7723,5.93641,9.60201,0.00169407,1.17998e-06,1,354892,4135,0,-9999,-9999,-9999,-9999,-9999
106634719929984275,2019-02-08T06:42:06.000000,20701.6,69.043,10949.3,50.4611,5.5841,8.67589,0.00170128,1.22481e-06,1,371919,4301,0,166616747676071090,14634,50,22445,101
106638812217918314,2019-02-08T08:28:39.000000,20973.8,69.5438,11032.4,50.7972,5.6605,9.54972,0.00173279,1.24638e-06,1,371909,4301,0,166623141875368691,14655,51,22371,59
108458276575514998,2019-03-13T06:05:53.000000,19681.4,67.4264,10932.7,50.4912,5.77554,9.56981,0.00170626,1.27861e-06,1,376988,4344,0,169466054934332880,14681,-32,22217,-102
108462368867406537,2019-03-13T07:52:27.000000,21291.7,70.2249,11115.4,50.9382,5.76467,8.82765,0.00172551,1.22161e-06,1,376986,4344,0,169472449139085716,14643,-32,22420,-11
99431160743356277,2018-10-01T00:13:12.000000,20476.5,68.6919,10952.0,50.6086,5.75499,8.43639,0.00171338,1.23377e-06,1,354971,4136,0,-9999,-9999,-9999,-9999,-9999
96570290544849928,2018-08-10T06:24:30.000000,20756.7,69.1767,11269.0,51.2523,6.04393,8.70516,0.00171161,1.26887e-06,1,348056,4079,0,150891076760512554,14663,-39,22314,-68
96574382821011921,2018-08-10T08:11:05.000000,20390.1,68.4829,10970.5,50.4978,5.83533,9.72989,0.00169332,1.18089e-06,0,348098,4079,0,150897470942360334,14620,-39,22496,28
98352697657029998,2018-09-11T12:05:50.000000,19884.7,67.6375,10666.1,49.8357,5.76705,8.98166,0.00168791,1.22481e-06,1,352666,4113,0,153676087873807816,14621,41,22477,112
98356789965809432,2018-09-11T13:52:25.000000,21140.6,69.7964,11029.7,50.6536,5.93977,8.6467,0.0017208,1.20164e-06,1,352655,4113,0,153682482105885443,14635,42,22438,84
114757006360748356,2019-07-05T03:52:30.000000,20447.5,68.5961,11023.1,50.7675,5.81245,9.92651,0.00171064,1.18564e-06,1,393890,4494,2,179307820222892889,14673,-5,22282,-47
114766747254142305,2019-07-05T08:06:11.000000,20465.6,68.7406,10954.1,50.5601,5.64318,8.341,0.0017177,1.2794e-06,1,394183,4495,0,179323040369379863,14666,-5,22305,-34
