#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
90660811400286970,2018-04-25T09:30:21.000000,152356.0,185.971,166702.0,194.471,4.8115,11.0052,0.00156537,3.54945e-07,0,332383,3615,0,141657516380700547,14683,-36,22203,-112
90664903685755405,2018-04-25T11:16:55.000000,163081.0,192.451,169363.0,196.008,4.77993,9.7192,0.00164062,3.67935e-07,0,332386,3615,0,141663909793490742,14639,-36,22424,-14
94145217698895016,2018-06-27T09:47:56.000000,153267.0,186.523,167558.0,194.96,4.95116,11.8406,0.00156525,3.46198e-07,0,341587,4023,0,147101901641316201,14691,-22,22191,-103
94154958581023652,2018-06-27T14:01:36.000000,157501.0,189.064,165426.0,193.732,4.69797,9.08381,0.0015744,3.58261e-07,0,341637,4023,0,147117121769688794,14651,-22,22367,-23
94159050838176392,2018-06-27T15:48:10.000000,157777.0,189.202,167443.0,194.884,4.83768,10.3915,0.00154747,3.25164e-07,0,341627,4023,0,147123515501702325,14621,-22,22493,46
94749646922216377,2018-07-08T08:08:28.000000,155012.0,187.536,166719.0,194.46,4.73098,10.2589,0.00154631,3.34647e-07,0,342782,4034,0,148046321884194915,14621,31,22481,106
94753739158642739,2018-07-08T09:55:02.000000,163521.0,192.634,170224.0,196.493,4.84327,10.0876,0.0015528,3.2898e-07,0,342886,4035,0,148052716002675570,14626,32,22469,93
94763480002336410,2018-07-08T14:08:43.000000,148796.0,183.787,169614.0,196.155,4.88144,11.75,0.0015552,3.52784e-07,0,342926,4035,0,148067936071936252,14689,34,22173,-44
97156218766139663,2018-08-20T20:41:57.000000,156608.0,188.507,167740.0,195.078,4.93084,10.5443,0.00154912,3.26086e-07,0,349417,4091,0,151806590808683256,14676,-38,22285,-83
98483089535989511,2018-09-13T20:37:54.000000,159180.0,190.051,168155.0,195.309,4.84836,10.2138,0.00155659,3.28598e-07,0,353086,4116,0,153879825967482296,14624,50,22472,117
100279258503104293,2018-10-16T08:16:00.000000,159610.0,190.315,165177.0,193.592,4.88882,9.95158,0.00158772,3.68053e-07,0,356665,4158,0,-9999,-9999,-9999,-9999,-9999
102582819754104687,2018-11-27T00:07:11.000000,160666.0,191.114,166068.0,194.106,4.79187,9.22303,0.00157002,3.53512e-07,0,362737,4218,0,160285654433838474,14645,24,22390,41
102586912044013409,2018-11-27T01:53:45.000000,160850.0,191.295,167362.0,194.861,4.88478,9.98898,0.00156709,3.44249e-07,0,362752,4218,0,160292048636550789,14649,24,22394,40
107821474726552506,2019-03-01T17:47:22.000000,153492.0,186.624,162786.0,192.183,4.60657,10.0009,0.00155225,3.42759e-07,0,375399,4326,0,168471053246793666,14673,-36,22262,-89
107825567012152060,2019-03-01T19:33:56.000000,162619.0,192.096,168115.0,195.268,4.73974,9.92894,0.0015612,3.34479e-07,0,375423,4326,0,168477447023964010,14630,-36,22457,6
109438227560014917,2019-03-30T23:27:41.000000,155181.0,187.637,163395.0,192.539,4.59997,10.0224,0.00155923,3.43461e-07,0,379246,4364,0,170997229548997067,14675,51,22256,9
111596610061247369,2019-05-09T00:12:34.000000,157299.0,188.901,167359.0,194.871,4.72018,10.8193,0.00155764,3.31308e-07,0,385489,4406,0,174369702710306424,14678,-31,22263,-84
111606350876014214,2019-05-09T04:26:13.000000,154580.0,187.282,165737.0,193.891,4.35117,9.73956,0.00154928,3.36521e-07,0,385399,4406,0,174384921811715191,14623,-32,22471,25
112422173973698237,2019-05-23T22:30:53.000000,159616.0,190.43,165750.0,193.926,4.36823,9.24308,0.00155713,3.50861e-07,0,387562,4434,0,175659645402150793,14644,39,22393,61
112426266255345391,2019-05-24T00:17:27.000000,157516.0,189.084,162813.0,192.222,4.66271,10.007,0.0015841,3.56499e-07,0,387588,4434,0,175666040010203653,14660,40,22352,36
114962233758598232,2019-07-08T20:57:56.000000,156566.0,188.513,165988.0,194.072,4.45929,9.14446,0.00156466,3.56023e-07,0,394487,4499,0,179628489234827298,14651,-25,22363,-29
114966326015750512,2019-07-08T22:44:30.000000,153549.0,186.666,164643.0,193.254,4.54395,10.3962,0.0015577,3.30635e-07,0,394380,4498,0,179634882966978950,14617,-26,22497,45
116561831995159041,2019-08-06T19:15:28.000000,159219.0,190.116,168040.0,195.244,4.63285,10.2846,0.00156469,3.32709e-07,0,399715,4549,0,182127861479333814,14664,-26,22331,-48
116571572861563974,2019-08-06T23:29:09.000000,153625.0,186.697,165837.0,193.947,4.31687,9.97398,0.00154703,3.35216e-07,0,399541,4549,0,182143081164680554,14620,-27,22480,37
118163658915058182,2019-09-04T18:31:56.000000,90054.0,235.722,165453.0,193.732,nan,10.6129,0.00150522,2.60845e-07,0,404800,4583,0,184630715623147804,14681,46,22213,-15
119787922700669791,2019-10-04T03:33:05.000000,152758.0,186.222,168290.0,195.381,4.80163,11.4451,0.00156587,3.47912e-07,0,408430,4621,0,187168628206152240,14691,-40,22203,-119
119797663528546995,2019-10-04T07:46:46.000000,154184.0,187.039,165133.0,193.524,4.35501,9.88666,0.00153162,3.32345e-07,0,408490,4621,0,187183847831135519,14619,-41,22487,25
121921928158836219,2019-11-11T17:49:04.000000,155704.0,187.964,166865.0,194.546,4.52032,10.3643,0.00156303,3.34019e-07,0,414433,4671,0,190503011315594910,14624,42,22480,111
122696901221454370,2019-11-25T18:11:20.000000,154025.0,186.979,168732.0,195.638,4.75855,11.2607,0.00156043,3.46842e-07,0,416610,4686,0,191713907145048567,14686,-30,22214,-103
122706642067678780,2019-11-25T22:25:00.000000,158759.0,189.812,173872.0,198.579,4.42181,9.51538,0.00154312,3.41864e-07,0,416585,4686,0,191729126016429062,14633,-31,22440,4
125091172183839052,2020-01-08T01:22:23.000000,150991.0,185.135,166037.0,194.085,4.61866,10.6645,0.00155755,3.53424e-07,0,421677,4733,0,195454955105788174,14682,39,22218,-22
125755381602588417,2020-01-20T01:39:03.000000,146453.0,182.397,160409.0,190.849,4.68484,11.2694,0.00155022,3.58241e-07,0,423499,4746,0,196492782321685889,14689,-28,22173,-118
125759473904435714,2020-01-20T03:25:37.000000,155950.0,188.111,165232.0,193.618,4.5922,10.1409,0.00158143,3.53664e-07,0,423471,4746,0,196499176543644294,14654,-29,22382,-28
173668694595907772,2022-06-04T13:11:58.000000,157242.0,189.04,168230.0,195.383,4.75696,7.9564,0.00156364,3.35517e-07,0,548992,5938,0,271357333874524403,14661,36,22340,26
131064666786804003,2020-04-25T01:54:05.000000,158459.0,189.659,166974.0,194.643,4.55455,10.3642,0.00157012,3.34528e-07,0,437870,4853,0,204788540841225470,14664,41,22339,30
177061964566131491,2022-08-04T21:59:39.000000,152748.0,186.171,164416.0,193.119,4.77779,10.6189,0.00153174,3.32561e-07,0,556878,6009,0,276659318202178714,14619,41,22487,119
144086927986692427,2020-12-16T14:03:46.000000,153121.0,186.432,167911.0,195.163,4.74433,11.1209,0.00155866,3.48299e-07,0,471577,5261,0,225135823547388657,14686,-10,22222,-79
134802371883606614,2020-07-01T16:08:04.000000,156167.0,188.236,167130.0,194.725,4.61824,10.6808,0.00156674,3.35001e-07,0,447312,4958,0,210628703853764647,14675,21,22272,-20
137614918158415215,2020-08-21T12:54:02.000000,153056.0,186.502,164380.0,193.091,4.20601,9.85667,0.00154381,3.36888e-07,0,455930,5067,0,215023308189933884,14621,-39,22477,19
152059366604710197,2021-05-09T18:10:07.000000,155118.0,187.605,166767.0,194.506,4.61487,10.5857,0.00155257,3.33737e-07,0,491238,5467,0,237592758104931046,14674,-31,22283,-76
133750842028516934,2020-06-12T15:44:25.000000,163673.0,192.718,166525.0,194.339,29.7691,9.91437,0.00155911,3.38199e-07,0,444546,4925,0,208985689655753915,14637,-10,22440,27
143063542790542895,2020-11-28T01:52:44.000000,159087.0,190.122,170382.0,196.605,4.46838,10.0444,0.00155795,3.43973e-07,0,469363,5236,0,223536783395159649,14648,24,22401,44
131060574507516035,2020-04-25T00:07:31.000000,156617.0,188.542,165416.0,193.74,4.38764,9.28889,0.0015677,3.56176e-07,0,437996,4853,0,204782145453567922,14648,40,22384,57
165111917413142786,2021-12-31T19:29:26.000000,150559.0,184.868,165787.0,193.933,4.7867,11.0861,0.00156071,3.5323e-07,0,525755,5756,0,257987369526239850,14682,-10,22222,-76
155415259128591722,2021-07-09T10:42:10.000000,155090.0,187.594,166063.0,194.076,4.49752,10.0465,0.00155359,3.34236e-07,0,499640,5561,0,242836340955298796,14622,-26,22482,33
143059450498799232,2020-11-28T00:06:10.000000,158280.0,189.673,166409.0,194.301,4.31519,9.31168,0.00155216,3.49586e-07,0,469276,5236,0,223530389189938890,14647,23,22396,44
158422529818383239,2021-09-01T19:59:49.000000,158366.0,189.732,166948.0,194.623,4.45087,9.39852,0.00155179,3.46734e-07,0,507413,5623,0,247535201409964262,14641,-40,22410,-21
170694839438681787,2022-04-11T18:30:54.000000,151212.0,185.231,161165.0,191.219,4.76929,10.6803,0.00155017,3.44994e-07,0,540814,5878,0,266710685608974336,14677,51,22238,1
161573409610547552,2021-10-28T19:38:50.000000,157247.0,188.913,163460.0,192.59,9.422,9.31975,0.00155802,3.55047e-07,0,517272,5686,0,252458451084892870,14650,-31,22382,-28
133737008959627619,2020-06-12T09:44:11.000000,156163.0,188.228,166448.0,194.323,4.61663,10.7293,0.00155582,3.3167e-07,0,444430,4924,0,208964074284593811,14675,-9,22280,-52
164143814144566148,2021-12-14T07:18:29.000000,153756.0,186.779,163119.0,192.375,4.73442,10.4368,0.0015461,3.40829e-07,0,523608,5737,0,256474708168573023,14672,21,22261,-23
172986971488661887,2022-05-23T05:19:09.000000,154551.0,187.308,164567.0,193.229,4.79355,9.54797,0.00156151,3.5176e-07,0,547400,5924,0,270292140735509244,14658,-26,22333,-46
165116009665316322,2021-12-31T21:16:00.000000,155555.0,187.9,163655.0,192.694,30.4091,9.85064,0.00156618,3.55943e-07,0,525785,5756,0,257993763670034946,14658,-11,22358,-19
173664602312950507,2022-06-04T11:25:24.000000,155040.0,187.595,164099.0,192.965,4.76693,9.42908,0.0015711,3.58281e-07,0,548991,5938,0,271350940100534882,14651,35,22371,44
134784446514221355,2020-07-01T08:21:15.000000,158728.0,189.881,167958.0,195.221,4.28572,9.43207,0.00156078,3.47981e-07,0,447299,4958,0,210600696246641954,14637,19,22422,54
134798279640884342,2020-07-01T14:21:29.000000,153733.0,186.763,161876.0,191.635,4.51834,10.0277,0.00155147,3.43677e-07,0,447258,4958,0,210622310506684932,14676,21,22257,-27
