#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
191906930109883945,2023-04-30T09:12:45.000000,223426.0,225.066,166683.0,194.454,5.53362,10.4021,0.00165305,3.29046e-07,0,599718,6503,0,299854576082187371,14683,47,22244,-3
191902837838328387,2023-04-30T07:26:11.000000,226750.0,226.772,166853.0,194.595,5.64004,8.93564,0.00164391,3.42945e-07,0,599702,6503,0,299848183109142495,14661,47,22328,35
189678130846131487,2023-03-21T01:54:05.000000,230090.0,228.421,169596.0,196.132,5.50719,9.08313,0.00162993,3.3225e-07,0,591262,6403,0,296372077233308382,14632,-16,22443,25
189668389985502518,2023-03-20T21:40:26.000000,228302.0,227.527,167385.0,194.882,5.49871,9.26004,0.00166663,3.44169e-07,0,591209,6403,0,296356858338276180,14656,-15,22360,-22
189664297731363504,2023-03-20T19:53:52.000000,216271.0,221.487,167164.0,194.742,5.61155,10.8179,0.00164216,3.46819e-07,0,591194,6403,0,296350462990749716,14683,-15,22207,-87
188631192396665565,2023-03-02T03:30:48.000000,221076.0,223.915,170153.0,196.471,5.62359,34.7721,0.00165205,3.40177e-07,0,587949,6363,0,294736235904146500,14689,22,22209,-46
188627100172817512,2023-03-02T01:44:14.000000,216887.0,221.795,166153.0,194.138,5.66006,11.6544,0.00163032,3.47002e-07,0,587874,6363,0,294729842588241064,14688,22,22192,-51
188613267098981851,2023-03-01T19:44:00.000000,229331.0,228.123,167864.0,195.147,5.44626,8.96344,0.00164188,3.41317e-07,0,587810,6359,0,294708228828871954,14645,21,22398,43
185742638514238109,2023-01-08T21:47:04.000000,224110.0,225.429,168238.0,195.341,5.41937,10.0291,0.00164075,3.23208e-07,0,581193,6216,0,290222871245446717,14620,-24,22492,44
185738546204787864,2023-01-08T20:00:29.000000,224265.0,225.604,166519.0,194.382,5.54206,8.73802,0.0016512,3.50134e-07,0,581017,6215,0,290216477432286811,14653,-24,22361,-28
185728805450323689,2023-01-08T15:46:49.000000,214664.0,220.664,170465.0,196.647,5.58003,11.9166,0.00164482,3.44982e-07,0,581034,6215,0,290201257502574230,14694,-23,22174,-111
184360244410893593,2022-12-14T21:45:22.000000,228994.0,227.876,166732.0,194.475,5.51631,9.32776,0.0016656,3.43779e-07,0,576203,6188,0,288062880878518751,14657,43,22361,44
184356152122168133,2022-12-14T19:58:47.000000,231052.0,228.983,169906.0,196.336,5.43959,8.93686,0.00163077,3.38372e-07,0,576247,6188,0,288056486677950430,14640,42,22413,75
182646872453986131,2022-11-13T22:03:24.000000,224189.0,225.509,167078.0,194.716,5.5023,9.61876,0.00164881,3.31161e-07,0,571501,6128,0,285385737195996459,14673,-41,22296,-82
26202763324318387,2015-02-14T17:03:51.000000,206555.0,216.451,163663.0,192.664,5.05649,8.79987,0.0016422,3.56316e-07,0,68364,409,0,-9999,-9999,-9999,-9999,-9999
26230429539374829,2015-02-15T05:04:20.000000,205944.0,216.136,164896.0,193.43,5.2705,10.9402,0.00170264,3.54401e-07,0,68589,409,0,-9999,-9999,-9999,-9999,-9999
