#transitid, obstime, fluxbpint, fluxbpinterror, fluxrpint, fluxrpinterror, bpimagequality, rpimagequality, nu, dnu, flagspe, provenance, run, apflags, obsobmt, bpwinal, bpwinac, rpwinal, rpwinac
92780736470115071,2018-06-02T17:42:13.000000,189600000.0,77766.0,106825000.0,58413.7,5.76328,8.71523,0.00176121,1.48378e-07,0,338452,3996,2,144969900719004969,14632,35,22455,90
94535563950473574,2018-07-04T11:16:30.000000,189172000.0,77676.4,105451000.0,58057.3,5.8214,8.96751,0.00180994,1.64803e-07,0,342373,4030,2,147711818658529066,14650,-47,22382,-47
95696831156647367,2018-07-25T11:15:10.000000,187593000.0,77337.6,101733000.0,57013.2,47.8989,8.46579,0.00176509,1.45053e-07,0,346028,4062,0,149526298666706610,14624,28,22480,96
103478593760142684,2018-12-13T04:48:46.000000,180677000.0,75908.5,101764000.0,57032.9,5.55704,8.80595,0.00177897,1.64605e-07,0,364640,4236,0,161685302735402766,14675,-52,22248,-112
103482686046265724,2018-12-13T06:35:21.000000,191605000.0,78173.8,108422000.0,58842.2,72.0089,8.73561,0.00178726,1.53695e-07,0,364576,4236,2,161691696932069423,14627,-53,22462,-8
105274631087993328,2019-01-14T16:25:08.000000,184662000.0,76765.1,113017000.0,60093.3,5.59491,8.85687,0.00184518,1.62276e-07,0,368487,4269,0,164491611060553813,14658,28,22329,16
105278723350897029,2019-01-14T18:11:42.000000,186911000.0,77205.1,102334000.0,57194.9,5.64507,9.54039,0.00184047,1.66485e-07,0,368478,4269,2,164498005221819423,14674,28,22279,-9
106159615764730329,2019-01-30T16:33:32.000000,177635000.0,75292.0,102115000.0,57127.2,5.69075,9.03841,0.00174521,1.59373e-07,0,370594,4291,0,165874399618521633,14683,-30,22215,-101
106173448919741328,2019-01-30T22:33:48.000000,183754000.0,76552.2,123831000.0,62876.1,5.42412,9.13559,0.0017618,1.49474e-07,0,370775,4292,0,165896013922170306,14620,-32,22484,34
115471855093846485,2019-07-18T02:10:42.000000,182006000.0,76217.2,104253000.0,57720.3,5.72852,9.79569,0.00171724,1.48242e-07,0,396226,4509,0,180424773570009756,14686,-36,22214,-107
115481595888555306,2019-07-18T06:24:21.000000,190137000.0,77925.8,104589000.0,57823.3,5.47889,8.22158,0.0017161,1.47413e-07,0,396173,4509,2,180439993561354954,14642,-36,22403,-20
116394880335493013,2019-08-03T18:45:54.000000,182102000.0,76232.7,101746000.0,57032.7,5.6902,8.704,0.00169093,1.52176e-07,0,399022,4545,2,181867000508963380,14666,17,22289,-13
116398972587123127,2019-08-03T20:32:28.000000,186398000.0,77099.7,102953000.0,57370.1,5.5827,9.78662,0.00171381,1.42682e-07,0,398911,4545,0,181873394653215045,14676,18,22277,-20
123789362364985958,2019-12-15T12:15:21.000000,189228000.0,77701.9,104430000.0,57780.4,5.55753,9.6319,0.00171117,1.41283e-07,0,419029,4708,0,193420878680762150,14667,-52,22330,-78
125696929328812359,2020-01-19T00:16:22.000000,189316000.0,77732.2,102384000.0,57215.7,5.39335,8.12783,0.00171229,1.47682e-07,0,423295,4745,2,196401452062436349,14637,26,22422,63
132239353639093321,2020-05-16T07:52:34.000000,184423000.0,76699.7,108782000.0,58971.6,5.44468,8.75326,0.00169084,1.51393e-07,0,441039,4889,2,206623990047175629,14651,-32,22363,-35
156815099820037108,2021-08-03T18:15:47.000000,188634000.0,77617.4,102881000.0,57341.4,5.43382,8.76289,0.00173579,1.46044e-07,0,503334,5591,0,245023593454280165,14645,18,22414,45
126416459526070551,2020-02-01T00:35:39.000000,186235000.0,77073.7,103042000.0,57364.8,5.43518,8.01632,0.00169775,1.44384e-07,0,425393,4759,2,197525717995603818,14627,-33,22462,18
156068311942471892,2021-07-21T06:09:42.000000,187081000.0,77236.8,103776000.0,57591.3,5.53192,9.4045,0.00172009,1.43268e-07,0,500994,5575,2,243856737395249600,14675,-35,22284,-78
146598847256384118,2021-01-31T00:18:40.000000,190544000.0,77987.0,114043000.0,60381.2,5.42729,9.29723,0.00173086,1.44991e-07,0,477176,5309,0,229060698823252165,14642,-30,22419,-6
162096227613828813,2021-11-07T06:25:10.000000,188451000.0,77529.8,103776000.0,57576.1,5.61323,8.05259,0.00168938,1.45289e-07,0,518784,5695,2,253275355631504755,14634,-29,22437,7
145751224307688197,2021-01-15T16:23:20.000000,181338000.0,76043.1,119433000.0,61767.5,98.583,9.62994,0.0017002,1.48465e-07,0,474974,5292,2,227736287965617957,14672,26,22265,-14
143927573834646576,2020-12-13T16:47:49.000000,182854000.0,76373.9,111658000.0,59735.0,5.36903,8.70967,0.0017,1.51035e-07,0,471237,5258,2,224886834102721342,14654,-53,22362,-60
131606992796954923,2020-05-04T21:26:04.000000,184938000.0,76820.8,103169000.0,57433.8,5.42506,9.64025,0.00170011,1.42091e-07,0,439753,4870,2,205635926231065243,14664,16,22339,4
172828158971793594,2022-05-20T08:32:21.000000,189033000.0,77701.3,104615000.0,57828.1,5.65474,8.42183,0.00171848,1.44398e-07,0,547040,5921,0,270043998378905321,14640,-33,22429,-4
106163708025684430,2019-01-30T18:20:06.000000,187328000.0,77298.8,105240000.0,58006.0,5.65586,9.22685,0.00191831,1.94811e-07,0,370602,4291,0,165880793781658216,14653,-31,22381,-28
162086486807851495,2021-11-07T02:11:29.000000,185985000.0,77037.2,116013000.0,60895.1,5.62026,9.6516,0.00170711,1.42441e-07,0,518717,5695,0,253260135622754624,14666,-28,22333,-50
132243445900702643,2020-05-16T09:39:08.000000,185387000.0,76889.4,102890000.0,57335.8,69.6992,8.46044,0.0017104,1.40673e-07,0,441024,4889,0,206630384204836406,14622,-32,22486,33
156811007555948877,2021-08-03T16:29:14.000000,187421000.0,77368.3,101632000.0,56999.5,5.44096,8.05736,0.00169903,1.48449e-07,0,503198,5590,2,245017199292801353,14636,18,22421,54
146594754974720512,2021-01-30T22:32:06.000000,183685000.0,76536.6,111414000.0,59661.9,5.48907,9.16527,0.00169494,1.4704e-07,0,477213,5309,2,229054304632633578,14672,-30,22273,-75
156078052767982937,2021-07-21T10:23:21.000000,187065000.0,77248.8,105763000.0,58119.6,5.44193,8.17806,0.0016856,1.44646e-07,0,500963,5575,2,243871957435746345,14635,-35,22442,3
126406718737133687,2020-01-31T20:21:58.000000,188200000.0,77493.3,104793000.0,57871.1,5.52685,9.74375,0.00170693,1.40705e-07,0,425340,4759,0,197510498012363006,14664,-31,22343,-49
172824066692489659,2022-05-20T06:45:47.000000,183763000.0,76550.9,109577000.0,59178.9,5.85489,9.02612,0.00169718,1.46627e-07,0,547023,5921,2,270037604191882319,14670,-32,22275,-77
132229612757619389,2020-05-16T03:38:55.000000,181231000.0,76047.2,104981000.0,57919.5,5.67939,9.94556,0.00171743,1.49225e-07,0,441079,4889,0,206608769920036944,14690,-30,22210,-104
182724006311515545,2022-11-15T07:27:47.000000,187822000.0,77442.9,104558000.0,57819.0,6.00477,8.02509,0.00170766,1.47751e-07,0,571612,6129,2,285506259847215761,14643,-40,22400,-26
183737339337560105,2022-12-03T15:19:00.000000,184783000.0,76820.0,101908000.0,57079.7,5.87261,8.22986,0.00173354,1.46703e-07,0,574483,6169,0,287089592700108369,14638,36,22431,77
185446397880452335,2023-01-03T13:10:08.000000,182233000.0,76244.9,103474000.0,57521.3,6.10354,8.21216,0.00170607,1.51507e-07,0,580165,6210,2,289759996673425761,14653,-51,22361,-59
